"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","net_no_of_data","climate_classification","annual_a_mean","annual_gm_mean","annual_median","annual_ninetieth_perc"
"124","160","Australia",151.4654,-21.4552,"2016-03-11 14:00:00","2019-09-14 0:00:00",1281.416667,3.511,10,2.6,4.86004606421894,184525,175557,"Subtropical",8.31815,8.28395940655004,8.2106,9.11634
"125","162","Australia",151.4654,-21.4547,"2013-12-07 0:09:00","2019-09-16 0:00:00",2108.993079,5.778,10,8,1.54987612207666,303121,298423,"Subtropical",7.08655,7.07850601627811,7.0769,7.4493
"126","164","Australia",151.6414,-21.4072,"2016-03-11 0:04:00","2019-09-14 0:00:00",1281.996782,3.512,10,1.5,11.6698585619653,184321,162811,"Subtropical",7.188075,7.18384131738268,7.06875,7.46589
"127","166","Australia",151.6384,-21.4054,"2016-03-11 0:00:00","2019-09-14 0:00:00",1282,3.512,10,8,7.89993987292061,184609,170025,"Subtropical",6.9719,6.96326034171217,6.891,7.36111
"128","168","Australia",152.4465,-21.2965,"2011-11-20 14:00:00","2013-11-30 13:50:00",740.9930556,2.03,10,7.8,0.800344879292248,106704,105850,"Subtropical",4.92646666666667,3.93206451890874,6.4931,6.84782
"129","169","Australia",152.5502,-21.1085,"2011-11-20 0:02:00","2016-01-04 23:57:00",1506.996412,4.129,10,8.3,5.56985022871477,216864,204785,"Subtropical",5.4029,5.04609082165164,6.0756,6.37658
"130","171","Australia",152.3069,-21.9471,"2013-09-03 0:03:00","2020-01-12 0:00:00",2321.997373,6.362,10,1.7,6.20990843483128,334079,313333,"Subtropical",8.23961428571429,8.22203145045272,8.3447,8.84048
"131","172","Australia",152.3168,-21.9612,"2016-01-16 14:10:00","2020-01-12 13:50:00",1456.986111,3.992,10,9,3.58996601638649,209807,202275,"Subtropical",6.4783,6.47752192575857,6.4638,6.5866
"132","173","Australia",150.3807,-21.0266,"2012-01-21 0:01:00","2019-09-20 13:50:00",2799.575694,7.67,10,9,25.8900776159092,403139,298766,"Subtropical",6.3822,5.89967269468254,6.9044,7.63218
"133","174","Australia",145.8652,-16.0398,"2015-12-02 0:00:00","2020-02-08 0:00:00",188.5763889,1.488,10,2,3.2368626347627,78193,75662,"Tropical",6.4161,6.2154033151518,6.4161,7.68986
"134","177","Australia",159.0684,-31.5623,"2009-02-28 0:04:00","2013-04-07 23:55:00",1499.994236,4.11,10,8.3,1.67019459298871,215424,211826,"Subtropical",7.13274,5.96134041638156,8.4087,9.05068
"135","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical",8.05256923076923,7.76845274001377,8.74,9.77056
"136","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical",8.15536666666667,8.08355885196466,8.5414,9.1465
"137","182","Australia",122.9996,-12.2245,"2008-11-06 0:08:00","2010-07-13 15:58:00",614.6597222,1.684,10,5.1,7.28036876355748,88512,82068,"Tropical",6.66565,6.66283063719918,6.66565,6.82073
"138","183","Australia",122.969,-12.2247,"2010-07-15 0:02:00","2011-03-03 15:52:00",231.6597222,0.635,10,5.1,6.55875299760192,33360,31172,"Tropical",6.97,6.97,6.97,6.97
"139","184","Australia",122.9898,-12.2396,"2010-07-15 0:08:00","2011-09-09 23:58:00",421.9930556,1.156,10,4.7,3.38006845708268,60768,58714,"Tropical",9.0705,8.94068361144717,9.0705,10.29378
"140","185","Australia",136.8196,-12.0742,"2018-05-12 14:40:00","2019-12-10 0:00:00",576.3888889,1.579,10,4.5,1.66022096119324,83001,81623,"Tropical",7.18025,7.17974627406846,7.18025,7.24829
"141","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical",3.4426,3.22806204624008,3.343,4.8
"142","187","Australia",136.8911,-12.4161,"2018-04-28 0:00:00","2019-08-31 14:20:00",490.5972222,1.344,10,2.9,2.77983892860375,55255,53719,"Tropical",5.75555,5.23020747963214,5.75555,7.67743
"143","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical",7.64208,5.09990224212935,8.4239,10.86936
"144","189","Australia",115.5136,-21.0774,"2010-11-17 0:05:00","2012-04-29 23:58:00",529.9951852,1.452,10,3.2,42.209859006734,76032,43939,"Subtropical",8.42015,8.30996034647579,8.42015,9.50635
"145","190","Australia",115.4654,-20.9599,"2011-02-12 16:02:00","2011-09-19 15:52:00",218.9930556,0.6,10,3.8,13.410071029934,31536,27307,"Subtropical",10.5406,10.5406,10.5406,10.5406
"146","191","Australia",150.6576,-2.7426,"2011-08-05 0:00:00","2012-02-17 0:00:00",196,0.537,30,10,0.92464661494314,9409,9322,"Tropical",1.997,1.997,1.997,1.997
"147","192","Australia",115.7061,-32.3723,"2012-05-16 0:00:00","2016-12-21 0:00:00",1680,4.603,30,3,41.2904105851862,80641,47344,"Subtropical",9.3586,9.2647095733979,9.95875,10.26554
"148","193","Australia",136.2736,-13.7543,"2018-06-21 0:00:00","2019-10-06 0:00:00",472,1.293,10,2,5.84972561020465,67969,63993,"Tropical",10.07945,9.59850941448723,10.07945,12.54053
"149","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical",8.66363636363636,8.36933974759986,9.61,10.353
"150","196","Australia",136.5806,-12.084,"2018-04-28 0:00:00","2019-12-10 0:00:00",591,1.619,10,3.2,7.81975207097115,85105,78450,"Tropical",8.3767,8.3566102487791,8.3767,8.84054
"151","197","Australia",141.9113,-10.6031,"2012-12-17 0:00:00","2017-12-04 0:00:00",1812.999769,4.967,10,1.9,65.4000988229346,261073,90331,"Tropical",8.3613,8.26005009823912,7.4522,9.70092
"152","198","Australia",149.0319,-20.171,"2013-04-20 14:03:00","2017-03-02 0:00:00",1411.413935,3.867,10,1.6,6.15021279736279,203245,190745,"Subtropical",9.388425,9.37778692094424,9.40885,9.85951
"153","199","Australia",149.0377,-20.1819,"2011-03-24 13:59:00","2017-03-02 0:00:00",2169.416678,5.944,10,9.3,3.05988853926254,312397,302838,"Subtropical",8.24593333333333,8.21378610626091,8.04305,9.2075
"154","200","Australia",152.2725,-23.747,"2013-09-13 14:05:00","2020-01-06 13:50:00",2305.989248,6.318,10,1.3,2.07008910959667,332063,325189,"Subtropical",13.3512285714286,13.1533892522568,14.1807,14.92414
"155","201","Australia",152.2747,-23.7452,"2013-09-13 14:06:00","2020-01-06 13:50:00",2305.988611,6.318,10,7,2.84011515852366,332064,322633,"Subtropical",7.72887142857143,7.64054658229141,8.0304,8.411
"156","202","Australia",143.8767,-9.4732,"2011-12-14 0:00:00","2020-11-03 0:00:00",3246.999618,8.896,10,3,57.2199730094467,467571,200027,"Tropical",7.00984,6.6190885356528,7.0491,9.608
"157","204","Australia",143.8767,-9.1395,"2011-12-14 0:02:00","2020-11-03 0:00:00",3246.998553,8.896,10,5.1,56.9199412279257,467569,201429,"Tropical",6.91928,6.51954454447458,7.0593,9.1836
"158","205","Australia",115.5829,-20.6295,"2010-11-16 0:07:00","2012-02-03 23:57:00",444.992963,1.219,10,9,35.9593968968969,63936,40945,"Subtropical",6.4047,6.0902759937461,6.4047,7.99038
"159","206","Australia",114.1602,-21.8632,"2018-02-09 0:00:00","2020-02-24 0:00:00",745,2.041,10,3,36.7297098274625,107281,67877,"Subtropical",10.2154666666667,8.83972174460837,12.6605,13.83026
"160","207","Australia",152.4503,-24.7989,"2001-08-31 0:00:00","2002-09-04 0:00:00",369,1.011,30,4,0.937270622776805,17711,17545,"Subtropical",8.585,6.00839421143453,8.585,13.4906
"161","208","Australia",152.4267,-24.7759,"2001-08-31 0:00:00","2002-09-04 0:00:00",369,1.011,30,4,1.4509117597245,17713,17456,"Subtropical",8.6555,6.17473805112411,8.6555,13.5079
"162","210","Australia",96.8435,-12.0969,"2006-01-11 17:30:00","2007-01-04 23:30:00",358.25,0.982,60,3,0,8599,8599,"Tropical",4.7,4.7,4.7,4.7
"163","211","Australia",96.8433,-12.0947,"2006-02-28 0:30:00","2007-01-04 23:30:00",310.9583333,0.852,60,10,0,7464,7464,"Tropical",4,4,4,4
"164","212","Australia",147.9052,-19.8508,"2016-05-05 0:00:00","2019-10-13 0:00:00",1256,3.441,10,2,7.05996184999862,180865,168096,"Tropical",9.31955,9.11782709225494,9.89085,10.93196
"165","214","Australia",123.5797,-12.5267,"2008-10-28 0:00:00","2010-04-12 0:00:00",531,1.455,30,1,0.619875240299737,25489,25331,"Tropical",4.9612,4.95469880315645,4.9612,5.16432
"166","215","Australia",123.5741,-12.5258,"2008-10-28 0:00:00","2010-04-12 0:00:00",531,1.455,30,2,1.56145788379301,25489,25091,"Tropical",4.65145,4.65144999973127,4.65145,4.65149
"167","216","Australia",123.5565,-12.5242,"2008-11-06 0:06:00","2010-04-12 15:56:00",522.6597222,1.432,10,8.5,1.55054209183673,75264,74097,"Tropical",4.1304,4.01707298290683,4.1304,4.89912
"168","217","Australia",145.5817,-14.5238,"2016-09-04 0:00:00","2018-12-11 0:00:00",828,2.268,10,8,1.44003757349056,119233,117516,"Tropical",5.23093333333333,5.20192791825268,5.5646,5.6366
"169","218","Australia",146.482,-18.5691,"1993-02-12 0:00:00","1995-09-15 0:00:00",945,2.589,30,0,40.1909128987456,45361,27130,"Tropical",10.8766666666667,10.8551307608874,10.97,11.522
"170","219","Australia",146.4833,-18.5719,"1993-02-12 0:00:00","2009-06-18 14:00:00",5970.583333,16.358,30,4,8.16011779935727,286589,263203,"Tropical",11.0851941176471,11.0439351022591,11.1195,12.096
"171","220","Australia",146.4817,-18.5783,"1993-02-12 0:00:00","1995-09-15 0:00:00",945,2.589,30,0,23.8707259540134,45361,34533,"Tropical",11.54,11.5377349685125,11.54,11.764
"172","221","Australia",146.4823,-18.5691,"2008-08-03 14:00:00","2009-06-17 13:30:00",317.9791667,0.871,30,3,0.773060796645702,15264,15146,"Tropical",9.7034,9.7034,9.7034,9.7034
"173","222","Australia",146.483,-18.5718,"1993-03-30 14:30:00","2009-06-18 14:00:00",5923.979167,16.23,30,7,29.1800303848751,284352,201378,"Tropical",7.96757058823529,7.41721770623841,9.1904,10.0385
"174","224","Australia",145.3115,-14.9522,"1998-05-14 0:00:00","2008-05-03 13:30:00",3642.5625,9.98,30,0,10.8599665987966,174844,155856,"Tropical",11.16148,11.0439564615666,10.9615,12.2421
"175","226","Australia",142.2799,-10.6893,"2013-12-10 14:00:00","2017-12-03 23:56:00",1454.413669,3.985,10,1.3,36.729899683437,209437,132511,"Tropical",7.46815,6.88277244411728,7.87315,10.24043
"176","227","Australia",147.7199,-18.6534,"2009-04-30 14:08:00","2017-05-10 13:50:00",2931.987407,8.033,10,3,26.7300632386727,422210,309353,"Tropical",7.335925,6.67178842855796,8.0871,8.91476
"177","228","Australia",152.664,-21.9973,"2013-09-20 0:04:00","2020-09-01 0:00:00",2537.997072,6.953,10,2.5,6.94004755481253,365473,340109,"Subtropical",9.54855714285714,9.501345119556,9.8058,10.36278
"178","229","Australia",152.6686,-21.9979,"2015-02-01 0:00:00","2020-08-26 23:50:00",2033.99331,5.573,10,10,3.47015001809504,292898,282734,"Subtropical",6.43055,6.40486098642503,6.22895,7.1318
"179","230","Australia",147.7217,-18.6521,"2009-04-30 14:18:00","2021-03-20 0:00:00",4341.403576,11.894,10,9,37.88007965897,625165,388352,"Tropical",4.99533333333333,3.54115121002005,5.9958,7.5819
"180","231","Australia",147.7238,-18.6558,"1999-04-24 14:00:00","2000-05-02 13:30:00",373.9791667,1.025,30,6,1.23745819397993,17940,17718,"Tropical",3.86,3.01521143537232,3.86,5.788
"181","232","Australia",105.668,-10.4295,"2009-11-24 17:27:00","2017-06-19 23:59:00",2764.272361,7.573,10,2.5,73.3700472071411,398033,105996,"Tropical",3.576,3.50476713652686,3.3489,4.31778
"182","233","Australia",105.6672,-10.4287,"2009-11-24 17:07:00","2017-06-19 23:58:00",2764.284965,7.573,10,12,55.1201081249466,398058,178648,"Tropical",3.70122,3.55923737997176,4.2802,4.51558
"183","234","Australia",119.384,-17.3552,"2018-10-13 16:00:00","2019-10-19 15:59:00",370.9993056,1.016,1,2.9,17.0700434261755,534240,443045,"Tropical",4.3761,3.58771775924473,4.3761,6.38066
"184","235","Australia",119.3834,-17.3562,"2018-10-13 16:00:00","2019-10-19 15:59:00",370.9993056,1.016,1,5.5,14.9700509134471,534240,454264,"Tropical",4.49505,3.77984152313295,4.49505,6.44125
"185","236","Australia",119.3704,-17.2838,"2009-06-25 16:27:00","2020-08-11 23:57:00",4065.31265,11.138,10,6,38.1200803542145,585408,362250,"Tropical",5.93981818181818,5.41315008970294,6.0464,7.8131
"186","237","Australia",119.3604,-17.253,"2015-10-12 16:10:00","2020-08-12 0:00:00",1765.326389,4.837,10,7,20.9698357250755,254208,200901,"Tropical",6.61926,6.2049309471834,7.2228,8.31604
"187","240","Australia",159.0654,-31.5391,"2009-03-04 0:03:00","2013-04-08 12:51:00",1496.533912,4.1,10,4,12.71020491499,215504,188113,"Subtropical",8.76578,8.14613907473256,9.6192,10.74028
"188","241","Australia",113.7719,-23.2086,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,3,17.8899125212654,107569,88325,"Subtropical",9.3404,8.30620607812396,9.783,13.21812
"189","242","Australia",113.7532,-23.1305,"2012-12-02 16:30:00","2016-11-05 0:00:00",1433.3125,3.927,30,4.9,12.4302325581395,68800,60248,"Subtropical",8.699075,8.67607501408311,8.65155,9.39028
"190","244","Australia",143.5112,-12.5847,"2017-11-23 0:00:00","2020-12-12 0:00:00",1115,3.055,10,7.6,2.88986740242026,160561,155921,"Tropical",6.22595,5.6079327780391,7.44255,7.67536
"191","245","Australia",147.6339,-18.8312,"2010-03-03 14:18:00","2019-06-29 0:00:00",3404.403796,9.327,10,4.4,70.0400819998164,490245,146877,"Tropical",6.17004,5.864642125784,6.7798,7.52388
"192","246","Australia",147.634,-18.8313,"2009-12-17 14:18:00","2019-06-29 0:00:00",3480.403993,9.535,10,8.4,33.9500100762,501181,331030,"Tropical",6.5746625,6.49609826486379,6.5424,7.7856
"193","249","Australia, CooksPath",145.4523,-14.65832,"2015-12-10 12:50:00","2019-11-01 23:45:00",1064.449028,3.778,30,1.643517254,13.6860752641874,81287,70162,"Tropical",10.663,10.6452555559663,10.461,11.3752
"194","250","Australia, CornerBeach",145.4419,-14.67503,"2015-12-10 12:59:00","2017-11-07 12:04:00",697.9615856,1.912,30,3.617456996,3.2007643616386,33492,32420,"Tropical",8.3005,8.29971023590583,8.3005,8.3921
"195","251","Australia, EasterPoint",145.4757,-14.67732,"2016-12-08 12:43:00","2019-11-01 23:45:00",713.4684259,2.817,30,2.631037377,1.75871596659526,64422,63289,"Tropical",7.48233333333333,7.45017750361876,7.286,8.1948
"196","252","Australia, GnarlyTree",145.4679,-14.6552,"2016-12-08 12:37:00","2018-09-11 10:23:00",641.9069792,1.759,30,2.668781722,3.72065842018116,30801,29655,"Tropical",9.927,9.80729116525048,9.927,11.1566
"197","253","Australia, Horseshoe",145.4439,-14.68752,"2015-12-10 12:56:00","2018-11-21 23:29:00",1077.439549,2.952,30,2.877390047,55.1298663623881,51707,23201,"Tropical",6.662,5.81272784313391,8.468,8.8272
"198","254","Australia, Lagoon1",145.4549,-14.68692,"2015-12-10 12:55:00","2019-11-01 23:45:00",1077.449688,3.814,30,2.458625276,2.72849298352654,81950,79714,"Tropical",9.25575,9.25439068135131,9.24,9.4322
"199","255","Australia, Lagoon2",145.4469,-14.69769,"2016-12-08 12:03:00","2018-11-21 23:41:00",713.4847338,1.955,30,2.71369569,3.13111545988258,34237,33165,"Tropical",8.96,8.9597714256559,8.96,9.0112
"200","256","Australia, LizardHead",145.4722,-14.68655,"2016-12-08 12:10:00","2018-11-21 23:34:00",713.4750694,1.955,30,2.838314219,3.35027456478561,34236,33089,"Tropical",8.465,8.45216356916973,8.465,8.8378
"201","257","Australia, NoMansLand",145.4783,-14.67114,"2017-12-01 12:56:00","2019-11-01 23:45:00",355.4583333,1.836,30,2.721198607,0,47247,47247,"Tropical",8.845,8.8316929294445,8.845,9.233
"202","258","Australia, NorthReef1",145.4549,-14.64538,"2016-12-08 12:39:00","2019-11-01 23:45:00",713.4569329,2.817,30,2.038942751,1.78513217739557,64421,63271,"Tropical",8.365,8.36223194723604,8.366,8.5756
"203","259","Australia, NorthReef2",145.4548,-14.64524,"2015-12-10 12:19:00","2019-11-01 23:45:00",697.8042014,2.774,30,2.088088848,1.6821108842469,63670,62599,"Tropical",7.62466666666667,7.61494711237267,7.495,8.0198
"204","260","Australia, MermaidCove",145.454,-14.64595,"2015-12-10 12:33:00","2019-11-01 23:45:00",1077.456181,3.814,30,1.824204201,22.2949458439671,81893,63635,"Tropical",7.37625,6.53211380615654,8.9245,9.1285
"205","261","Australia, NorthOfParadise",145.475,-14.66163,"2015-12-10 12:38:00","2019-11-01 23:45:00",1077.456979,3.814,30,2.573916782,2.78587902231876,81949,79666,"Tropical",8.62775,8.57445955108627,8.415,9.6835
"206","262","Australia, Osprey",145.4429,-14.66804,"2015-12-10 12:09:00","2017-11-07 16:36:00",698.1853472,1.913,30,2.252110468,3.19980896662886,33502,32430,"Tropical",8.6545,8.65261752303891,8.6545,8.7989
"207","263","Australia, Resort",145.4475,-14.66408,"2015-12-10 12:58:00","2018-11-21 23:46:00",1077.45,2.952,30,2.58848161,29.4506641916584,51717,36486,"Tropical",9.06166666666667,8.93696775925935,8.474,10.6308
"208","264","Australia, Southeast",145.4634,-14.69596,"2015-12-10 12:33:00","2018-11-21 23:30:00",1077.456354,2.952,30,2.834633522,4.34967522424992,51728,49478,"Tropical",10.133,9.99797891688316,9.392,11.864
"209","265","Australia, Southisland",145.4601,-14.704,"2016-12-08 12:14:00","2018-11-21 23:40:00",713.4766551,1.955,30,1.356668091,3.3812193412754,34248,33090,"Tropical",7.651,7.64664874307693,7.651,7.8574
"210","266","Australia, Trimodal",145.4475,-14.69923,"2016-12-08 12:34:00","2018-11-21 23:43:00",713.4641782,1.955,30,2.42321941,3.36953982714319,34248,33094,"Tropical",8.5445,8.54046684906627,8.5445,8.7545
"211","267","Australia, TurtleBeach",145.4514,-14.65268,"2016-12-08 12:39:00","2019-11-01 23:45:00",713.4691204,2.817,30,1.723184919,1.79086874204662,64438,63284,"Tropical",9.12433333333333,9.11935012230135,8.916,9.4264
"212","268","Australia, Vickis",145.44,-14.68441,"2015-12-10 12:42:00","2019-11-01 23:45:00",1077.4514,3.814,30,2.713796773,2.72494200952265,81910,79678,"Tropical",7.98575,7.98144006805421,7.9545,8.2789
"213","269","Australia, WashingMachine",145.4598,-14.64867,"2016-12-08 12:11:00","2018-11-21 23:38:00",713.4773843,1.955,30,2.32674085,3.39873861247372,34248,33084,"Tropical",8.553,8.55166697200025,8.553,8.6738
"214","273","Australia",147.6315,-18.8301,"2014-10-02 0:00:00","2015-11-24 23:56:00",418.9977315,1.148,10,3.2,2.99981769063759,60337,58527,"Tropical",5.1803,4.81067325849511,5.1803,6.71766
"215","275","Australia",148.8122,-20.2557,"2007-01-30 0:30:00","2014-07-08 23:50:00",902.5416667,7.441,30,4,1.58610768058439,304456,299627,"Subtropical",10.00805,9.96615130255278,9.91895,11.11607
"216","277","Australia",147.4519,-18.3999,"2016-09-23 0:00:00","2019-06-10 13:50:00",990.5763889,2.714,10,9,5.55018086985783,142644,134727,"Tropical",5.99783333333333,5.98754780203531,5.9781,6.34594
"217","278","Australia",150.8694,-9.7363,"2011-04-28 0:06:00","2016-10-05 23:52:00",1987.990289,5.447,10,3.8,32.6699782025486,286272,192747,"Tropical",4.77648,4.63037986822303,4.6767,6.1887
"218","279","Australia",150.8689,-9.7365,"2012-04-24 14:02:00","2014-03-28 13:55:00",702.995081,1.926,10,3.1,1.78993016111347,101233,99421,"Tropical",4.6614,4.66139943257387,4.6614,4.66324
"219","280","Australia",150.8691,-9.7366,"2014-03-29 14:08:00","2014-11-06 13:58:00",221.9930556,0.608,10,2,2.58070570570571,31968,31143,"Tropical",4.0984,4.0984,4.0984,4.0984
"220","283","Australia",146.1461,-17.9263,"2008-09-20 0:30:00","2010-06-03 23:52:00",289.5416667,1.701,30,3,2.07555743078771,61622,60343,"Tropical",8.80105,8.80010235054116,8.80105,8.90437
"221","285","Australia",152.5662,-21.4727,"2014-09-04 14:10:00","2016-01-08 0:00:00",490.4097222,1.344,10,2,8.89974511469839,70620,64335,"Subtropical",7.8116,7.75787351018306,7.8116,8.54328
"222","286","Australia",115.4616,-20.9019,"2010-11-28 16:01:00","2012-02-05 15:52:00",433.9936458,1.189,10,4.9,7.69956957933981,62497,57685,"Subtropical",7.4738,6.84889900275949,7.4738,9.86716
"223","287","Australia",159.0755,-29.931,"2007-02-19 13:00:00","2008-12-04 12:30:00",653.9791667,1.792,30,1,1.72974006116208,31392,30849,"Subtropical",10.40025,10.3650911843553,10.40025,11.08381
"224","288","Australia",159.0934,-29.9377,"2006-02-17 14:00:00","2008-10-28 12:30:00",365.9166667,2.693,60,4.3,1.79436428980676,38398,37709,"Subtropical",7.796225,6.94142541743241,8.9487,10.37929
"225","289","Australia",159.0576,-29.9244,"2006-02-17 1:00:00","2014-03-04 23:58:00",366.4583333,5.662,60,5.3,3.37039932520007,194428,187875,"Subtropical",9.27892857142857,8.65098427917022,10.5903,10.85616
"226","290","Australia",113.7877,-23.3389,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,2,44.3101637088752,107569,59905,"Subtropical",10.1247666666667,9.39779336335286,10.9618,13.39772
"227","291","Australia",152.7647,-21.1036,"2009-04-19 14:14:00","2014-10-13 23:54:00",2003.402685,5.489,10,2.5,22.5800189951957,288494,223352,"Subtropical",5.34163333333333,4.83209196539773,5.94465,6.9368
"228","294","Australia",150.8212,-9.7383,"2011-04-29 0:09:00","2013-05-22 23:52:00",754.9879051,2.068,10,4.6,2.69039735099338,108720,105795,"Tropical",2.91296666666667,2.2726025683175,3.9178,4.0542
"229","295","Australia",147.0542,-18.4758,"2012-04-18 0:05:00","2014-04-28 23:55:00",740.9930556,2.03,10,2.5,14.7801394511921,106704,90933,"Tropical",6.11386666666667,4.85285571663049,7.5642,8.80956
"230","296","Australia",147.0548,-18.4741,"2012-04-18 0:06:00","2014-04-28 23:56:00",740.9930556,2.03,10,9.2,8.63041685410106,106704,97495,"Tropical",5.00653333333333,3.4324720642177,6.1927,7.64798
"231","297","Australia",146.5315,-17.79,"2015-12-18 0:00:00","2020-02-23 0:00:00",1528,4.186,10,1.5,16.3498202542346,220033,184058,"Tropical",7.8099,7.57397352879815,8.4343,9.07868
"232","298","Australia",146.5324,-17.7912,"2015-12-18 0:00:00","2020-02-23 0:00:00",1528,4.186,10,7,3.18997604904719,220033,213014,"Tropical",6.44822,6.1976073494153,7.2691,7.66486
"233","299","Australia",146.3887,-17.519,"2012-03-01 0:08:00","2020-02-22 0:00:00",2913.994086,7.984,10,1.8,30.8300188028607,419617,290249,"Tropical",7.9022125,7.09678779756862,9.0616,10.31248
"234","300","Australia",146.3905,-17.5179,"2012-03-01 0:06:00","2020-02-22 0:00:00",2913.995544,7.984,10,7.6,2.67005388246901,419617,408413,"Tropical",8.462525,8.43724004062604,8.2567,9.34016
"235","301","Australia",145.9963,-16.9233,"2004-10-24 14:30:00","2019-07-21 13:50:00",1762.958333,13.808,30,3,20.3956069231212,556512,443008,"Tropical",9.36211538461538,9.29548693137791,9.3629,10.7954
"236","303","Australia",148.4509,-17.7123,"2017-12-09 0:00:00","2020-02-26 0:00:00",809,2.216,10,9,1.10989982574659,116497,115204,"Tropical",5.11676666666667,5.018612876046,5.5938,5.89796
"237","304","Australia",146.0904,-17.227,"2005-08-05 0:30:00","2020-07-19 0:00:00",1065.541667,13.835,30,3,28.6665973227931,624905,445766,"Tropical",7.63366923076923,6.87994125776785,8.4872,9.41734
"238","305","Australia",153.211,-30.1309,"2002-02-14 13:00:00","2011-03-17 0:00:00",3317.458333,9.089,30,8.5,11.8199687262542,159239,140417,"Subtropical",8.70128,8.64823102712963,8.96155,9.496
"239","307","Australia",152.4797,-21.9758,"2018-09-25 14:00:00","2020-01-12 0:00:00",473.4166667,1.297,10,9,1.00039605122262,68173,67491,"Subtropical",5.9253,5.83565436347973,5.9253,6.74674
"240","308","Australia",146.8607,-19.1557,"1992-12-20 0:00:00","1996-01-03 0:00:00",1109,3.038,30,0,37.9092702169625,53235,33054,"Tropical",11.3425,10.6724078156921,12.36,14.245
"241","309","Australia",146.865,-19.1533,"1993-02-24 14:00:00","1995-09-03 13:30:00",920.9791667,2.523,30,0,46.3807455664133,44208,23704,"Tropical",12.95,12.9001040794439,12.39,14.126
"242","310","Australia",146.8645,-19.1549,"1992-12-18 14:30:00","2010-12-15 13:59:00",6365.958333,18.779,30,2,17.3111773966879,638986,528370,"Tropical",12.06245,11.7400127010383,12.738,14.092
"243","312","Australia",146.8685,-19.1549,"2016-09-19 14:06:00","2020-04-05 0:00:00",1293.412384,3.544,10,5,6.26996612135107,186253,174575,"Tropical",10.04775,10.0014815825056,10.28805,10.93776
"244","313","Australia",146.8617,-19.1567,"1992-12-20 0:11:00","1996-01-03 0:00:00",1108.992361,3.038,30,4,11.3592816620957,53234,47187,"Tropical",9.24,7.97302599131143,10.835,12.371
"245","314","Australia",146.865,-19.155,"1991-11-21 0:00:00","1996-06-26 13:30:00",882.5833333,4.601,60,4,37.9504693966823,59438,36881,"Tropical",7.88,6.81933163214642,8.21,11.985
"246","317","Australia",150.4916,-20.7647,"2006-09-06 0:00:00","2007-12-16 0:00:00",466,1.277,30,1.4,3.79990164960436,22369,21519,"Subtropical",7.29555,7.18704822580174,7.29555,8.29839
"247","318","Australia",150.4895,-20.7647,"2006-09-06 14:00:00","2007-12-16 0:00:00",465.4166667,1.275,30,10,0.259612371872342,22341,22283,"Subtropical",6.3226,6.21870151317781,6.3226,7.2358
"248","320","Australia",145.9803,-16.7755,"1997-10-21 14:30:00","2017-12-12 0:00:00",4042.958333,16.407,30,6,27.7263113054957,474203,342724,"Tropical",9.49665,9.12450514475926,8.9072,12.94525
"249","321","Australia",153.2273,-30.159,"2001-03-03 13:00:00","2011-03-17 0:00:00",3665.458333,10.042,30,9.4,20.520048878911,175945,139841,"Subtropical",7.93336,7.73902717335757,8.58,9.04183
"250","322","United States, Santa Barbara",-119.74447,34.39958,"2004-01-01 0:00:00","2005-12-31 23:40:00",730.9861111,2.003,20,4,63.9800881592947,52632,18958,"Subtropical",7.095,7.09430926870263,7.095,7.1742
"251","323","United States, Santa Barbara",-120.12005,34.46672,"2001-01-01 0:00:00","2004-12-31 23:40:00",1460.986111,4.003,20,5.3,31.3303293026086,105192,72235,"Subtropical",9.74065,9.70857012647411,9.75525,10.54745
"252","324","United States, Santa Barbara",-120.28998,34.46085,"1999-01-01 0:00:00","2020-12-31 23:40:00",8035.986111,22.016,20,5,62.849987555998,578592,214947,"Subtropical",10.72465,10.586735145152,10.66525,12.5935
"253","325","United States, Santa Barbara",-120.11965,34.46495,"2004-01-01 0:00:00","2021-02-25 16:20:00",6265.680556,17.166,20,4.2,16.6798927138519,451130,375882,"Subtropical",10.5976833333333,10.3510406369359,10.98015,11.88467
