"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","climate_classification","daily_a_mean","daily_gm_mean","daily_median","daily_ninetieth_perc","weekly_a_mean","weekly_gm_mean","weekly_median","weekly_ninetieth_perc","biweekly_a_mean","biweekly_gm_mean","biweekly_median","biweekly_ninetieth_perc","monthly_a_mean","monthly_gm_mean","monthly_median","monthly_ninetieth_perc","annual_a_mean","annual_gm_mean","annual_median","annual_ninetieth_perc","net_no_of_data"
"69","77.2","Germany, Cape Arkona",13.8666,54.8833,"2012-11-09 19:00:00","2020-08-19 15:00:00",2840,7.8,60,5,15.3,68157,"Temperate",0.525471158080141,0.353673856719673,0.36,1.09,1.6948125,1.2648390718785,1.33,3.2174,2.67143356643357,2.09035737690393,2.03,4.638,4.53597058823529,3.79600081388263,4.3135,6.9637,18.66,18.5486100773256,18.71,20.874,57729
"70","77.3","Germany, Cape Arkona",13.8666,54.8833,"2012-11-09 19:00:00","2020-08-19 15:00:00",2840,7.8,60,7,15.34,68157,"Temperate",0.541117465904091,0.352147068838754,0.35,1.15,1.72526838235294,1.28023614110129,1.311,3.3514,2.69516901408451,2.09172661535597,2.054,4.7534,4.53405882352941,3.76963494579896,4.07,7.3316,18.6894285714286,18.5726886081149,19.04,20.842,57702
"71","78.1","Germany, Kiel Lighthouse",10.268,54.5,"2012-11-09 19:09:00","2020-08-20 13:09:00",2841,7.8,60,0.5,24.39,68179,"Temperate",0.539957061068702,0.373244282861394,0.35,1.2,2.11903614457831,1.4438549938773,1.55,3.442,3.36818181818182,2.40516569966186,2.055,4.813,6.238,4.60285749602245,4.61,10.275,20.76,20.7570494049612,20.76,21.04,51550
"72","78.2","Germany, Kiel Lighthouse",10.268,54.5,"2012-11-09 19:09:00","2020-08-20 13:09:00",2841,7.8,60,1,17.85,68179,"Temperate",0.535967458223395,0.37622022497111,0.36,1.19,1.95672131147541,1.38254469525809,1.35,3.35,3.00438775510204,2.20489961703926,2.06,4.86,5.36739130434783,4.01430653969682,4.225,9.02,19.935,19.8609554619625,19.42,22.105,56009
"73","78.3","Germany, Kiel Lighthouse",10.268,54.5,"2012-11-09 19:09:00","2020-08-20 13:09:00",2841,7.8,60,2,19.66,68179,"Temperate",0.53997310623039,0.385237613746114,0.36,1.17,2.00496774193548,1.43538826609057,1.54,3.3,3.07963855421687,2.25978796583326,2.25,4.744,5.36333333333333,4.00422104076425,4.02,8.39400000000001,20.236,20.1652300215506,19.86,22.292,54775
"74","78.4","Germany, Kiel Lighthouse",10.268,54.5,"2012-11-09 19:09:00","2020-08-20 13:09:00",2841,7.8,60,4,15.7,68179,"Temperate",0.522070145423439,0.375722072690637,0.36,1.12,1.86186046511628,1.35931135943223,1.38,3.122,2.87853448275862,2.18557746426377,2.12,4.565,5.0477358490566,3.89132577430365,3.79,7.634,18.95,18.8362149551813,18.65,21.542,57475
"75","78.5","Germany, Kiel Lighthouse",10.268,54.5,"2012-11-09 19:09:00","2020-08-20 13:09:00",2841,7.8,60,8,24.61,68179,"Temperate",0.879690522243714,0.502480968867234,0.475,1.913,2.49978723404255,1.61814985003655,1.52,5.79,3.72093333333333,2.61286582087027,2.61,7.168,6.25542857142857,4.84263329905416,5.34,13.194,19.496,19.4029369635245,20.27,21.32,51400
"76","79.1","Germany, North Sea",6.583333,54,"2010-09-23 03:15:00","2020-07-03 02:22:00",3571,9.8,60,3,68.65,85704,"Temperate",0.506632366697849,0.304921799946598,0.28,0.87,0.981304347826087,0.881449787795005,0.88,1.72,1.58166666666667,1.50565064723129,1.615,2.08,2.885,2.68371637289294,2.505,4.27,NA,NA,NA,NA,26868
"77","79.2","Germany, North Sea",6.583333,54,"2010-09-23 00:15:00","2020-03-16 06:22:00",3462,9.5,60,6,64.78,83095,"Temperate",0.43927782497876,0.275345233059948,0.25,0.71,1.26611111111111,0.861031117370562,0.815,1.795,2.15631578947368,1.59178610466629,1.64,2.978,3.817,2.86974309468262,2.48,6.289,15.77,15.77,15.77,15.77,29266
"78","80.1","Germany, North Sea",7.1583,55.19499,"2011-09-20 12:22:00","2020-02-23 01:29:00",3078,8.4,60,6,83.05,73862,"Temperate",0.436272189349112,0.243668711524367,0.21,0.904,0.753333333333333,0.660706507439419,0.86,1.252,1.3225,1.16387691102426,1.455,1.807,2.625,2.60722074247656,2.625,2.869,NA,NA,NA,NA,12520
"79","80.2","Germany, North Sea",7.1583,55.19499,"2011-09-20 12:22:00","2020-02-25 08:29:00",3080,8.4,60,12,84.57,73917,"Temperate",0.395572354211663,0.2243632904315,0.19,0.798,0.792222222222222,0.702745416312095,0.86,1.252,1.4,1.1970842979624,1.635,1.876,2.6,2.57897266367831,2.6,2.864,NA,NA,NA,NA,11405
"80","81.1","Germany, North Sea",6.35,54.16667,"2010-09-19 22:43:00","2020-02-03 23:41:00",3424,9.4,60,6,60.38,82178,"Temperate",0.458414342629482,0.275065960182522,0.25,0.91,0.956610169491525,0.756536587365313,0.76,1.334,1.5848275862069,1.24363682784397,1.25,2.07,2.95571428571429,2.43531724161296,2.48,4.09,14.54,14.54,14.54,14.54,32559
"81","81.2","Germany, North Sea",6.35,54.16667,"2010-09-19 22:43:00","2020-04-08 13:41:00",3489,9.6,60,10,61.7,83751,"Temperate",0.456016064257028,0.242921380312806,0.22,0.696000000000001,0.876271186440678,0.68855677741299,0.71,1.244,1.47758620689655,1.14302922561036,1.11,1.976,2.79642857142857,2.25589156179105,2.285,4.067,13.8,13.8,13.8,13.8,32077
"82","82.1","Germany, North Sea",6.783333,54.68333,"2011-08-08 20:45:00","2018-09-14 05:27:00",2593,7.1,60,4,78.93,62311,"Temperate",0.517058823529412,0.300730560951602,0.3,0.974,1.659,1.05834397539826,0.93,2.056,2.802,1.91242215263118,1.79,5.802,3.51333333333333,2.65031205533691,2.3,6.14,NA,NA,NA,NA,13129
"83","82.2","Germany, North Sea",6.783333,54.68333,"2010-09-23 12:45:00","2020-07-03 06:27:00",3571,9.8,60,6,73.85,85769,"Temperate",0.458997797356828,0.282006783961538,0.26,0.963000000000001,1.7925,1.61696888198482,1.605,2.713,2.38333333333333,2.34859768456394,2.09,2.802,2.665,2.63988636119057,2.665,2.957,NA,NA,NA,NA,22429
"84","82.3","Germany, North Sea",6.783333,54.68333,"2011-08-10 01:45:00","2020-07-03 06:27:00",3250,8.9,60,11,73.57,78076,"Temperate",0.524988009592326,0.278177940381279,0.24,1.25,1.41909090909091,1.12340123283269,0.94,1.52,2.22833333333333,1.75733465069794,1.805,4.08,3.69,2.72824062463857,2.61,6.45,NA,NA,NA,NA,20635
"85","83","Germany, Heligoland",7.867,54.16,"2015-04-12 00:23:00","2018-09-25 11:39:00",1262,3.5,30,0.5,57.03,60605,"Temperate",0.830326295585413,0.570173744890855,0.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26042
"86","84","Germany, Heligoland",7.891111,54.17972,"2011-04-20 14:31:00","2020-07-03 06:02:00",3362,9.2,30,0.5,56.18,161487,"Temperate",1.07883502170767,0.727304623172092,0.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70764
"87","85","Germany, North Sea",8.117,54,"2011-04-20 11:12:00","2020-07-03 03:36:00",3362,9.2,30,0.5,46.57,161516,"Temperate",1.09105293440736,0.828452676307668,0.8,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86298
"88","86","Germany, Elbe River Estuary",8.943783,53.85905,"2012-03-15 00:00:00","2013-10-30 08:30:00",594,1.6,10,3,22.5,85588,"Temperate",1.65154030501089,1.49781270838114,1.54,2.5928,3.47151515151515,3.20989250009729,3.31,4.424,4.50629411764706,4.18139278743791,3.69,5.728,6.7225,6.28003552601702,6.07,9.2957,NA,NA,NA,NA,66331
"89","87","Germany, Jade Bight",8.188217,53.516566,"2007-04-11 12:20:00","2011-11-14 14:40:00",1678,4.6,10,4,9.81,241647,"Temperate",1.26316124751161,1.06971445266618,1.064,2.12,3.43668639053254,2.84943296372867,2.63,6.14400000000001,5.09212941176471,4.34578237457476,4.239,8.2066,7.08964285714286,6.44105794494826,6.37,10.572,24.28425,24.2703453239596,24.1045,25.2145,217941
"90","88.1","Germany, North Sea",6.333333,55,"2011-05-27 11:30:00","2019-03-19 07:25:00",2853,7.8,60,3,57.51,68841,"Temperate",0.388165529010239,0.240248510654878,0.23,0.75,1.301,1.20451418329999,1.4,1.858,1.84,1.75722726230542,1.61,2.538,2.86,2.68530267409885,2.87,3.806,NA,NA,NA,NA,29251
"91","88.2","Germany, North Sea",6.333333,55,"2011-05-21 16:30:00","2019-03-19 07:25:00",2859,7.8,60,6,57.37,68965,"Temperate",0.391015228426396,0.234113309177329,0.22,0.779000000000001,0.974814814814815,0.845087039995922,0.98,1.594,1.53538461538462,1.34445391550067,1.57,2.574,2.395,2.08432623934731,2.41,3.585,NA,NA,NA,NA,29400
"92","88.3","Germany, North Sea",6.333333,55,"2011-05-27 11:30:00","2019-03-19 07:25:00",2853,7.8,60,11,55.24,68914,"Temperate",0.428625707356508,0.229331234958945,0.21,0.924000000000001,0.890769230769231,0.772676119264155,0.86,1.37,1.35307692307692,1.20650791274482,1.32,1.994,2.33666666666667,2.11921720985077,2.4,3.32,NA,NA,NA,NA,30846
"93","89.1","Croatia, Kornati",15.22,43.836389,"2009-05-09 23:00:00","2016-05-20 10:00:00",2567,7,60,5,8.66,61620,"Temperate",0.922847631241997,0.503622711376829,0.476,2.4092,1.95743560606061,1.26341598565063,1.058,4.8038,2.67196992481203,1.87510130043038,1.527,6.3676,3.98133870967742,3.16929383385894,2.9685,7.3439,15.8208333333333,15.8036247233915,16.0805,16.442,56284
"94","89.2","Croatia, Kornati",15.22,43.836389,"2009-05-09 23:00:00","2016-05-20 10:00:00",2567,7,60,10,1.32,61620,"Temperate",1.09117265902805,0.526605509886207,0.384,3.268,2.1009209039548,1.28777144457853,0.9595,5.8802,2.69945197740113,1.86980811103997,1.624,6.896,3.93927710843374,3.15986786614582,2.703,8.2338,14.3331428571429,14.2701159896382,14.601,15.7538,60807
"95","95.1","Turkey, Kas Kovanli island",29.62139,36.15194,"2014-07-22 11:00:00","2015-12-23 04:00:00",519,1.4,60,5,0.34,12451,"Temperate",0.560840776699029,0.363683975698798,0.374,1.2302,1.34706756756757,1.02195153312507,0.993,2.6739,1.99918918918919,1.57572429759411,1.696,3.9844,3.10741176470588,2.67912279173473,3.276,5.0334,12.672,12.672,12.672,12.672,12409
"96","95.2","Turkey, Kas Kovanli island",29.62139,36.15194,"2014-07-22 11:00:00","2015-12-23 04:00:00",519,1.4,60,10,1.72,12451,"Temperate",0.736102564102564,0.38590884517665,0.35,2.107,1.63742253521127,1.08538449910462,0.969,3.811,2.29672222222222,1.67968154154626,1.6385,4.6295,3.50205882352941,2.90159759018589,3.444,5.9666,12.544,12.544,12.544,12.544,12237
"97","96","Ecuador, Bartolome Island",-90.544861,-0.279722,"2018-03-30 11:30:00","2018-08-11 20:30:00",134,0.4,30,8,0,6451,"Tropical",1.34817293233083,0.997087988376964,1.002,2.9542,3.46131578947368,3.10359405037054,3.218,5.3332,4.62433333333333,4.37092231959154,4.631,6.5058,5.8725,5.80145254973032,5.6995,6.908,NA,NA,NA,NA,6451
"98","97","Ecuador, Cabo Ibbetson",-90.732,0.543972,"2018-03-29 10:05:00","2018-08-12 07:35:00",136,0.4,30,8,0,6524,"Tropical",1.95591111111111,1.64969370284831,1.646,3.6772,3.74584210526316,3.41827006480497,3.926,5.6572,4.69322222222222,4.46991219027839,5.467,5.8668,5.7655,5.67304927169857,5.834,6.8098,NA,NA,NA,NA,6524
"99","98","Ecuador, Cerro Mundo",-82.581667,-0.871389,"2019-07-28 12:15:00","2020-08-26 13:30:00",395,1.1,15,8,0,37926,"Tropical",2.8326269035533,2.52927223442296,2.6225,4.6334,5.20957142857143,4.98007003468748,4.946,7.355,6.18071428571429,5.94960613485448,6.117,8.0273,7.37984615384615,7.15746057865234,7.65,9.2674,13.735,13.735,13.735,13.735,37926
"100","99","Ecuador, La Botella",-90.496583,-1.291444,"2018-03-26 16:09:00","2018-08-16 08:09:00",143,0.4,30,8,0,6849,"Tropical",1.91509154929577,1.56534624891337,1.93,3.2519,3.55255,3.36687286199884,3.764,4.5813,4.2085,4.105760672581,4.392,5.1708,4.825,4.74453630301766,4.545,5.8077,NA,NA,NA,NA,6849
"101","100","Ecuador, Punta Cormoran",-90.422611,-1.220667,"2018-03-26 07:17:00","2018-08-17 10:17:00",144,0.4,30,8,0,6919,"Tropical",2.70934265734266,2.34164235271291,2.514,4.6546,4.39305,4.06577695539415,4.092,6.4662,5.1486,4.82202063137751,4.8495,6.6709,6.55075,6.14310838205535,6.199,9.089,NA,NA,NA,NA,6919
"102","101","Ecuador, Punta Espinosa",-91.435833,-0.270361,"2018-03-28 17:37:00","2018-08-13 09:37:00",138,0.4,30,8,0,6609,"Tropical",2.77678832116788,2.52723480306902,2.796,4.351,4.7423,4.66892287911527,4.7065,5.8765,5.3028,5.24808000392792,5.153,6.4237,6.75775,6.71155770276583,7.031,7.4188,NA,NA,NA,NA,6609
"103","102","Spain, Columbretes Nature Reserve",0.682778,39.897111,"2004-06-28 20:00:00","2020-10-21 16:00:00",5959,16.3,60,5,0.07,143014,"Temperate",0.664779751302302,0.448092562687925,0.4391,1.503,1.61546180963572,1.26887894130572,1.2936,3.245,2.28227411764706,1.86462285803503,1.9612,4.25968,3.48223484848485,2.98830741611609,3.497,5.8623,14.98405625,14.9619403109941,15.1858,15.807,142914
"104","103","Canada, Bay Bulls",-52.79167,47.30972,"2011-01-18 01:30:00","2015-03-21 09:30:00",1523,4.2,30,4,19.16,73122,"Temperate",1.39235591836735,0.838730887277344,0.762,3.299,3.32490178571429,2.18285426092546,1.902,7.244,4.53622807017544,3.11021421013219,2.668,11.1398,6.01417857142857,4.49150078011548,4.416,11.2049,17.4796666666667,17.4114324510161,17.446,18.998,59112
"105","105","Canada, Bauline",-52.834622,47.722752,"2019-11-07 00:00:00","2020-07-05 11:00:00",241,0.7,180,6,0,1933,"Temperate",0.50103734439834,0.519153372230058,0.25,1,1.65441176470588,1.14376833278719,1,2.675,2.60294117647059,1.86524750159133,1.5,5.55,3.90625,2.92193130521494,2.75,7.475,NA,NA,NA,NA,1933
"106","106","Canada, St. Phillips",-52.857052,47.625909,"2019-11-06 18:00:00","2020-07-05 02:00:00",241,0.7,180,6,0,1932,"Temperate",0.592323651452282,0.67175763479705,0.5,1.5,1.71323529411765,1.26270443785198,1,3.85,2.75,1.89211324933859,2,6,4.34375,3.22658660202088,3.25,8.375,NA,NA,NA,NA,1932
"107","107","Hawaii, Kaneohe Bay",-157.7843583,21.43118497,"2017-07-25 18:00:00","2019-03-22 08:00:00",605,1.7,10,3,18.99,87061,"Subtropical",0.659639344262295,0.607258135959634,0.594,0.986,1.70212121212121,1.53223842455567,1.393,2.5436,2.38552941176471,2.11645014263329,1.776,3.6986,3.32833333333333,3.0745142492069,3.266,4.324,NA,NA,NA,NA,70528
"108","108","Hawaii, Kaneohe Bay",-157.7728388,21.41945634,"2017-07-19 18:00:00","2019-10-03 15:00:00",806,2.2,10,1.2,48.87,116047,"Subtropical",1.66384815804878,1.56212944015831,1.585,2.4375,2.84636,2.72764458385371,2.724,4.3662,3.59761538461538,3.45693837379761,3.27,5.2656,4.24357142857143,4.13813538748919,3.817,5.3272,8.964,8.964,8.964,8.964,59335
"109","109","Hawaii, Kaneohe Bay",-157.7836392,21.42834351,"2017-07-25 18:10:00","2019-05-20 22:40:00",664,1.8,10,3,23.22,95644,"Subtropical",0.682342519685039,0.622851538411183,0.593,1.0125,1.64175757575758,1.44912216964191,1.246,2.5672,2.37276470588235,2.06482453279318,1.665,3.644,3.30433333333333,2.98362233568036,3.572,4.388,NA,NA,NA,NA,73435
"110","110","Hawaii, Kaneohe Bay",-157.7837221,21.42788644,"2017-07-25 18:00:00","2019-09-29 06:00:00",796,2.2,10,3.5,19.39,114553,"Subtropical",0.747223787167449,0.695416869133636,0.692,1.086,1.72525581395349,1.51093622279677,1.34,2.582,2.44563636363636,2.10677980757487,1.711,3.9517,3.52318181818182,3.11666870613441,3.744,6.632,8.565,8.565,8.565,8.565,92341
"111","111","Hawaii, Kaneohe Bay",-157.7920745,21.43665098,"2017-07-14 18:00:00","2019-10-03 15:00:00",811,2.2,10,0.7,17.54,116767,"Subtropical",1.46309807387387,1.27999389448681,1.346,2.46,3.13498039215686,2.8707117097709,2.696,4.963,4.10361538461538,3.76226147455376,3.744,6.4615,5.2539431,4.76815310424022,4.5725,8.88118548,10.4461586,10.4169852671106,10.4461586,11.07028548,96286
"112","112","Hawaii, Kaneohe Bay",-157.7844176,21.43141631,"2017-07-25 18:00:00","2019-03-22 08:00:00",605,1.7,10,2.6,18.99,87061,"Subtropical",0.610901639344262,0.560807042966728,0.5795,0.8763,1.63575757575758,1.44305711364524,1.26,2.4092,2.344,2.0457477599572,1.745,3.7782,3.229,2.89065684354681,3.362,4.5,NA,NA,NA,NA,70528
"113","113","Hawaii, Kaneohe Bay",-157.7956053,21.45189766,"2017-07-12 18:00:00","2019-10-03 11:00:00",813,2.2,10,1.2,13.07,117031,"Subtropical",1.18948274886364,1.11834403706115,1.174,1.69,2.34992434117647,2.22286143234475,2.2215,3.1831,2.92596632941176,2.74276006955989,2.6875,4.1919,3.74824095,3.48807289089888,3.5095,5.69,8.2909276,8.28824408520888,8.2909276,8.45966968,101735
"114","114","Hawaii, Kaneohe Bay",-157.7959912,21.44945819,"2017-08-15 18:00:00","2019-05-18 15:50:00",641,1.8,10,0.5,54.09,92292,"Subtropical",1.31811301369863,1.23429604691395,1.254,1.8948,2.13946153846154,2.10957769731936,2.252,2.569,2.69766666666667,2.64310191511867,2.76,3.258,2.997,2.99079275691115,2.876,3.1936,NA,NA,NA,NA,42371
"115","115","Hawaii, Kaneohe Bay",-157.8015228,21.43813717,"2017-08-22 18:00:00","2019-08-31 23:50:00",739,2,10,0.5,38.53,106452,"Subtropical",2.09577924944812,1.94226473602812,1.968,3.1868,3.10433333333333,3.05930879589258,2.975,3.7682,3.53266666666667,3.50288499837226,3.3725,4.1175,4.39566666666667,4.36999807027932,4.521,4.8202,NA,NA,NA,NA,65436
"116","116","Hawaii, Kaneohe Bay",-157.7969448,21.45526048,"2017-07-14 18:00:00","2019-09-18 15:00:00",796,2.2,10,2.4,19.63,114607,"Subtropical",0.96179748822606,0.887240576851647,0.889,1.388,2.38654761904762,2.21656122757552,2.066,3.3399,2.98381818181818,2.76476577017949,2.7035,5.1783,3.8967,3.54684591984974,3.1595,7.1778,7.752,7.74547480791204,7.752,8.0064,92110
"117","117","Hawaii, Kaneohe Bay",-157.7954312,21.45097389,"2017-07-14 18:00:00","2019-10-03 12:00:00",811,2.2,10,1.5,17.3,116749,"Subtropical",1.13617160853293,1.05856326080126,1.085,1.639,2.37385557843137,2.20942217059115,2.035,3.389,3.02324572222222,2.78590450220534,2.475,4.2642,3.83289496153846,3.49366999541073,3.336,5.6816,8.75731725,8.68380464211972,8.75731725,9.66317105,96551
"118","118","Hawaii, Kaneohe Bay",-157.79744,21.45460401,"2017-07-14 18:00:00","2019-10-01 11:00:00",809,2.2,10,2.1,19.32,116455,"Subtropical",0.966112159230769,0.897063865460427,0.8955,1.4509,2.26725356976744,2.10280931623053,1.951,3.3526,2.74108276086957,2.54931322703205,2.443,3.9772,3.69708213636364,3.33733819532938,2.937,7.1669035,7.654,7.64268670036918,7.654,7.9868,93956
"119","119","Hawaii, Kaneohe Bay",-157.8195752,21.47039099,"2018-07-12 18:00:00","2019-07-05 07:50:00",358,1,10,1.4,9.9,51492,"Subtropical",1.43895015576324,1.3157418908847,1.379,2.212,2.59027777777778,2.51761388536433,2.471,3.521,3.27866666666667,3.1794467928186,3.0705,4.3253,4.368,4.14510148457993,3.953,5.6128,9.669,9.669,9.669,9.669,46394
"120","120","Hawaii, Kaneohe Bay",-157.8209955,21.47049568,"2017-07-19 18:00:00","2019-03-25 08:00:00",614,1.7,10,1,16.27,88357,"Subtropical",1.6435625,1.50891275388099,1.547,2.4493,3.23652380952381,3.10889635943143,3.049,4.3873,4.02722727272727,3.84571909600233,3.703,4.7239,4.75481818181818,4.58462058856228,4.422,6.249,10.186,10.186,10.186,10.186,73981
"121","121","Hawaii, Kaneohe Bay",-157.8226816,21.46056287,"2017-07-20 18:00:00","2019-06-30 00:10:00",709,1.9,10,1,14.5,102134,"Subtropical",2.39515041322314,2.11806861699134,2.137,3.9636,5.15209259259259,4.76853146621189,4.9175,8.119,6.34707407407407,5.86705502241774,6.049,9.4036,7.66814285714286,7.29839900361192,7.485,10.7113,13.945,13.849055419053,13.945,15.2514,87325
"122","122","Hawaii, Kaneohe Bay",-157.8216828,21.4668835,"2017-07-19 18:00:00","2019-10-03 10:00:00",806,2.2,10,0.9,48.63,116017,"Subtropical",1.1528600434466,1.04869996508086,1.087,1.7906,2.29216,2.22244642536223,2.148,2.899,2.92015384615385,2.76589098162561,2.579,4.0826,3.31985714285714,3.25660063825462,3.067,4.2576,8.788,8.788,8.788,8.788,59598
"123","123","Hawaii, Kaneohe Bay",-157.8210831,21.46947225,"2017-07-19 18:00:00","2019-10-02 14:30:00",805,2.2,10,0.9,14.69,115900,"Subtropical",2.97755795526316,2.5441854713375,2.3855,5.38390000000001,5.2824262295082,4.66938362410745,4.33,9.042,6.76806451612903,6.05658904307862,5.893,10.012,8.2609775875,7.42416390693771,7.712,13.94,18.4588207,18.4220949680811,18.4588207,19.38987726,98874
"124","124","Hawaii, Kaneohe Bay",-157.8216664,21.46739714,"2017-07-19 18:00:00","2019-10-03 09:30:00",806,2.2,10,0.7,10.45,116014,"Subtropical",1.88002920723227,1.60626136181104,1.634,3.3224,3.91187012987013,3.56727860267838,3.403,6.6666,5.05230769230769,4.68575742668964,4.904,7.5028,6.08773684210526,5.68224305568062,6.254,8.9398,12.021,11.9080521077127,12.021,13.3362,103891
"125","125","Hawaii, Kaneohe Bay",-157.8329455,21.47694941,"2017-07-21 18:00:00","2019-10-02 11:00:00",803,2.2,10,1.4,35.86,115591,"Subtropical",1.83469582573099,1.73989664401816,1.784,2.6666,2.8416875,2.81072328160439,2.7355,3.5485,3.226125,3.19811407324236,3.2195,3.7866,3.95025,3.9072870243227,3.847,4.6163,NA,NA,NA,NA,74140
"126","126","Hawaii, Kaneohe Bay",-157.8264895,21.47704119,"2017-07-21 18:00:00","2019-10-02 11:30:00",803,2.2,10,1.4,35.85,115594,"Subtropical",1.08763352826511,1.022056442627,1,1.5676,1.930375,1.89361928184996,1.835,2.41,2.25675,2.22044117052653,2.1335,2.9382,2.68675,2.65444615841297,2.707,3.1159,NA,NA,NA,NA,74154
"127","127","Hawaii, Kaneohe Bay",-157.8254695,21.47680893,"2017-07-20 18:00:00","2019-10-02 13:00:00",804,2.2,10,1.4,18.69,115747,"Subtropical",1.07210599078341,0.996174567475095,0.994,1.581,2.36058695652174,2.17598462745325,2.0865,3.523,3.06804166666667,2.8041433981818,2.635,5.0334,3.88046153846154,3.55939963898954,2.956,6.9764,9.068,9.068,9.068,9.068,94114
"128","128","Hawaii, Kaneohe Bay",-157.8226305,21.47468311,"2017-07-20 18:00:00","2019-08-03 18:00:00",744,2,10,1.1,18.18,107137,"Subtropical",1.0579900990099,0.96545789835606,0.9825,1.637,2.416,2.22025962510129,2.123,3.4226,3.17378260869565,2.88834247377853,2.896,5.344,3.97475,3.70356348341811,3.542,6.3916,8.5595,8.54742475837021,8.5595,8.9231,87659
"129","129","Hawaii, Kaneohe Bay",-157.8339457,21.47959482,"2017-07-21 18:00:00","2019-08-30 22:20:00",770,2.1,10,1.5,15.22,110907,"Subtropical",1.53893087557604,1.42175346375363,1.477,2.311,3.077125,2.93781418628356,2.773,4.3425,3.75003448275862,3.59435769222769,3.297,5.2688,4.6846,4.50141567109386,4.43,5.985,10.5545,10.5397128993156,10.5545,11.0013,94027
"130","130","Hawaii, Kaneohe Bay",-157.8255025,21.47663006,"2017-12-21 18:00:00","2019-10-02 12:20:00",650,1.8,10,1.2,17.36,93567,"Subtropical",1.08839626168224,0.998614405219021,0.995,1.6852,2.41343902439024,2.20678739672331,2.131,3.752,3.16157142857143,2.90843619942684,2.716,4.931,4.5458,4.23989743465251,4.2415,7.3484,8.688,8.688,8.688,8.688,77324
"131","131","Hawaii, Kaneohe Bay",-157.8418562,21.49264318,"2017-07-26 18:00:00","2019-07-20 18:00:00",724,2,10,1.2,23.49,104257,"Subtropical",1.24723049001815,1.15042058982535,1.189,1.828,2.88463414634146,2.70084038131775,2.655,4.431,3.72814285714286,3.53138024440422,3.396,5.408,5.037,4.72740710920426,4.356,8.4284,9.863,9.86019999797164,9.863,10.051,79767
"132","132","Hawaii, Kaneohe Bay",-157.8279405,21.48684894,"2017-08-29 18:00:00","2019-03-20 08:00:00",568,1.6,10,2.7,14.59,81733,"Subtropical",0.736163561076605,0.689451110633713,0.689,1.063,1.89932558139535,1.76477550759361,1.778,2.6636,2.55204545454545,2.36514782948488,2.2895,3.3048,3.634,3.3913446658262,3.4385,5.9725,7.764,7.764,7.764,7.764,69808
"133","133","Hawaii, Kaneohe Bay",-157.8293183,21.49226608,"2017-07-26 18:00:00","2019-05-21 04:10:00",663,1.8,10,2.4,23.38,95534,"Subtropical",0.63654347826087,0.583789297224565,0.592,0.8905,1.68313953488372,1.52798151828811,1.465,2.6876,2.316,2.12934702107503,2.026,3.3454,3.4856,3.20710273551903,3.1575,5.9292,7.6,7.6,7.6,7.6,73198
"134","134","Hawaii, Kaneohe Bay",-157.8276872,21.49068257,"2017-12-20 18:00:00","2019-08-03 08:50:00",591,1.6,10,3.5,14.53,85050,"Subtropical",0.568393638170974,0.524303463545115,0.499,0.863,1.52704545454545,1.37363472728664,1.354,2.2225,2.29473913043478,1.98931913714576,1.651,3.3474,2.63718181818182,2.58091674987001,2.637,3.265,7.525,7.525,7.525,7.525,72692
"135","135","Hawaii, Kaneohe Bay",-157.828215,21.48967842,"2017-07-26 18:00:00","2019-10-01 10:00:00",797,2.2,10,3.3,15.47,114721,"Subtropical",0.615647453651267,0.570961280986819,0.59,0.882,1.71786739298246,1.56178565946094,1.492,2.3924,2.34318138,2.13121935391699,1.955,3.3691,3.50095703076923,3.17328503344256,3.002,6.0712,7.693,7.69065335325939,7.693,7.845,96974
"136","136","Hawaii, Kaneohe Bay",-157.8286639,21.493201,"2017-07-26 18:00:00","2019-10-01 08:00:00",797,2.2,10,3.2,15.47,114709,"Subtropical",0.663900118181818,0.615965046631166,0.601,0.962,1.75622770701754,1.60288335160575,1.483,2.4912,2.38223264333333,2.17435424344471,2.0275,3.4623,3.56999840769231,3.24562567243136,3.088,6.1786,7.7105,7.70865863818083,7.7105,7.8453,96964
"137","137","Panama, Punta Donato",-82.14454,9.21583,"2015-06-05 09:15:00","2016-08-17 10:15:00",439,1.2,15,8,0,42149,"Tropical",0.711945205479452,0.669935418841214,0.707,1.0229,1.55566666666667,1.51750829229901,1.493,2.0898,2.03164516129032,1.98610177505937,2.009,2.711,2.48657142857143,2.42867975631418,2.5245,3.0235,5.112,5.112,5.112,5.112,42149
"138","145","Panama, Cristobal",-82.14454,9.15742,"2015-06-05 13:45:00","2016-08-15 12:15:00",437,1.2,15,5,0,41947,"Tropical",1.17250637155963,1.03733356274017,1.0913889,1.93944445,2.43024193709677,2.35862747294878,2.37055555,3.27627777,2.97268817419355,2.9015505050025,2.885,3.7527778,3.58099205714286,3.53086407093245,3.5161111,4.27061112,6.3127778,6.3127778,6.3127778,6.3127778,41947
