"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","climate_classification","daily_a_mean","daily_gm_mean","daily_median","daily_ninetieth_perc","weekly_a_mean","weekly_gm_mean","weekly_median","weekly_ninetieth_perc","biweekly_a_mean","biweekly_gm_mean","biweekly_median","biweekly_ninetieth_perc","monthly_a_mean","monthly_gm_mean","monthly_median","monthly_ninetieth_perc","annual_a_mean","annual_gm_mean","annual_median","annual_ninetieth_perc","net_no_of_data"
"114","114","Hawaii, Kaneohe Bay",-157.7959912,21.44945819,"2017-08-15 18:00:00","2019-05-18 15:50:00",641,1.8,10,0.5,54.09,92292,"Subtropical",0.000126484589041096,0.000118487107412293,0.0001207,0.00019105,0.000216615384615385,0.000213002723320756,0.0002172,0.00026324,0.000274283333333333,0.000268693442257751,0.00027835,0.0003318,0.000306566666666667,0.000305328414098373,0.0003012,0.00033456,NA,NA,NA,NA,42371
"115","115","Hawaii, Kaneohe Bay",-157.8015228,21.43813717,"2017-08-22 18:00:00","2019-08-31 23:50:00",739,2,10,0.5,38.53,106452,"Subtropical",0.000203974392935982,0.000187341245396647,0.000193,0.00031232,0.000314425,0.000310353709415994,0.00031225,0.00037065,0.000358483333333333,0.000356333519702678,0.0003556,0.00040215,0.0004402,0.000439087934287905,0.0004492,0.00046808,NA,NA,NA,NA,65436
"116","116","Hawaii, Kaneohe Bay",-157.7969448,21.45526048,"2017-07-14 18:00:00","2019-09-18 15:00:00",796,2.2,10,2.4,19.63,114607,"Subtropical",8.9974568288854e-05,8.26689228995734e-05,8.65e-05,0.00013538,0.000222757142857143,0.000208392645165484,0.0001988,0.00027662,0.000277890909090909,0.000259044350391322,0.0002445,0.00050801,0.00035991,0.00033232453392777,0.00028465,0.00065429,0.000706,0.000705644556416331,0.000706,0.00072392,92110
"117","117","Hawaii, Kaneohe Bay",-157.7954312,21.45097389,"2017-07-14 18:00:00","2019-10-03 12:00:00",811,2.2,10,1.5,17.3,116749,"Subtropical",0.000109123502994012,0.000100572602200209,0.0001053,0.00016336,0.00022541568627451,0.000210952220968797,0.0002024,0.0003145,0.00028522962962963,0.00026533027484641,0.0002542,0.00036248,0.000363776923076923,0.000334502965504771,0.0003141,0.00054178,0.0008227,0.000813513693799926,0.0008227,0.00092078,96551
"118","118","Hawaii, Kaneohe Bay",-157.79744,21.45460401,"2017-07-14 18:00:00","2019-10-01 11:00:00",809,2.2,10,2.1,19.32,116455,"Subtropical",9.0714e-05,8.40287023069697e-05,8.775e-05,0.0001353,0.000211016279069767,0.000198541631856469,0.0001857,0.0002821,0.000255204347826087,0.000240515994224721,0.0002318,0.0003411,0.000344272727272727,0.000316027329830862,0.0002622,0.000654,0.0006976,0.000696706301105423,0.0006976,0.00072584,93956
"119","119","Hawaii, Kaneohe Bay",-157.8195752,21.47039099,"2018-07-12 18:00:00","2019-07-05 07:50:00",358,1,10,1.4,9.9,51492,"Subtropical",0.000137332087227414,0.000123225850465148,0.0001304,0.0002211,0.000241975,0.000233499329928184,0.0002243,0.00034945,0.0003063,0.000295638801487934,0.0003047,0.0004099,0.000413288888888889,0.0003894229013859,0.0003777,0.00057134,0.000907,0.000907,0.000907,0.000907,46394
"120","120","Hawaii, Kaneohe Bay",-157.8209955,21.47049568,"2017-07-19 18:00:00","2019-03-25 08:00:00",614,1.7,10,1,16.27,88357,"Subtropical",0.00015295390625,0.000138514473161595,0.00014575,0.0002397,0.000296552380952381,0.000286105778731912,0.00027555,0.00037884,0.000368645454545455,0.000353688235990825,0.0003393,0.00040956,0.0004352,0.000421161831001714,0.0003958,0.0005054,0.0009142,0.0009142,0.0009142,0.0009142,73981
"121","121","Hawaii, Kaneohe Bay",-157.8226816,21.46056287,"2017-07-20 18:00:00","2019-06-30 00:10:00",709,1.9,10,1,14.5,102134,"Subtropical",0.000226982479338843,0.000198115743248947,0.0001988,0.00037402,0.00049642962962963,0.000459401225826097,0.0004484,0.00081324,0.0006124,0.000566621062269721,0.0005356,0.00098816,0.000741071428571429,0.000700243997884345,0.00063645,0.00104358,0.00136505,0.00135056239396779,0.00136505,0.00152373,87325
"122","122","Hawaii, Kaneohe Bay",-157.8216828,21.4668835,"2017-07-19 18:00:00","2019-10-03 10:00:00",806,2.2,10,0.9,48.63,116017,"Subtropical",0.000113657766990291,0.000101771000650619,0.0001076,0.00017969,0.000221436,0.000216172457012478,0.000206,0.00029328,0.000278507692307692,0.00026718713529488,0.0002607,0.0003746,0.000312228571428571,0.000309083812547477,0.000318,0.00035626,0.0008125,0.0008125,0.0008125,0.0008125,59598
"123","123","Hawaii, Kaneohe Bay",-157.8210831,21.46947225,"2017-07-19 18:00:00","2019-10-02 14:30:00",805,2.2,10,0.9,14.69,115900,"Subtropical",0.000288573538011696,0.000244091806467356,0.0002309,0.0005267,0.000513004918032787,0.000452668627579237,0.0004179,0.0008691,0.000657558064516129,0.000585887774230591,0.0005382,0.0009744,0.0008100125,0.000718635821274322,0.0006927,0.00136925,0.00190655,0.00189756775373108,0.00190655,0.00205443,98874
"124","124","Hawaii, Kaneohe Bay",-157.8216664,21.46739714,"2017-07-19 18:00:00","2019-10-03 09:30:00",806,2.2,10,0.7,10.45,116014,"Subtropical",0.000176652990264256,0.000151458287815597,0.0001539,0.00029984,0.000370348051948052,0.000340235134023772,0.0003146,0.00062954,0.000477830769230769,0.00044635018933039,0.00042,0.00075768,0.000574889473684211,0.000539400464089038,0.0005209,0.00088214,0.0011142,0.00110113924187634,0.0011142,0.00125028,103891
"125","125","Hawaii, Kaneohe Bay",-157.8329455,21.47694941,"2017-07-21 18:00:00","2019-10-02 11:00:00",803,2.2,10,1.4,35.86,115591,"Subtropical",0.000181905263157895,0.000170487392936333,0.0001767,0.00026562,0.00029215625,0.000289566632032277,0.00027685,0.00035815,0.0003326125,0.000330657107844632,0.00033605,0.00037025,0.000403575,0.000400291832439746,0.0003899,0.00046149,NA,NA,NA,NA,74140
"126","126","Hawaii, Kaneohe Bay",-157.8264895,21.47704119,"2017-07-21 18:00:00","2019-10-02 11:30:00",803,2.2,10,1.4,35.85,115594,"Subtropical",0.000107112475633528,9.95751533239606e-05,0.0001041,0.000161,0.0001959625,0.000193112908828543,0.000192,0.0002397,0.0002287375,0.000226159696762954,0.0002244,0.00028333,0.000271025,0.000268906060966712,0.00027025,0.00030773,NA,NA,NA,NA,74154
"127","127","Hawaii, Kaneohe Bay",-157.8254695,21.47680893,"2017-07-20 18:00:00","2019-10-02 13:00:00",804,2.2,10,1.4,18.69,115747,"Subtropical",0.000102312135176651,9.39810127028454e-05,9.72e-05,0.0001551,0.000224060869565217,0.000208995109779674,0.0002039,0.00029975,0.000289583333333333,0.000267864455631227,0.0002465,0.00042681,0.000361653846153846,0.000334772769712841,0.0003054,0.00065576,0.0008349,0.0008349,0.0008349,0.0008349,94114
"128","128","Hawaii, Kaneohe Bay",-157.8226305,21.47468311,"2017-07-20 18:00:00","2019-08-03 18:00:00",744,2,10,1.1,18.18,107137,"Subtropical",9.92590759075908e-05,9.04467813389147e-05,9.33e-05,0.0001558,0.000222686363636364,0.000206190045748143,0.00020255,0.00029983,0.000292469565217391,0.000268488344328367,0.0002458,0.00046,0.000366816666666667,0.000341002297119195,0.0003156,0.00062111,0.0007952,0.000794014785756538,0.0007952,0.00082992,87659
"129","129","Hawaii, Kaneohe Bay",-157.8339457,21.47959482,"2017-07-21 18:00:00","2019-08-30 22:20:00",770,2.1,10,1.5,15.22,110907,"Subtropical",0.000147936098310292,0.000134597320488528,0.0001416,0.0002282,0.000289807142857143,0.000277925104357701,0.0002698,0.0003685,0.000353937931034483,0.000340633837734191,0.0003105,0.00047156,0.000438393333333333,0.000421577494795398,0.0004019,0.00052606,0.0009783,0.000975933855340617,0.0009783,0.0010327,94027
"130","130","Hawaii, Kaneohe Bay",-157.8255025,21.47663006,"2017-12-21 18:00:00","2019-10-02 12:20:00",650,1.8,10,1.2,17.36,93567,"Subtropical",0.000102625981308411,9.2893535492398e-05,9.59e-05,0.0001622,0.000218241463414634,0.000198899509739989,0.0001923,0.0003114,0.000285961904761905,0.000261981078011083,0.0002438,0.0004277,0.00041173,0.000383422114436911,0.00035405,0.00070674,0.0008077,0.0008077,0.0008077,0.0008077,77324
"131","131","Hawaii, Kaneohe Bay",-157.8418562,21.49264318,"2017-07-26 18:00:00","2019-07-20 18:00:00",724,2,10,1.2,23.49,104257,"Subtropical",0.000119953720508167,0.000108970908988063,0.0001133,0.0001873,0.000269429268292683,0.000253808436609827,0.0002473,0.0003833,0.000349352380952381,0.000332830861899137,0.0003098,0.0004605,0.000469144444444444,0.00044330376200785,0.0003818,0.00075044,0.00091,0.000909999994505494,0.00091,0.00091008,79767
"132","132","Hawaii, Kaneohe Bay",-157.8279405,21.48684894,"2017-08-29 18:00:00","2019-03-20 08:00:00",568,1.6,10,2.7,14.59,81733,"Subtropical",6.72451345755694e-05,6.26443478953661e-05,6.46e-05,9.868e-05,0.000170967441860465,0.000159115395771634,0.0001596,0.00024312,0.0002297,0.000213297210916668,0.000212,0.00031028,0.00032797,0.000305464033066789,0.0003158,0.0005496,0.0007114,0.0007114,0.0007114,0.0007114,69808
"133","133","Hawaii, Kaneohe Bay",-157.8293183,21.49226608,"2017-07-26 18:00:00","2019-05-21 04:10:00",663,1.8,10,2.4,23.38,95534,"Subtropical",5.93349802371541e-05,5.40126768859189e-05,5.74e-05,8.84e-05,0.000155176744186047,0.000141665345850703,0.0001386,0.00022444,0.000212760869565217,0.000196896971254377,0.0002048,0.00028676,0.00031789,0.000295056759409519,0.0002952,0.00054696,0.0006916,0.0006916,0.0006916,0.0006916,73198
"134","134","Hawaii, Kaneohe Bay",-157.8276872,21.49068257,"2017-12-20 18:00:00","2019-08-03 08:50:00",591,1.6,10,3.5,14.53,85050,"Subtropical",5.27467196819085e-05,4.81221612972408e-05,4.9e-05,8.068e-05,0.000131745454545455,0.000118084543940415,0.00011655,0.00018439,0.00020194347826087,0.000172097834054713,0.00015,0.00028342,0.000228963636363636,0.000223219683382825,0.0002333,0.0002939,0.0006876,0.0006876,0.0006876,0.0006876,72692
"135","135","Hawaii, Kaneohe Bay",-157.828215,21.48967842,"2017-07-26 18:00:00","2019-10-01 10:00:00",797,2.2,10,3.3,15.47,114721,"Subtropical",5.85830104321908e-05,5.38430962083879e-05,5.6e-05,8.58e-05,0.000160087719298246,0.000146238495136732,0.0001418,0.00021518,0.000217706666666667,0.000199780511653561,0.00020125,0.00028056,0.000322830769230769,0.000293999708997369,0.0002651,0.0005599,0.00070325,0.000703020881624437,0.00070325,0.00071761,96974
"136","136","Hawaii, Kaneohe Bay",-157.8286639,21.493201,"2017-07-26 18:00:00","2019-10-01 08:00:00",797,2.2,10,3.2,15.47,114709,"Subtropical",6.3525782414307e-05,5.81675872153929e-05,6.09e-05,9.5e-05,0.000163971929824561,0.000150347711616271,0.0001468,0.00022422,0.000221373333333333,0.000204197292375894,0.00020455,0.00028551,0.000328746153846154,0.0003009835596005,0.0002745,0.00055894,0.0007006,0.000700391283498017,0.0007006,0.00071428,96964
"137","137","Panama, Punta Donato",-82.14454,9.21583,"2015-06-05 09:15:00","2016-08-17 10:15:00",439,1.2,15,8,0,42149,"Tropical",7.96755707762557e-05,7.47735438402181e-05,8.04e-05,0.00011659,0.000173914285714286,0.000169443161925668,0.000165,0.00023234,0.000227248387096774,0.000222035909717852,0.0002267,0.0003154,0.0002791,0.000271943899580099,0.00027495,0.00034774,0.0005682,0.0005682,0.0005682,0.0005682,42149
"138","145","Panama, Cristobal",-82.14454,9.15742,"2015-06-05 13:45:00","2016-08-15 12:15:00",437,1.2,15,5,0,41947,"Tropical",0.000133650458715596,0.000117103147580025,0.0001227,0.00022905,0.000277822580645161,0.00026849936312458,0.00026665,0.00038402,0.000340577419354839,0.000331385062049296,0.0003299,0.0004289,0.00041175,0.00040476498218178,0.00041305,0.000504,0.0007298,0.0007298,0.0007298,0.0007298,41947
"139","146","Panama, Cayo de Aqua",-82.02967,9.1101,"2015-06-02 13:43:00","2016-08-12 14:58:00",437,1.2,15,6,0,41958,"Tropical",0.00010879128440367,9.93272896947915e-05,0.00010395,0.0001682,0.000214662903225806,0.000205841685059884,0.0002068,0.00030152,0.000269496774193548,0.000261819977194195,0.0002506,0.0003524,0.00033165,0.000324880747228034,0.00033835,0.00038199,0.0006039,0.0006039,0.0006039,0.0006039,41958
"140","147","Panama, Cayo de Aqua",-82.02958,9.11006,"2015-06-02 13:50:00","2016-08-12 15:05:00",437,1.2,15,6,0,41958,"Tropical",0.000109791743119266,0.000100168110202846,0.00010395,0.00017035,0.000217279032258065,0.000208195838086475,0.00020885,0.00031214,0.000271116129032258,0.000262928926376704,0.0002509,0.0003474,0.000332621428571429,0.000324559810046275,0.0003385,0.00038333,0.0006079,0.0006079,0.0006079,0.0006079,41958
"141","148","Panama, Drago Mar",-82.19483,9.25448,"2015-06-03 13:45:00","2016-08-13 15:00:00",437,1.2,15,10,0,41958,"Tropical",8.81756880733945e-05,7.98854554884742e-05,8.155e-05,0.0001372,0.000183854838709677,0.000177248543839549,0.00017385,0.00024378,0.000237161290322581,0.000232013054424577,0.0002278,0.0003024,0.000291285714285714,0.000286152855276076,0.00028955,0.00036862,0.000534,0.000534,0.000534,0.000534,41958
"142","149","Australia",113.7887,-23.2805,"2018-02-09 00:00:00","2020-02-26 00:00:00",747,2,10,3,4.53,107569,"Subtropical",0.000166546833578792,0.000155815743932902,0.0001666,0.00022326,0.000300849056603774,0.000277983211819795,0.00027595,0.0004378,0.000364841509433962,0.000340693690957725,0.000344,0.00049008,0.000444208,0.000413813242890812,0.0004131,0.00057712,0.00108405,0.00106766771047925,0.00108405,0.00123425,102696
"143","150","Australia",149.3786,-19.7641,"2015-02-01 00:00:00","2019-04-20 00:00:00",1539,4.2,10,2,7.74,221617,"Tropical",7.05910756972112e-05,6.08211169962561e-05,6.21e-05,0.00012518,0.000137261818181818,0.000129570152676749,0.0001334,0.0001962,0.000176107272727273,0.00016991942872832,0.0001709,0.00023484,0.000241437254901961,0.000236449937554145,0.0002345,0.0002928,0.000757325,0.000756250288901823,0.0007501,0.00080265,204464
"144","157","Australia",150.8534,-21.028,"2016-03-16 00:00:00","2018-03-06 13:50:00",721,2,10,2.5,2.21,103764,"Subtropical",6.99832147937411e-05,6.42018549291248e-05,6.54e-05,0.00010896,0.0001288,0.000123925288705869,0.0001239,0.00017598,0.000158990196078431,0.000154255719415928,0.0001464,0.000216,0.000223641666666667,0.000217168220411746,0.0002278,0.00028534,0.000713,0.000711702184906018,0.000713,0.0007474,101471
"145","159","Australia",150.8538,-21.0266,"2013-12-08 00:05:00","2018-03-06 00:00:00",1549,4.2,10,7,3.6,222769,"Subtropical",4.63810380622837e-05,4.22856297983765e-05,4.38e-05,7.166e-05,9.10809954751131e-05,8.74296228879604e-05,8.7e-05,0.0001307,0.000121441818181818,0.000117074541998531,0.00011755,0.00016429,0.000174274509803922,0.000166749063663833,0.0001758,0.0002529,0.00065875,0.000656174196188975,0.00066405,0.00071787,214749
"146","160","Australia",151.4654,-21.4552,"2016-03-11 14:00:00","2019-09-14 00:00:00",1281,3.5,10,2.6,4.86,184525,"Subtropical",7.48135636057287e-05,6.91220494584404e-05,6.87e-05,0.00011014,0.000143862841530055,0.000137155703558181,0.0001346,0.00020352,0.00018573956043956,0.000179786744847711,0.0001735,0.0002403,0.000247859523809524,0.000241841322140101,0.00023895,0.00032069,0.000744533333333333,0.000743051393529933,0.0007542,0.0007878,175557
"147","162","Australia",151.4654,-21.4547,"2013-12-07 00:09:00","2019-09-16 00:00:00",2109,5.8,10,8,1.55,303121,"Subtropical",4.57398448860882e-05,4.32740511012767e-05,4.33e-05,6.56e-05,8.88212624584718e-05,8.60048189042677e-05,8.54e-05,0.00012,0.000116012666666667,0.000112985355146669,0.00011465,0.00014945,0.00016716,0.000161197188827263,0.00016915,0.00022026,0.0006397,0.00063873148027705,0.0006346,0.00067842,298423
"148","164","Australia",151.6414,-21.4072,"2016-03-11 00:04:00","2019-09-14 00:00:00",1282,3.5,10,1.5,11.67,184321,"Subtropical",6.78621462264151e-05,6.2799292633151e-05,6.46e-05,0.0001036,0.000113681967213115,0.000109915963715564,0.000111,0.00015698,0.000140821978021978,0.000137590725446355,0.0001383,0.0001795,0.000192392857142857,0.000188110770902533,0.0001916,0.00024685,0.000659633333333333,0.000658765684644487,0.0006559,0.0006935,162811
"149","166","Australia",151.6384,-21.4054,"2016-03-11 00:00:00","2019-09-14 00:00:00",1282,3.5,10,8,7.9,184609,"Subtropical",5.00780324737345e-05,4.71867846087592e-05,4.94e-05,7.294e-05,8.82032967032967e-05,8.52775956952631e-05,8.575e-05,0.00012075,0.00011436043956044,0.000111610711502188,0.0001173,0.0001433,0.000162259523809524,0.000158505519052609,0.00015905,0.0002028,0.000639966666666667,0.000638951536215855,0.0006145,0.00067618,170025
"150","168","Australia",152.4465,-21.2965,"2011-11-20 14:00:00","2013-11-30 13:50:00",741,2,10,7.8,0.8,106704,"Subtropical",3.51522448979592e-05,3.29297546298581e-05,3.3e-05,5.16e-05,7.71933962264151e-05,7.37732875914862e-05,7.15e-05,0.00011485,0.000105701886792453,0.00010199214657955,0.0001003,0.0001478,0.000153266666666667,0.000148306624241481,0.0001483,0.00020343,0.00062115,0.00062090483972989,0.00062115,0.00063511,105850
"151","169","Australia",152.5502,-21.1085,"2011-11-20 00:02:00","2016-01-04 23:57:00",1507,4.1,10,8.3,5.57,216864,"Subtropical",3.99705973622964e-05,3.51901910526014e-05,3.56e-05,6.744e-05,8.0313488372093e-05,7.73021827785076e-05,7.83e-05,0.00011336,0.000105235514018692,0.000102189343592008,0.0001016,0.00013496,0.000148136,0.000144234023273284,0.000146,0.00019381,0.000562025,0.000561800761136332,0.00056075,0.00057902,204785
"152","171","Australia",152.3069,-21.9471,"2013-09-03 00:03:00","2020-01-12 00:00:00",2322,6.4,10,1.7,6.21,334079,"Subtropical",0.000100269207622869,9.21068616599957e-05,9.47e-05,0.00015539,0.000173506024096386,0.000169616102486647,0.0001697,0.00022186,0.00020848734939759,0.000204910182941191,0.0002064,0.00025755,0.000262906493506494,0.000259012847288132,0.0002579,0.00031876,0.000752433333333333,0.000751361058325594,0.00076035,0.00079555,313333
"153","172","Australia",152.3168,-21.9612,"2016-01-16 14:10:00","2020-01-12 13:50:00",1457,4,10,9,3.59,209807,"Subtropical",3.05504322766571e-05,2.90072246620386e-05,2.935e-05,4.24e-05,6.33480769230769e-05,6.10124639517085e-05,6.175e-05,8.681e-05,8.62932692307692e-05,8.31378670897131e-05,8.265e-05,0.00011785,0.00013790625,0.00013032610355483,0.0001414,0.00020942,0.0005887,0.000588602936339545,0.00058805,0.00060036,202275
"154","173","Australia",150.3807,-21.0266,"2012-01-21 00:01:00","2019-09-20 13:50:00",2800,7.7,10,9,25.89,403139,"Subtropical",3.06965898174832e-05,2.86426718564882e-05,2.91e-05,4.409e-05,6.3948717948718e-05,6.13509728709307e-05,6.13e-05,8.63e-05,9.19152542372881e-05,8.7158402700901e-05,8.95e-05,0.00013534,0.000147444444444444,0.000140887544265154,0.0001577,0.0001888,0.0006921,0.000689966607887657,0.0006921,0.00073554,298766
"155","174","Australia",145.8652,-16.0398,"2015-12-02 00:00:00","2016-06-07 13:50:00",189,0.5,10,2,2.78,27156,"Tropical",8.15845098039216e-05,6.83714879256556e-05,6.86e-05,0.00015119,0.000152901282051282,0.000141437826571641,0.00014405,0.00022952,0.000196605263157895,0.000187743448027474,0.0001876,0.00028263,0.000254994117647059,0.000247229510455616,0.0002401,0.0003255,0.0007758,0.0007758,0.0007758,0.0007758,26401
"156","175","Australia",145.8688,-16.0384,"2012-02-10 00:03:00","2012-04-28 15:53:00",79,0.2,10,10.2,3.44,220177,"Tropical",3.77883426966292e-05,2.92545560042497e-05,2.63e-05,7.531e-05,8.43829493087558e-05,7.18159960133851e-05,6.73e-05,0.00015174,0.000115191743119266,0.000101667452164675,9.9e-05,0.00019234,0.000169052941176471,0.000156143943323491,0.0001492,0.0002371,0.0006096,0.000607967384341514,0.0006005,0.00065856,212603
"157","176","Australia",115.4534,-20.5301,"2012-02-10 00:03:00","2012-04-28 15:53:00",79,0.2,10,7.7,5.02,11328,"Subtropical",5.89571428571429e-05,5.22218708453294e-05,4.82e-05,0.00010021,0.000137436363636364,0.000132073021020222,0.0001347,0.0001771,0.00019914,0.000192794829090234,0.0001853,0.00025834,0.00027315,0.000257879661858007,0.00027315,0.00034519,NA,NA,NA,NA,10759
"158","177","Australia",159.0684,-31.5623,"2009-02-28 00:04:00","2013-04-07 23:55:00",1500,4.1,10,8.3,1.67,215424,"Subtropical",3.39740562800275e-05,3.06800258715412e-05,3e-05,5.494e-05,9.26775700934579e-05,8.65291332648283e-05,8.285e-05,0.00014127,0.000126663551401869,0.000119147851863985,0.0001184,0.00018292,0.000175846,0.000165333323242515,0.00016355,0.00027611,0.000649825,0.000648150138715465,0.000634,0.00070167,211826
"159","178","Australia",146.0871,-16.6891,"1996-03-28 00:00:00","2008-11-15 13:30:00",4616,12.6,30,2.5,20.59,221548,"Tropical",8.60301908617698e-05,7.88780044132318e-05,7.98e-05,0.00013493,0.000186093253968254,0.000175954143377738,0.000174,0.00025089,0.000243857142857143,0.000231307773237722,0.00022075,0.00031595,0.000322366101694915,0.000305040548929563,0.0002947,0.0004153,0.00090818,0.000903096276903549,0.0009258,0.00098588,175931
"160","179","Australia",146.1107,-16.6461,"1996-03-28 00:00:00","2008-11-15 13:30:00",4616,12.6,30,7.2,21.21,221546,"Tropical",7.12134247357898e-05,6.34853657443308e-05,6.39e-05,0.000119,0.0001552615625,0.000146585354783455,0.0001488,0.00021953,0.00020425125,0.000194675479004891,0.0001952,0.00026929,0.000274087837837838,0.000262522959896633,0.00025645,0.00036306,0.000812614285714286,0.000809734692289031,0.0008321,0.00087934,174556
"161","181","Australia",123.0423,-12.1991,"2008-11-06 00:00:00","2009-04-16 15:30:00",162,0.4,30,3,2.63,7760,"Tropical",0.000158801973684211,0.000147019432967792,0.000148,0.00023378,0.00026945652173913,0.000262426777204092,0.0002662,0.00035388,0.000341572727272727,0.000335219161960911,0.0003735,0.0004079,0.00041808,0.000417604996904481,0.0004079,0.0004423,NA,NA,NA,NA,7556
"162","182","Australia",122.9996,-12.2245,"2008-11-06 00:08:00","2010-07-13 15:58:00",615,1.7,10,5.1,7.28,88512,"Tropical",0.000105461886051081,9.52291012644637e-05,9.48e-05,0.00017816,0.000191184090909091,0.000182860640438595,0.00019145,0.00025847,0.000244743181818182,0.000238610074120677,0.00022695,0.00031257,0.000321445,0.000315746701966179,0.0003326,0.00038295,0.0007116,0.0007116,0.0007116,0.0007116,82068
"163","183","Australia",122.969,-12.2247,"2010-07-15 00:02:00","2011-03-03 15:52:00",232,0.6,10,5.1,6.56,33360,"Tropical",9.96218274111675e-05,9.01282540714591e-05,9.14e-05,0.00016546,0.00020880303030303,0.000201435120749551,0.0002089,0.00025792,0.00025114375,0.000244233983403517,0.0002343,0.00031145,0.000308085714285714,0.000305933237337422,0.0002984,0.00035304,NA,NA,NA,NA,31172
"164","184","Australia",122.9898,-12.2396,"2010-07-15 00:08:00","2011-09-09 23:58:00",422,1.2,10,4.7,3.38,60768,"Tropical",0.000221455365853659,0.000212806296075562,0.0002165,0.00030321,0.000368475,0.000363821825570625,0.0003753,0.00044298,0.00043066,0.000425800021570709,0.0004223,0.00050136,0.000491064285714286,0.000487737133583563,0.00047645,0.00056099,0.0010814,0.0010814,0.0010814,0.0010814,58714
"165","185","Australia",136.8196,-12.0742,"2018-05-12 14:40:00","2019-12-10 00:00:00",576,1.6,10,4.5,1.66,83001,"Tropical",9.60108156028369e-05,8.83656357181688e-05,8.27e-05,0.00015437,0.000168940243902439,0.000158882681404741,0.0001599,0.00026603,0.000215419512195122,0.000204426875456234,0.0002087,0.0003056,0.000281084210526316,0.000269586406223297,0.0002786,0.00037572,0.0007402,0.0007402,0.0007402,0.0007402,81623
"166","186","Australia",96.8174,-11.8297,"2002-04-06 00:30:00","2008-05-31 23:22:00",2248,6.2,60,10,49.23,53952,"Tropical",4.08943810359965e-05,4.04463663443509e-05,3.95e-05,6.96e-05,7.92810526315789e-05,7.2874261693801e-05,7.35e-05,0.0001166,0.000106679166666667,9.84125041340643e-05,9.38e-05,0.00016786,0.000146404545454545,0.000137126188621504,0.0001453,0.00021079,0.00048305,0.000482979544080285,0.00048305,0.00048965,27391
"167","187","Australia",136.8911,-12.4161,"2018-04-28 00:00:00","2019-08-31 14:20:00",491,1.3,10,2.9,2.78,55255,"Tropical",0.000117406451612903,0.000105520027149384,0.00010715,0.0001835,0.000215007547169811,0.000205199001814247,0.0002085,0.0003058,0.000267984615384615,0.000260319367086996,0.00026255,0.0003373,0.000333975,0.000322135746171769,0.0003478,0.00040609,0.0008615,0.0008615,0.0008615,0.0008615,53719
"168","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 00:00:00",3277,9,10,4.2,56.23,471948,"Subtropical",4.67221140472879e-05,4.31938110451549e-05,4.43e-05,7.063e-05,9.45134615384615e-05,8.83328809680666e-05,9.405e-05,0.00013223,0.0001271,0.000121329986363737,0.0001303,0.00017065,0.00018975,0.000174360581510416,0.0001873,0.00027744,0.0008673,0.0008673,0.0008673,0.0008673,206572
"169","189","Australia",115.5136,-21.0774,"2010-11-17 00:05:00","2012-04-29 23:58:00",530,1.5,10,3.2,42.21,76032,"Subtropical",0.000126110126582278,0.000111509581309815,0.0001115,0.00021894,0.000220315384615385,0.000210258056473429,0.00019905,0.0003249,0.000295261538461538,0.00029036696880133,0.0002816,0.00035366,0.000440133333333333,0.000424703470616789,0.00036805,0.000612,NA,NA,NA,NA,43939
"170","190","Australia",115.4654,-20.9599,"2011-02-12 16:02:00","2011-09-19 15:52:00",219,0.6,10,3.8,13.41,31536,"Subtropical",9.4386524822695e-05,8.58982653781577e-05,8.4e-05,0.0001528,0.000166225806451613,0.000154505260774205,0.0001489,0.0002442,0.00022754,0.000213419196495791,0.0002136,0.00030866,0.000309157142857143,0.000284843237283687,0.0002276,0.00045814,NA,NA,NA,NA,27307
"171","191","Australia",150.6576,-2.7426,"2011-08-05 00:00:00","2012-02-17 00:00:00",196,0.5,30,10,0.92,9409,"Tropical",3.61489690721649e-05,3.03160492804447e-05,3.055e-05,6.733e-05,8.40214285714286e-05,7.81535044681201e-05,7.505e-05,0.00012474,0.000102871428571429,9.72712134151613e-05,9.445e-05,0.0001469,0.000136733333333333,0.00013131195161186,0.0001489,0.0001724,NA,NA,NA,NA,9322
"172","192","Australia",115.7061,-32.3723,"2012-05-16 00:00:00","2016-12-21 00:00:00",1680,4.6,30,3,41.29,80641,"Subtropical",7.12421593830334e-05,6.34721567027475e-05,6.47e-05,0.00011713,0.000147642857142857,0.000141363611207018,0.0001342,0.00020306,0.000190923529411765,0.00018381759907825,0.0001956,0.00027578,0.000227444444444444,0.000211799606865115,0.0002137,0.00031398,NA,NA,NA,NA,47344
"173","193","Australia",136.2736,-13.7543,"2018-06-21 00:00:00","2019-10-06 00:00:00",472,1.3,10,2,5.85,67969,"Tropical",0.000107777073170732,9.52109873252987e-05,9.51e-05,0.00017178,0.000208919696969697,0.000192355465013186,0.0001964,0.00030365,0.000285169696969697,0.00026490950982506,0.0002567,0.00039576,0.000396726666666667,0.000375091741955389,0.000359,0.00054632,0.001258,0.001258,0.001258,0.001258,63993
