"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","net_no_of_data","climate_classification","annual_a_mean","annual_gm_mean","annual_median","annual_ninetieth_perc"
"129","169","Australia",152.5502,-21.1085,"2011-11-20 0:02:00","2016-01-04 23:57:00",1506.996412,4.129,10,8.3,5.56985022871477,216864,204785,"Subtropical",6.19855,6.19570760509095,6.12145,6.41146
"130","171","Australia",152.3069,-21.9471,"2013-09-03 0:03:00","2020-01-12 0:00:00",2321.997373,6.362,10,1.7,6.20990843483128,334079,313333,"Subtropical",8.40738333333333,8.39954791356096,8.35465,8.8672
"131","172","Australia",152.3168,-21.9612,"2016-01-16 14:10:00","2020-01-12 13:50:00",1456.986111,3.992,10,9,3.58996601638649,209807,202275,"Subtropical",6.4783,6.47752192575857,6.4638,6.5866
"132","173","Australia",150.3807,-21.0266,"2012-01-21 0:01:00","2019-09-20 13:50:00",2799.575694,7.67,10,9,25.8900776159092,403139,298766,"Subtropical",7.7798,7.74470764005976,7.7798,8.37028
"133","174","Australia",145.8652,-16.0398,"2015-12-02 0:00:00","2020-02-08 0:00:00",188.5763889,1.488,10,2,3.2368626347627,78193,75662,"Tropical",8.0083,8.0083,8.0083,8.0083
"134","177","Australia",159.0684,-31.5623,"2009-02-28 0:04:00","2013-04-07 23:55:00",1499.994236,4.11,10,8.3,1.67019459298871,215424,211826,"Subtropical",8.563075,8.54608828249085,8.43845,9.14776
"135","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical",9.35132,9.30319023103899,9.5688,10.0868
"136","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical",8.53028571428571,8.50193578938105,8.78,9.074
"137","182","Australia",122.9996,-12.2245,"2008-11-06 0:08:00","2010-07-13 15:58:00",614.6597222,1.684,10,5.1,7.28036876355748,88512,82068,"Tropical",6.8595,6.8595,6.8595,6.8595
"138","183","Australia",122.969,-12.2247,"2010-07-15 0:02:00","2011-03-03 15:52:00",231.6597222,0.635,10,5.1,6.55875299760192,33360,31172,"Tropical",NA,NA,NA,NA
"139","184","Australia",122.9898,-12.2396,"2010-07-15 0:08:00","2011-09-09 23:58:00",421.9930556,1.156,10,4.7,3.38006845708268,60768,58714,"Tropical",10.5996,10.5996,10.5996,10.5996
"140","185","Australia",136.8196,-12.0742,"2018-05-12 14:40:00","2019-12-10 0:00:00",576.3888889,1.579,10,4.5,1.66022096119324,83001,81623,"Tropical",7.0952,7.0952,7.0952,7.0952
"141","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical",4.8,4.8,4.8,4.8
"142","187","Australia",136.8911,-12.4161,"2018-04-28 0:00:00","2019-08-31 14:20:00",490.5972222,1.344,10,2.9,2.77983892860375,55255,53719,"Tropical",8.1579,8.1579,8.1579,8.1579
"143","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical",10.3296,10.3296,10.3296,10.3296
"144","189","Australia",115.5136,-21.0774,"2010-11-17 0:05:00","2012-04-29 23:58:00",529.9951852,1.452,10,3.2,42.209859006734,76032,43939,"Subtropical",NA,NA,NA,NA
"145","190","Australia",115.4654,-20.9599,"2011-02-12 16:02:00","2011-09-19 15:52:00",218.9930556,0.6,10,3.8,13.410071029934,31536,27307,"Subtropical",NA,NA,NA,NA
"146","191","Australia",150.6576,-2.7426,"2011-08-05 0:00:00","2012-02-17 0:00:00",196,0.537,30,10,0.92464661494314,9409,9322,"Tropical",NA,NA,NA,NA
"147","192","Australia",115.7061,-32.3723,"2012-05-16 0:00:00","2016-12-21 0:00:00",1680,4.603,30,3,41.2904105851862,80641,47344,"Subtropical",NA,NA,NA,NA
"148","193","Australia",136.2736,-13.7543,"2018-06-21 0:00:00","2019-10-06 0:00:00",472,1.293,10,2,5.84972561020465,67969,63993,"Tropical",13.1558,13.1558,13.1558,13.1558
"149","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical",9.79583333333333,9.75399065769717,10.031,10.6415
"150","196","Australia",136.5806,-12.084,"2018-04-28 0:00:00","2019-12-10 0:00:00",591,1.619,10,3.2,7.81975207097115,85105,78450,"Tropical",7.7969,7.7969,7.7969,7.7969
"151","197","Australia",141.9113,-10.6031,"2012-12-17 0:00:00","2017-12-04 0:00:00",1812.999769,4.967,10,1.9,65.4000988229346,261073,90331,"Tropical",NA,NA,NA,NA
"152","198","Australia",149.0319,-20.171,"2013-04-20 14:03:00","2017-03-02 0:00:00",1411.413935,3.867,10,1.6,6.15021279736279,203245,190745,"Subtropical",9.5919,9.58668863028661,9.6297,9.89234
"153","199","Australia",149.0377,-20.1819,"2011-03-24 13:59:00","2017-03-02 0:00:00",2169.416678,5.944,10,9.3,3.05988853926254,312397,302838,"Subtropical",8.24593333333333,8.21378610626091,8.04305,9.2075
"154","200","Australia",152.2725,-23.747,"2013-09-13 14:05:00","2020-01-06 13:50:00",2305.989248,6.318,10,1.3,2.07008910959667,332063,325189,"Subtropical",14.1104333333333,14.0657560568783,14.2259,15.08025
"155","201","Australia",152.2747,-23.7452,"2013-09-13 14:06:00","2020-01-06 13:50:00",2305.988611,6.318,10,7,2.84011515852366,332064,322633,"Subtropical",8.15031666666667,8.14657683581174,8.1804,8.412
"156","202","Australia",143.8767,-9.4732,"2011-12-14 0:00:00","2020-11-03 0:00:00",3246.999618,8.896,10,3,57.2199730094467,467571,200027,"Tropical",6.8733,6.77290669013371,7.0491,7.96006
"157","204","Australia",143.8767,-9.1395,"2011-12-14 0:02:00","2020-11-03 0:00:00",3246.998553,8.896,10,5.1,56.9199412279257,467569,201429,"Tropical",6.8577,6.84895845133982,7.0593,7.12218
"158","205","Australia",115.5829,-20.6295,"2010-11-16 0:07:00","2012-02-03 23:57:00",444.992963,1.219,10,9,35.9593968968969,63936,40945,"Subtropical",NA,NA,NA,NA
"159","206","Australia",114.1602,-21.8632,"2018-02-09 0:00:00","2020-02-24 0:00:00",745,2.041,10,3,36.7297098274625,107281,67877,"Subtropical",NA,NA,NA,NA
"160","207","Australia",152.4503,-24.7989,"2001-08-31 0:00:00","2002-09-04 0:00:00",369,1.011,30,4,0.937270622776805,17711,17545,"Subtropical",14.717,14.717,14.717,14.717
"161","208","Australia",152.4267,-24.7759,"2001-08-31 0:00:00","2002-09-04 0:00:00",369,1.011,30,4,1.4509117597245,17713,17456,"Subtropical",14.721,14.721,14.721,14.721
"162","210","Australia",96.8435,-12.0969,"2006-01-11 17:30:00","2007-01-04 23:30:00",358.25,0.982,60,3,0,8599,8599,"Tropical",4.7,4.7,4.7,4.7
"163","211","Australia",96.8433,-12.0947,"2006-02-28 0:30:00","2007-01-04 23:30:00",310.9583333,0.852,60,10,0,7464,7464,"Tropical",NA,NA,NA,NA
"164","212","Australia",147.9052,-19.8508,"2016-05-05 0:00:00","2019-10-13 0:00:00",1256,3.441,10,2,7.05996184999862,180865,168096,"Tropical",10.3000666666667,10.2713366681574,10.4967,10.99414
"165","214","Australia",123.5797,-12.5267,"2008-10-28 0:00:00","2010-04-12 0:00:00",531,1.455,30,1,0.619875240299737,25489,25331,"Tropical",5.2151,5.2151,5.2151,5.2151
"166","215","Australia",123.5741,-12.5258,"2008-10-28 0:00:00","2010-04-12 0:00:00",531,1.455,30,2,1.56145788379301,25489,25091,"Tropical",4.6515,4.6515,4.6515,4.6515
"167","216","Australia",123.5565,-12.5242,"2008-11-06 0:06:00","2010-04-12 15:56:00",522.6597222,1.432,10,8.5,1.55054209183673,75264,74097,"Tropical",5.0913,5.0913,5.0913,5.0913
"168","217","Australia",145.5817,-14.5238,"2016-09-04 0:00:00","2018-12-11 0:00:00",828,2.268,10,8,1.44003757349056,119233,117516,"Tropical",5.6096,5.60941950294324,5.6096,5.6456
"169","218","Australia",146.482,-18.5691,"1993-02-12 0:00:00","1995-09-15 0:00:00",945,2.589,30,0,40.1909128987456,45361,27130,"Tropical",NA,NA,NA,NA
"170","219","Australia",146.4833,-18.5719,"1993-02-12 0:00:00","2009-06-18 14:00:00",5970.583333,16.358,30,4,8.16011779935727,286589,263203,"Tropical",11.3224571428571,11.2963070010082,11.15975,12.408
"171","220","Australia",146.4817,-18.5783,"1993-02-12 0:00:00","1995-09-15 0:00:00",945,2.589,30,0,23.8707259540134,45361,34533,"Tropical",11.82,11.82,11.82,11.82
"172","221","Australia",146.4823,-18.5691,"2008-08-03 14:00:00","2009-06-17 13:30:00",317.9791667,0.871,30,3,0.773060796645702,15264,15146,"Tropical",NA,NA,NA,NA
"173","222","Australia",146.483,-18.5718,"1993-03-30 14:30:00","2009-06-18 14:00:00",5923.979167,16.23,30,7,29.1800303848751,284352,201378,"Tropical",8.915,8.66534477098286,8.915,10.591
"174","224","Australia",145.3115,-14.9522,"1998-05-14 0:00:00","2008-05-03 13:30:00",3642.5625,9.98,30,0,10.8599665987966,174844,155856,"Tropical",10.72,10.6830079259502,10.835,11.8088
"175","226","Australia",142.2799,-10.6893,"2013-12-10 14:00:00","2017-12-03 23:56:00",1454.413669,3.985,10,1.3,36.729899683437,209437,132511,"Tropical",10.4747,10.4747,10.4747,10.4747
"176","227","Australia",147.7199,-18.6534,"2009-04-30 14:08:00","2017-05-10 13:50:00",2931.987407,8.033,10,3,26.7300632386727,422210,309353,"Tropical",8.9514,8.95093131467335,8.9514,9.02468
"177","228","Australia",152.664,-21.9973,"2013-09-20 0:04:00","2020-09-01 0:00:00",2537.997072,6.953,10,2.5,6.94004755481253,365473,340109,"Subtropical",9.54855714285714,9.501345119556,9.8058,10.36278
"178","229","Australia",152.6686,-21.9979,"2015-02-01 0:00:00","2020-08-26 23:50:00",2033.99331,5.573,10,10,3.47015001809504,292898,282734,"Subtropical",6.20314,6.19469624869824,5.9649,6.6148
"179","230","Australia",147.7217,-18.6521,"2009-04-30 14:18:00","2021-03-20 0:00:00",4341.403576,11.894,10,9,37.88007965897,625165,388352,"Tropical",6.1038,6.1038,6.1038,6.1038
"180","231","Australia",147.7238,-18.6558,"1999-04-24 14:00:00","2000-05-02 13:30:00",373.9791667,1.025,30,6,1.23745819397993,17940,17718,"Tropical",6.27,6.27,6.27,6.27
"181","232","Australia",105.668,-10.4295,"2009-11-24 17:27:00","2017-06-19 23:59:00",2764.272361,7.573,10,2.5,73.3700472071411,398033,105996,"Tropical",4.56,4.56,4.56,4.56
"182","233","Australia",105.6672,-10.4287,"2009-11-24 17:07:00","2017-06-19 23:58:00",2764.284965,7.573,10,12,55.1201081249466,398058,178648,"Tropical",4.2802,4.2802,4.2802,4.2802
"183","234","Australia",119.384,-17.3552,"2018-10-13 16:00:00","2019-10-19 15:59:00",370.9993056,1.016,1,2.9,17.0700434261755,534240,443045,"Tropical",6.8818,6.8818,6.8818,6.8818
"184","235","Australia",119.3834,-17.3562,"2018-10-13 16:00:00","2019-10-19 15:59:00",370.9993056,1.016,1,5.5,14.9700509134471,534240,454264,"Tropical",6.9278,6.9278,6.9278,6.9278
"185","236","Australia",119.3704,-17.2838,"2009-06-25 16:27:00","2020-08-11 23:57:00",4065.31265,11.138,10,6,38.1200803542145,585408,362250,"Tropical",7.377,7.377,7.377,7.377
"186","237","Australia",119.3604,-17.253,"2015-10-12 16:10:00","2020-08-12 0:00:00",1765.326389,4.837,10,7,20.9698357250755,254208,200901,"Tropical",7.165,7.14865945819241,7.2228,7.62344
"187","240","Australia",159.0654,-31.5391,"2009-03-04 0:03:00","2013-04-08 12:51:00",1496.533912,4.1,10,4,12.71020491499,215504,188113,"Subtropical",10.4268666666667,10.4116005662984,10.047,10.99676
"188","241","Australia",113.7719,-23.2086,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,3,17.8899125212654,107569,88325,"Subtropical",11.92995,11.7351741657293,11.92995,13.64751
"189","242","Australia",113.7532,-23.1305,"2012-12-02 16:30:00","2016-11-05 0:00:00",1433.3125,3.927,30,4.9,12.4302325581395,68800,60248,"Subtropical",8.699075,8.67607501408311,8.65155,9.39028
"190","244","Australia",143.5112,-12.5847,"2017-11-23 0:00:00","2020-12-12 0:00:00",1115,3.055,10,7.6,2.88986740242026,160561,155921,"Tropical",7.52763333333333,7.525203624388,7.623,7.68284
"191","245","Australia",147.6339,-18.8312,"2010-03-03 14:18:00","2019-06-29 0:00:00",3404.403796,9.327,10,4.4,70.0400819998164,490245,146877,"Tropical",7.08,7.08,7.08,7.08
"192","246","Australia",147.634,-18.8313,"2009-12-17 14:18:00","2019-06-29 0:00:00",3480.403993,9.535,10,8.4,33.9500100762,501181,331030,"Tropical",7.1955,7.16948679888235,7.1539,7.9113
"193","249","Australia, CooksPath",145.4523,-14.65832,"2015-12-10 12:50:00","2019-11-01 23:45:00",1064.449028,3.778,30,1.643517254,13.6860752641874,81287,70162,"Tropical",14.055,14.055,14.055,14.055
"194","250","Australia, CornerBeach",145.4419,-14.67503,"2015-12-10 12:59:00","2017-11-07 12:04:00",697.9615856,1.912,30,3.617456996,3.2007643616386,33492,32420,"Tropical",8.3005,8.29971023590583,8.3005,8.3921
"195","251","Australia, EasterPoint",145.4757,-14.67732,"2016-12-08 12:43:00","2019-11-01 23:45:00",713.4684259,2.817,30,2.631037377,1.75871596659526,64422,63289,"Tropical",7.854,7.83343424048482,7.854,8.3084
"196","252","Australia, GnarlyTree",145.4679,-14.6552,"2016-12-08 12:37:00","2018-09-11 10:23:00",641.9069792,1.759,30,2.668781722,3.72065842018116,30801,29655,"Tropical",11.464,11.464,11.464,11.464
"197","253","Australia, Horseshoe",145.4439,-14.68752,"2015-12-10 12:56:00","2018-11-21 23:29:00",1077.439549,2.952,30,2.877390047,55.1298663623881,51707,23201,"Tropical",NA,NA,NA,NA
"198","254","Australia, Lagoon1",145.4549,-14.68692,"2015-12-10 12:55:00","2019-11-01 23:45:00",1077.449688,3.814,30,2.458625276,2.72849298352654,81950,79714,"Tropical",9.28866666666667,9.28708388096386,9.323,9.4478
"199","255","Australia, Lagoon2",145.4469,-14.69769,"2016-12-08 12:03:00","2018-11-21 23:41:00",713.4847338,1.955,30,2.71369569,3.13111545988258,34237,33165,"Tropical",8.96,8.9597714256559,8.96,9.0112
"200","256","Australia, LizardHead",145.4722,-14.68655,"2016-12-08 12:10:00","2018-11-21 23:34:00",713.4750694,1.955,30,2.838314219,3.35027456478561,34236,33089,"Tropical",8.465,8.45216356916973,8.465,8.8378
"201","257","Australia, NoMansLand",145.4783,-14.67114,"2017-12-01 12:56:00","2019-11-01 23:45:00",355.4583333,1.836,30,2.721198607,0,47247,47247,"Tropical",9.33,9.33,9.33,9.33
"202","258","Australia, NorthReef1",145.4549,-14.64538,"2016-12-08 12:39:00","2019-11-01 23:45:00",713.4569329,2.817,30,2.038942751,1.78513217739557,64421,63271,"Tropical",8.3645,8.36034855732702,8.3645,8.5753
"203","259","Australia, NorthReef2",145.4548,-14.64524,"2015-12-10 12:19:00","2019-11-01 23:45:00",697.8042014,2.774,30,2.088088848,1.6821108842469,63670,62599,"Tropical",7.3615,7.36028939648435,7.3615,7.4683
"204","260","Australia, MermaidCove",145.454,-14.64595,"2015-12-10 12:33:00","2019-11-01 23:45:00",1077.456181,3.814,30,1.824204201,22.2949458439671,81893,63635,"Tropical",9.16,9.16,9.16,9.16
"205","261","Australia, NorthOfParadise",145.475,-14.66163,"2015-12-10 12:38:00","2019-11-01 23:45:00",1077.456979,3.814,30,2.573916782,2.78587902231876,81949,79666,"Tropical",8.66666666666667,8.59571770906673,8.319,9.8126
"206","262","Australia, Osprey",145.4429,-14.66804,"2015-12-10 12:09:00","2017-11-07 16:36:00",698.1853472,1.913,30,2.252110468,3.19980896662886,33502,32430,"Tropical",8.6545,8.65261752303891,8.6545,8.7989
"207","263","Australia, Resort",145.4475,-14.66408,"2015-12-10 12:58:00","2018-11-21 23:46:00",1077.45,2.952,30,2.58848161,29.4506641916584,51717,36486,"Tropical",11.376,11.376,11.376,11.376
"208","264","Australia, Southeast",145.4634,-14.69596,"2015-12-10 12:33:00","2018-11-21 23:30:00",1077.456354,2.952,30,2.834633522,4.34967522424992,51728,49478,"Tropical",10.133,9.99797891688316,9.392,11.864
"209","265","Australia, Southisland",145.4601,-14.704,"2016-12-08 12:14:00","2018-11-21 23:40:00",713.4766551,1.955,30,1.356668091,3.3812193412754,34248,33090,"Tropical",7.651,7.64664874307693,7.651,7.8574
"210","266","Australia, Trimodal",145.4475,-14.69923,"2016-12-08 12:34:00","2018-11-21 23:43:00",713.4641782,1.955,30,2.42321941,3.36953982714319,34248,33094,"Tropical",8.5445,8.54046684906627,8.5445,8.7545
"211","267","Australia, TurtleBeach",145.4514,-14.65268,"2016-12-08 12:39:00","2019-11-01 23:45:00",713.4691204,2.817,30,1.723184919,1.79086874204662,64438,63284,"Tropical",8.9095,8.90949762893509,8.9095,8.9147
"212","268","Australia, Vickis",145.44,-14.68441,"2015-12-10 12:42:00","2019-11-01 23:45:00",1077.4514,3.814,30,2.713796773,2.72494200952265,81910,79678,"Tropical",7.86533333333333,7.86317976976211,7.789,8.0538
"213","269","Australia, WashingMachine",145.4598,-14.64867,"2016-12-08 12:11:00","2018-11-21 23:38:00",713.4773843,1.955,30,2.32674085,3.39873861247372,34248,33084,"Tropical",8.553,8.55166697200025,8.553,8.6738
"214","273","Australia",147.6315,-18.8301,"2014-10-02 0:00:00","2015-11-24 23:56:00",418.9977315,1.148,10,3.2,2.99981769063759,60337,58527,"Tropical",7.102,7.102,7.102,7.102
"215","275","Australia",148.8122,-20.2557,"2007-01-30 0:30:00","2014-07-08 23:50:00",902.5416667,7.441,30,4,1.58610768058439,304456,299627,"Subtropical",10.18,10.1441847276188,10.2092,11.14596
"216","277","Australia",147.4519,-18.3999,"2016-09-23 0:00:00","2019-06-10 13:50:00",990.5763889,2.714,10,9,5.55018086985783,142644,134727,"Tropical",6.208,6.20374161212409,6.208,6.39192
"217","278","Australia",150.8694,-9.7363,"2011-04-28 0:06:00","2016-10-05 23:52:00",1987.990289,5.447,10,3.8,32.6699782025486,286272,192747,"Tropical",4.6767,4.6767,4.6767,4.6767
"218","279","Australia",150.8689,-9.7365,"2012-04-24 14:02:00","2014-03-28 13:55:00",702.995081,1.926,10,3.1,1.78993016111347,101233,99421,"Tropical",4.6614,4.66139943257387,4.6614,4.66324
"219","280","Australia",150.8691,-9.7366,"2014-03-29 14:08:00","2014-11-06 13:58:00",221.9930556,0.608,10,2,2.58070570570571,31968,31143,"Tropical",NA,NA,NA,NA
"220","283","Australia",146.1461,-17.9263,"2008-09-20 0:30:00","2010-06-03 23:52:00",289.5416667,1.701,30,3,2.07555743078771,61622,60343,"Tropical",8.9302,8.9302,8.9302,8.9302
"221","285","Australia",152.5662,-21.4727,"2014-09-04 14:10:00","2016-01-08 0:00:00",490.4097222,1.344,10,2,8.89974511469839,70620,64335,"Subtropical",8.7262,8.7262,8.7262,8.7262
"222","286","Australia",115.4616,-20.9019,"2010-11-28 16:01:00","2012-02-05 15:52:00",433.9936458,1.189,10,4.9,7.69956957933981,62497,57685,"Subtropical",10.4655,10.4655,10.4655,10.4655
"223","287","Australia",159.0755,-29.931,"2007-02-19 13:00:00","2008-12-04 12:30:00",653.9791667,1.792,30,1,1.72974006116208,31392,30849,"Subtropical",11.2547,11.2547,11.2547,11.2547
"224","288","Australia",159.0934,-29.9377,"2006-02-17 14:00:00","2008-10-28 12:30:00",365.9166667,2.693,60,4.3,1.79436428980676,38398,37709,"Subtropical",10.32375,10.3228162213613,10.32375,10.43483
"225","289","Australia",159.0576,-29.9244,"2006-02-17 1:00:00","2014-03-04 23:58:00",366.4583333,5.662,60,5.3,3.37039932520007,194428,187875,"Subtropical",10.55316,10.5442688640157,10.6404,10.91944
"226","290","Australia",113.7877,-23.3389,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,2,44.3101637088752,107569,59905,"Subtropical",NA,NA,NA,NA
"227","291","Australia",152.7647,-21.1036,"2009-04-19 14:14:00","2014-10-13 23:54:00",2003.402685,5.489,10,2.5,22.5800189951957,288494,223352,"Subtropical",6.62406666666667,6.60329148270848,6.59,7.14488
"228","294","Australia",150.8212,-9.7383,"2011-04-29 0:09:00","2013-05-22 23:52:00",754.9879051,2.068,10,4.6,2.69039735099338,108720,105795,"Tropical",4.00305,4.00214214390244,4.00305,4.07125
"229","295","Australia",147.0542,-18.4758,"2012-04-18 0:05:00","2014-04-28 23:55:00",740.9930556,2.03,10,2.5,14.7801394511921,106704,90933,"Tropical",8.34255,8.30616107356461,8.34255,8.96523
"230","296","Australia",147.0548,-18.4741,"2012-04-18 0:06:00","2014-04-28 23:56:00",740.9930556,2.03,10,9.2,8.63041685410106,106704,97495,"Tropical",7.10225,7.0437684416795,7.10225,7.82989
"231","297","Australia",146.5315,-17.79,"2015-12-18 0:00:00","2020-02-23 0:00:00",1528,4.186,10,1.5,16.3498202542346,220033,184058,"Tropical",8.6351,8.6224813149444,8.52435,9.15606
"232","298","Australia",146.5324,-17.7912,"2015-12-18 0:00:00","2020-02-23 0:00:00",1528,4.186,10,7,3.18997604904719,220033,213014,"Tropical",7.1972,7.1738607161522,7.29415,7.72247
"233","299","Australia",146.3887,-17.519,"2012-03-01 0:08:00","2020-02-22 0:00:00",2913.994086,7.984,10,1.8,30.8300188028607,419617,290249,"Tropical",10.09515,10.0604874782488,10.09515,10.76383
"234","300","Australia",146.3905,-17.5179,"2012-03-01 0:06:00","2020-02-22 0:00:00",2913.995544,7.984,10,7.6,2.67005388246901,419617,408413,"Tropical",8.462525,8.43724004062604,8.2567,9.34016
"235","301","Australia",145.9963,-16.9233,"2004-10-24 14:30:00","2019-07-21 13:50:00",1762.958333,13.808,30,3,20.3956069231212,556512,443008,"Tropical",9.8710125,9.82234696715153,9.99285,10.95043
"236","303","Australia",148.4509,-17.7123,"2017-12-09 0:00:00","2020-02-26 0:00:00",809,2.216,10,9,1.10989982574659,116497,115204,"Tropical",5.7839,5.78077513833569,5.7839,5.93598
"237","304","Australia",146.0904,-17.227,"2005-08-05 0:30:00","2020-07-19 0:00:00",1065.541667,13.835,30,3,28.6665973227931,624905,445766,"Tropical",8.901175,8.83946820332906,9.1998,9.79834
"238","305","Australia",153.211,-30.1309,"2002-02-14 13:00:00","2011-03-17 0:00:00",3317.458333,9.089,30,8.5,11.8199687262542,159239,140417,"Subtropical",9.20972857142857,9.20337374938999,9.3,9.544
"239","307","Australia",152.4797,-21.9758,"2018-09-25 14:00:00","2020-01-12 0:00:00",473.4166667,1.297,10,9,1.00039605122262,68173,67491,"Subtropical",6.9521,6.9521,6.9521,6.9521
"240","308","Australia",146.8607,-19.1557,"1992-12-20 0:00:00","1996-01-03 0:00:00",1109,3.038,30,0,37.9092702169625,53235,33054,"Tropical",12.19,12.19,12.19,12.19
"241","309","Australia",146.865,-19.1533,"1993-02-24 14:00:00","1995-09-03 13:30:00",920.9791667,2.523,30,0,46.3807455664133,44208,23704,"Tropical",NA,NA,NA,NA
"242","310","Australia",146.8645,-19.1549,"1992-12-18 14:30:00","2010-12-15 13:59:00",6365.958333,18.779,30,2,17.3111773966879,638986,528370,"Tropical",14.0233333333333,13.9915898076169,13.83,14.982
"243","312","Australia",146.8685,-19.1549,"2016-09-19 14:06:00","2020-04-05 0:00:00",1293.412384,3.544,10,5,6.26996612135107,186253,174575,"Tropical",10.5086,10.4912263162863,10.9099,10.94174
"244","313","Australia",146.8617,-19.1567,"1992-12-20 0:11:00","1996-01-03 0:00:00",1108.992361,3.038,30,4,11.3592816620957,53234,47187,"Tropical",11.39,11.3143472965879,12.07,12.414
"245","314","Australia",146.865,-19.155,"1991-11-21 0:00:00","1996-06-26 13:30:00",882.5833333,4.601,60,4,37.9504693966823,59438,36881,"Tropical",12.51,12.51,12.51,12.51
"246","317","Australia",150.4916,-20.7647,"2006-09-06 0:00:00","2007-12-16 0:00:00",466,1.277,30,1.4,3.79990164960436,22369,21519,"Subtropical",8.5491,8.5491,8.5491,8.5491
"247","318","Australia",150.4895,-20.7647,"2006-09-06 14:00:00","2007-12-16 0:00:00",465.4166667,1.275,30,10,0.259612371872342,22341,22283,"Subtropical",7.4641,7.4641,7.4641,7.4641
"248","320","Australia",145.9803,-16.7755,"1997-10-21 14:30:00","2017-12-12 0:00:00",4042.958333,16.407,30,6,27.7263113054957,474203,342724,"Tropical",11.5055,11.4826033633493,11.5055,12.0859
"249","321","Australia",153.2273,-30.159,"2001-03-03 13:00:00","2011-03-17 0:00:00",3665.458333,10.042,30,9.4,20.520048878911,175945,139841,"Subtropical",8.51945,8.44950312764318,8.445,9.64046
"250","322","United States, Santa Barbara",-119.74447,34.39958,"2004-01-01 0:00:00","2005-12-31 23:40:00",730.9861111,2.003,20,4,63.9800881592947,52632,18958,"Subtropical",NA,NA,NA,NA
"251","323","United States, Santa Barbara",-120.12005,34.46672,"2001-01-01 0:00:00","2004-12-31 23:40:00",1460.986111,4.003,20,5.3,31.3303293026086,105192,72235,"Subtropical",10.8187,10.8187,10.8187,10.8187
"252","324","United States, Santa Barbara",-120.28998,34.46085,"1999-01-01 0:00:00","2020-12-31 23:40:00",8035.986111,22.016,20,5,62.849987555998,578592,214947,"Subtropical",NA,NA,NA,NA
"253","325","United States, Santa Barbara",-120.11965,34.46495,"2004-01-01 0:00:00","2021-02-25 16:20:00",6265.680556,17.166,20,4.2,16.6798927138519,451130,375882,"Subtropical",11.3639454545455,11.305548626148,11.1598,12.6413
"254","326","United States, Santa Barbara",-119.5399,34.39015,"2001-01-01 0:00:00","2021-01-15 21:20:00",7319.888889,20.054,20,4.3,7.15002665867223,527033,489350,"Subtropical",10.7676421052632,10.7154905612758,10.7629,12.05488
"255","327","United States, Santa Barbara",-119.73012,34.39323,"2005-01-01 0:00:00","2021-03-18 15:40:00",5920.652778,16.221,20,4.8,19.3200371579777,426288,343929,"Subtropical",11.4312625,11.3470970084793,11.62525,12.98925
"256","328","United States, Santa Barbara",-119.95032,34.42388,"2001-01-01 0:00:00","2021-03-24 19:20:00",7387.805556,20.241,20,5.2,8.43994337526296,531923,487029,"Subtropical",10.30905,10.2496658631888,10.2507,11.54264
"257","329","United States, Santa Barbara",-119.68575,34.4104667,"2005-01-01 0:00:00","2021-03-03 23:00:00",5905.958333,16.181,20,2.9,28.1699315664464,425230,305443,"Subtropical",13.0863,13.076824663503,13.0863,13.48462
"258","330.1","United States, Santa Barbara",-119.3681,34.0109,"2003-04-11 21:00:00","2013-04-13 12:00:00",3654.625,10.013,60,3,10.609722728931,87712,78406,"Subtropical",10.07253075,9.99464895236475,10.21394995,11.72280426
"259","330.2","United States, Santa Barbara",-119.3681,34.0109,"2003-04-11 21:00:00","2013-04-13 12:00:00",3654.625,10.013,60,9,11.4602334914265,87712,77660,"Subtropical",10.3599775111111,10.3078922190107,10.393,11.7706667
"260","331.1","United States, Santa Barbara",-120.312,34.0396,"2005-01-13 19:00:00","2007-04-24 20:00:00",831.0416667,2.277,60,3,15.7023964704703,19946,16814,"Subtropical",7.3726897,7.3726897,7.3726897,7.3726897
"261","331.2","United States, Santa Barbara",-120.312,34.0396,"2005-01-13 19:00:00","2007-04-24 20:00:00",831.0416667,2.277,60,9,4.87817106186704,19946,18973,"Subtropical",9.17783335,8.95878963396842,9.17783335,10.77236667
