"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","net_no_of_data","climate_classification","time_id","q_diurnal_a_mean","q_diurnal_gm_mean","q_diurnal_median","q_diurnal_ninetieth_perc","s_diurnal_a_mean","s_diurnal_gm_mean","s_diurnal_median","s_diurnal_ninetieth_perc","daily_a_mean","daily_gm_mean","daily_median","daily_ninetieth_perc","weekly_a_mean","weekly_gm_mean","weekly_median","weekly_ninetieth_perc","biweekly_a_mean","biweekly_gm_mean","biweekly_median","biweekly_ninetieth_perc","monthly_a_mean","monthly_gm_mean","monthly_median","monthly_ninetieth_perc"
"657","121","Hawaii, Kaneohe Bay",-157.8226816,21.46056287,"2017-07-20 18:00:00","2019-06-30 0:10:00",709.2569444,1.943,10,1,14.4995789844714,102134,87325,"Subtropical","121 - year_2",1.14921137026239,0.824838136615407,0.859999999999999,2.3686,1.7702055393586,1.41569713878533,1.431,3.309,2.6736511627907,2.38062118072344,2.3995,4.363,6.1321724137931,5.87718826807361,5.886,8.5954,7.7605,7.43116338128282,7.768,10.3295,9.42071428571429,9.26477438663322,10.422,10.9186
"658","122","Hawaii, Kaneohe Bay",-157.8216828,21.4668835,"2017-07-19 18:00:00","2019-10-03 10:00:00",805.6666667,2.207,10,0.9,48.6299421636484,116017,59598,"Subtropical","122 - year_1",0.481531007751938,0.392600203767569,0.394499999999999,0.9618,0.795459302325581,0.669601071370319,0.692,1.3775,1.0928560311284,0.983690825446232,1.062,1.6714,2.29216,2.22244642536223,2.148,2.899,2.92015384615385,2.76589098162561,2.579,4.0826,3.31985714285714,3.25660063825462,3.067,4.2576
"659","122","Hawaii, Kaneohe Bay",-157.8216828,21.4668835,"2017-07-19 18:00:00","2019-10-03 10:00:00",805.6666667,2.207,10,0.9,48.6299421636484,116017,59598,"Subtropical","122 - year_2",0.600928958934169,0.500831811699127,0.495999999999999,1.0822,1.07660589874214,0.960146532384205,0.991,1.7872,1.38610689615385,1.29839680029817,1.2405,1.9843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","122","Hawaii, Kaneohe Bay",-157.8216828,21.4668835,"2017-07-19 18:00:00","2019-10-03 10:00:00",805.6666667,2.207,10,0.9,48.6299421636484,116017,59598,"Subtropical","122 - year_3",0.477250825082508,0.406730925129935,0.400000000000002,0.802,0.883118421052631,0.794698603934786,0.795999999999999,1.4984,1.11685714285714,1.04581018739142,0.995,1.6434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","123","Hawaii, Kaneohe Bay",-157.8210831,21.46947225,"2017-07-19 18:00:00","2019-10-02 14:30:00",804.8541667,2.205,10,0.9,14.6902502157032,115900,98874,"Subtropical","123 - year_1",1.1874335106383,0.840427121184243,0.865000000000002,2.4615,1.93305141843972,1.55109755199286,1.545,3.4273,2.81488214285714,2.41193789112809,2.297,5.0073,5.25936,4.39288386845358,3.46,10.0588,6.58561538461538,5.58937205788543,4.627,10.1512,7.72414285714286,6.54710521904314,5.154,13.269
"662","123","Hawaii, Kaneohe Bay",-157.8210831,21.46947225,"2017-07-19 18:00:00","2019-10-02 14:30:00",804.8541667,2.205,10,0.9,14.6902502157032,115900,98874,"Subtropical","123 - year_2",1.34622296233865,0.926408318208658,0.891999999999999,2.8738,2.27784140030395,1.79297156512299,1.8375,4.508,3.23943793109756,2.75386049170318,2.663,5.7374,5.19032,4.89345632410422,5.143,7.725,6.52830769230769,6.20284164643637,6.082,9.0198,7.384,7.21181412261966,7.511,9.06
"663","123","Hawaii, Kaneohe Bay",-157.8210831,21.46947225,"2017-07-19 18:00:00","2019-10-02 14:30:00",804.8541667,2.205,10,0.9,14.6902502157032,115900,98874,"Subtropical","123 - year_3",1.07555,0.827179091272201,0.8125,2.0011,1.89587333333333,1.66863757824877,1.616,3.4033,2.44667105263158,2.20051764210545,2.032,3.979,5.54418181818182,4.82219953012805,4.866,8.024,7.8658,7.01349683185897,5.893,12.6374,11.2675471333333,10.549927546892,8.44,15.55891312
"664","124","Hawaii, Kaneohe Bay",-157.8216664,21.46739714,"2017-07-19 18:00:00","2019-10-03 9:30:00",805.6458333,2.207,10,0.7,10.449600910235,116014,103891,"Subtropical","124 - year_1",0.781838652482269,0.564314375934005,0.583500000000001,1.6406,1.25426773049645,0.998979562287911,0.993000000000002,2.4524,1.82010714285714,1.57156978764625,1.5865,3.111,3.64396,3.27677789527429,2.893,6.339,4.48446153846154,4.11774236384957,3.986,6.7224,5.08114285714286,4.7794103283843,4.142,7.2716
"665","124","Hawaii, Kaneohe Bay",-157.8216664,21.46739714,"2017-07-19 18:00:00","2019-10-03 9:30:00",805.6458333,2.207,10,0.7,10.449600910235,116014,103891,"Subtropical","124 - year_2",0.853225051617343,0.606702835994181,0.59,1.7568,1.42774380165289,1.1365616674203,1.156,2.728,2.05111049723757,1.74819371172304,1.7595,3.6376,4.510425,4.24327483924038,4.236,6.8065,5.83245,5.59928811856126,5.7105,8.1113,7.08444444444444,6.86314998301774,7.121,8.9552
"666","124","Hawaii, Kaneohe Bay",-157.8216664,21.46739714,"2017-07-19 18:00:00","2019-10-03 9:30:00",805.6458333,2.207,10,0.7,10.449600910235,116014,103891,"Subtropical","124 - year_3",0.555016501650165,0.457487420565811,0.494,0.9998,1.04430263157895,0.918289572715956,0.897500000000001,1.7819,1.29362337662338,1.16792705991601,1.089,2.289,2.47483333333333,2.38768739585156,2.497,3.2519,3.68216666666667,3.42397927568624,3.3335,5.328,5.44633333333333,4.82890020978439,4.081,8.2458
"667","125","Hawaii, Kaneohe Bay",-157.8329455,21.47694941,"2017-07-21 18:00:00","2019-10-02 11:00:00",802.7083333,2.199,10,1.4,35.8600583090379,115591,74140,"Subtropical","125 - year_1",0.715936681222707,0.615499363738436,0.690999999999999,1.2025,1.307903930131,1.20828549379653,1.281,1.9982,1.69864912280702,1.6407318348779,1.6805,2.2481,2.8416875,2.81072328160439,2.7355,3.5485,3.226125,3.19811407324236,3.2195,3.7866,3.95025,3.9072870243227,3.847,4.6163
"668","125","Hawaii, Kaneohe Bay",-157.8329455,21.47694941,"2017-07-21 18:00:00","2019-10-02 11:00:00",802.7083333,2.199,10,1.4,35.8600583090379,115591,74140,"Subtropical","125 - year_2",0.785854819404125,0.644385130746654,0.690000000000001,1.4904,1.44491125168196,1.28263546370626,1.297,2.4164,1.88189525723077,1.76401311206199,1.827,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","125","Hawaii, Kaneohe Bay",-157.8329455,21.47694941,"2017-07-21 18:00:00","2019-10-02 11:00:00",802.7083333,2.199,10,1.4,35.8600583090379,115591,74140,"Subtropical","125 - year_3",0.790292096219931,0.678311165664353,0.699000000000002,1.399,1.48063698630137,1.39918821692223,1.485,2.1075,1.83698648648649,1.79278877608911,1.802,2.2974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","126","Hawaii, Kaneohe Bay",-157.8264895,21.47704119,"2017-07-21 18:00:00","2019-10-02 11:30:00",802.7291667,2.199,10,1.4,35.8496115715349,115594,74154,"Subtropical","126 - year_1",0.440840611353712,0.374744722611143,0.395,0.794300000000001,0.75143231441048,0.674302975585636,0.692999999999998,1.191,1.01523684210526,0.973777420339738,0.99,1.3844,1.930375,1.89361928184996,1.835,2.41,2.25675,2.22044117052653,2.1335,2.9382,2.68675,2.65444615841297,2.707,3.1159
"671","126","Hawaii, Kaneohe Bay",-157.8264895,21.47704119,"2017-07-21 18:00:00","2019-10-02 11:30:00",802.7291667,2.199,10,1.4,35.8496115715349,115594,74154,"Subtropical","126 - year_2",0.475987776928953,0.396041648950659,0.393000000000001,0.8902,0.824620795107034,0.721652348633175,0.696,1.4292,1.11019692307692,1.03017988574019,1.054,1.6578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","126","Hawaii, Kaneohe Bay",-157.8264895,21.47704119,"2017-07-21 18:00:00","2019-10-02 11:30:00",802.7291667,2.199,10,1.4,35.8496115715349,115594,74154,"Subtropical","126 - year_3",0.495013698630137,0.419115937558489,0.399999999999999,0.9038,0.830931506849315,0.757479534991014,0.798999999999999,1.29,1.10006756756757,1.06352934293504,1.092,1.4658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","127","Hawaii, Kaneohe Bay",-157.8254695,21.47680893,"2017-07-20 18:00:00","2019-10-02 13:00:00",803.7916667,2.202,10,1.4,18.6899012501404,115747,94114,"Subtropical","127 - year_1",0.428081027667984,0.355550026599672,0.385999999999999,0.789999999999999,0.744830039525692,0.644885071923711,0.675000000000001,1.2545,1.00578571428571,0.925957210128118,0.893,1.4765,2.15695833333333,2.05498190156441,1.98,2.73,2.72969230769231,2.5880341168313,2.377,4.1052,3.11957142857143,3.03608562195808,2.935,4.1612
"674","127","Hawaii, Kaneohe Bay",-157.8254695,21.47680893,"2017-07-20 18:00:00","2019-10-02 13:00:00",803.7916667,2.202,10,1.4,18.6899012501404,115747,94114,"Subtropical","127 - year_2",0.473311111111111,0.39480185379948,0.391999999999999,0.885000000000002,0.830907975460123,0.730859232022613,0.696,1.4489,1.12096296296296,1.0415430144882,1.07,1.6391,3.1482,2.88749264619369,2.547,4.2284,4.2758,3.88714942127599,3.383,6.5954,5.141,4.87368963299195,3.948,6.8968
"675","127","Hawaii, Kaneohe Bay",-157.8254695,21.47680893,"2017-07-20 18:00:00","2019-10-02 13:00:00",803.7916667,2.202,10,1.4,18.6899012501404,115747,94114,"Subtropical","127 - year_3",0.48760472972973,0.414423174476988,0.399999999999999,0.899499999999998,0.825013513513514,0.754034470432481,0.8005,1.2289,1.08388,1.05060792458264,1.091,1.3912,2.14072727272727,1.94036344291906,1.893,2.393,2.79466666666667,2.54140093546,2.488,4.155,4.39533333333333,3.76740249770161,2.797,6.9586
"676","128","Hawaii, Kaneohe Bay",-157.8226305,21.47468311,"2017-07-20 18:00:00","2019-08-03 18:00:00",744,2.038,10,1.1,18.1804605318424,107137,87659,"Subtropical","128 - year_1",0.439296577946768,0.354012427056667,0.384999999999998,0.857499999999996,0.727939163498099,0.620233891535287,0.592000000000002,1.288,1.00513409961686,0.907620572344463,0.891,1.581,2.13808,2.05277690388219,2.035,2.8792,2.70123076923077,2.54924540950593,2.418,3.8722,3.12414285714286,3.06565121112839,3.055,3.7974
"677","128","Hawaii, Kaneohe Bay",-157.8226305,21.47468311,"2017-07-20 18:00:00","2019-08-03 18:00:00",744,2.038,10,1.1,18.1804605318424,107137,87659,"Subtropical","128 - year_2",0.475929811320755,0.39106604092666,0.395,0.892000000000003,0.809839879154079,0.702601005766275,0.7355,1.376,1.11865757575758,1.03400362429689,1.0625,1.6794,2.809875,2.62480324714566,2.648,3.6705,3.84775,3.64548031879404,3.2805,5.4151,5.1656,4.82564827969196,4.624,7.4124
"678","128","Hawaii, Kaneohe Bay",-157.8226305,21.47468311,"2017-07-20 18:00:00","2019-08-03 18:00:00",744,2.038,10,1.1,18.1804605318424,107137,87659,"Subtropical","128 - year_3",0.30359649122807,0.270835659801599,0.298000000000002,0.439000000000001,0.55896551724138,0.528966641526189,0.596,0.795200000000001,0.643,0.625469627077422,0.695,0.7966,2.63133333333333,1.7480661794838,0.995,5.003,3.5495,2.56309773516345,3.5495,5.5139,NA,NA,NA,NA
"679","129","Hawaii, Kaneohe Bay",-157.8339457,21.47959482,"2017-07-21 18:00:00","2019-08-30 22:20:00",770.1805556,2.11,10,1.5,15.219959064802,110907,94027,"Subtropical","129 - year_1",0.619371886120996,0.519012061322842,0.5745,1.092,1.12542526690391,0.968509594923296,1.024,1.9784,1.47336559139785,1.34448595595032,1.37,2.2448,2.87504166666667,2.77364209501276,2.6515,3.5002,3.30883333333333,3.19564663227502,3.131,3.7833,4.09771428571429,3.99242309427855,3.777,5.2078
"680","129","Hawaii, Kaneohe Bay",-157.8339457,21.47959482,"2017-07-21 18:00:00","2019-08-30 22:20:00",770.1805556,2.11,10,1.5,15.219959064802,110907,94027,"Subtropical","129 - year_2",0.671769811320755,0.560044992303129,0.587,1.1976,1.23728398791541,1.09057826217419,1.153,2.079,1.59249696969697,1.47905619634855,1.487,2.425,3.24544,3.11955989752691,3.045,4.4148,4.02184615384615,3.90537521535445,4.341,5.0628,4.72816666666667,4.67460476854409,4.706,5.5615
"681","129","Hawaii, Kaneohe Bay",-157.8339457,21.47959482,"2017-07-21 18:00:00","2019-08-30 22:20:00",770.1805556,2.11,10,1.5,15.219959064802,110907,94027,"Subtropical","129 - year_3",0.672347826086957,0.603875074321162,0.606999999999999,1.094,1.27145679012346,1.20259049416106,1.201,1.825,1.55359523809524,1.51078184904627,1.5885,2.0775,3.16885714285714,2.88765660697043,2.59,4.6824,4.19025,3.90547750568071,3.522,6.0675,6.608,6.11724308818932,6.608,8.6072
"682","130","Hawaii, Kaneohe Bay",-157.8255025,21.47663006,"2017-12-21 18:00:00","2019-10-02 12:20:00",649.7638889,1.78,10,1.2,17.3597529043359,93567,77324,"Subtropical","130 - year_1",0.433436459246275,0.357779506738007,0.386000000000003,0.782,0.758117543859649,0.652344218681165,0.676500000000001,1.355,1.02566431095406,0.930010194369204,0.891,1.5778,2.24347368421053,2.10374686032313,2.131,3.326,2.8543,2.7451344631643,2.658,3.7808,4.14525,4.03877551526385,3.999,5.2145
"683","130","Hawaii, Kaneohe Bay",-157.8255025,21.47663006,"2017-12-21 18:00:00","2019-10-02 12:20:00",649.7638889,1.78,10,1.2,17.3597529043359,93567,77324,"Subtropical","130 - year_2",0.495566600397614,0.409240915230583,0.397000000000002,0.898499999999999,0.847367793240557,0.74155410793146,0.766999999999999,1.3996,1.15884523809524,1.08170884041911,1.0935,1.746,2.59690476190476,2.32744070287677,2.201,3.752,3.44090909090909,3.06530725775709,2.797,5.71,4.81283333333333,4.37951254829245,4.2805,7.514
"684","131","Hawaii, Kaneohe Bay",-157.8418562,21.49264318,"2017-07-26 18:00:00","2019-07-20 18:00:00",724,1.984,10,1.2,23.490029446464,104257,79767,"Subtropical","131 - year_1",0.514372670807453,0.4326787287774,0.481999999999999,0.8894,0.961202486678508,0.840306194262388,0.888999999999999,1.5912,1.213229390681,1.11701204798602,1.161,1.7664,2.793625,2.67354829424495,2.663,3.8025,3.5455,3.41952507072459,3.26,5.2608,4.8052,4.46272763023096,4.356,7.0644
"685","131","Hawaii, Kaneohe Bay",-157.8418562,21.49264318,"2017-07-26 18:00:00","2019-07-20 18:00:00",724,1.984,10,1.2,23.490029446464,104257,79767,"Subtropical","131 - year_2",0.551732536764706,0.476725938698674,0.492999999999999,0.983999999999998,1.04667647058824,0.934549978149363,0.986999999999998,1.6747,1.28210661764706,1.18572728906849,1.262,1.8931,3.01311764705882,2.73984534971634,2.456,4.5446,3.97166666666667,3.68623261801297,3.473,5.2766,5.32675,5.08043947415093,4.4245,7.2356
"686","132","Hawaii, Kaneohe Bay",-157.8279405,21.48684894,"2017-08-29 18:00:00","2019-03-20 8:00:00",567.5833333,1.555,10,2.7,14.5901900089315,81733,69808,"Subtropical","132 - year_1",0.329654835847382,0.283821126800787,0.292999999999999,0.5854,0.551657193605684,0.482999066446489,0.491999999999997,0.895800000000001,0.745372759856631,0.688273979232275,0.689,1.0814,1.72610526315789,1.64307061713852,1.588,2.2164,2.4085,2.25611832418353,2.1035,3.1465,3.5165,3.20218175551708,2.8575,5.356
"687","132","Hawaii, Kaneohe Bay",-157.8279405,21.48684894,"2017-08-29 18:00:00","2019-03-20 8:00:00",567.5833333,1.555,10,2.7,14.5901900089315,81733,69808,"Subtropical","132 - year_2",0.314176325524044,0.281919972216814,0.291,0.492000000000001,0.543529556650246,0.49508587424087,0.494,0.863,0.72356862745098,0.691064271104889,0.6885,1.053,2.03645833333333,1.86748640231342,1.841,2.8979,2.67166666666667,2.46002000587207,2.597,3.3048,3.782,3.5564432180128,3.578,5.1442
"688","133","Hawaii, Kaneohe Bay",-157.8293183,21.49226608,"2017-07-26 18:00:00","2019-05-21 4:10:00",663.4236111,1.818,10,2.4,23.3801578495614,95534,73198,"Subtropical","133 - year_1",0.276259982253771,0.239976443401367,0.288,0.488399999999999,0.492248667850799,0.432217624168275,0.483000000000001,0.788,0.643616487455197,0.592030975632359,0.595,0.9576,1.54833333333333,1.48241868332808,1.459,2.1353,2.05141666666667,1.95667605139357,1.829,3.1763,3.259,2.90350015934924,3.046,5.0776
"689","133","Hawaii, Kaneohe Bay",-157.8293183,21.49226608,"2017-07-26 18:00:00","2019-05-21 4:10:00",663.4236111,1.818,10,2.4,23.3801578495614,95534,73198,"Subtropical","133 - year_2",0.258910497237569,0.231478470097651,0.198,0.396999999999998,0.481683628318584,0.429621989755235,0.481000000000002,0.696999999999999,0.627850220264317,0.573816656200467,0.589,0.885,1.85342105263158,1.58754161228039,1.473,3.2292,2.60463636363636,2.33513946879101,2.266,3.365,3.7122,3.54245131451239,3.219,5.114
"690","134","Hawaii, Kaneohe Bay",-157.8276872,21.49068257,"2017-12-20 18:00:00","2019-08-03 8:50:00",590.6180556,1.618,10,3.5,14.5302763080541,85050,72692,"Subtropical","134 - year_1",0.234418167580266,0.207098693020173,0.196000000000002,0.393000000000001,0.399377742946708,0.355782044890895,0.387,0.591999999999999,0.52694952681388,0.488212202751423,0.487,0.786,1.4575,1.29515126424365,1.257,2.0455,1.9732,1.76625003844647,1.571,2.9688,2.50642857142857,2.46320441374112,2.637,3.0566
"691","134","Hawaii, Kaneohe Bay",-157.8276872,21.49068257,"2017-12-20 18:00:00","2019-08-03 8:50:00",590.6180556,1.618,10,3.5,14.5302763080541,85050,72692,"Subtropical","134 - year_2",0.285017543859649,0.248092843169756,0.287999999999997,0.491999999999997,0.477075471698113,0.429756472106336,0.477999999999998,0.701000000000001,0.63902688172043,0.5920684408467,0.5915,0.904,1.67607142857143,1.55819895072066,1.682,2.3246,2.897625,2.48629398028979,2.259,4.5524,2.866,2.80061038410627,2.941,3.4708
"692","135","Hawaii, Kaneohe Bay",-157.828215,21.48967842,"2017-07-26 18:00:00","2019-10-01 10:00:00",796.6666667,2.183,10,3.3,15.4697047619878,114721,96974,"Subtropical","135 - year_1",0.268643617021277,0.234682363827494,0.198,0.483000000000001,0.46559219858156,0.407559655988603,0.48,0.773000000000002,0.62135,0.571877610757102,0.586,0.885,1.563125,1.49954445127996,1.517,1.9666,2.074,1.98207181829922,1.955,3.1848,3.2388,2.89963623565554,2.945,5.0206
"693","135","Hawaii, Kaneohe Bay",-157.828215,21.48967842,"2017-07-26 18:00:00","2019-10-01 10:00:00",796.6666667,2.183,10,3.3,15.4697047619878,114721,96974,"Subtropical","135 - year_2",0.266257086661526,0.236431281604808,0.199000000000002,0.479400000000002,0.462676607098765,0.414232749836522,0.395,0.771000000000001,0.610660809287926,0.565416301143889,0.589,0.882,1.80804166666667,1.61311917283951,1.7245,2.6911,2.54446153846154,2.31806655523544,2.42,3.3286,3.4455,3.26879993469765,3.0865,4.823
"694","135","Hawaii, Kaneohe Bay",-157.828215,21.48967842,"2017-07-26 18:00:00","2019-10-01 10:00:00",796.6666667,2.183,10,3.3,15.4697047619878,114721,96974,"Subtropical","135 - year_3",0.282426966292135,0.259719432968128,0.297000000000001,0.4,0.50789552238806,0.475351172653621,0.496000000000002,0.698999999999998,0.615852941176471,0.594115745040226,0.597,0.7983,1.977180175,1.65613313740966,1.492,3.06933242,2.75936035,2.28495772129044,1.7395,4.80910898,4.3227207,3.63735110510382,4.3227207,6.19129726
"695","136","Hawaii, Kaneohe Bay",-157.8286639,21.493201,"2017-07-26 18:00:00","2019-10-01 8:00:00",796.5833333,2.182,10,3.2,15.4695795447611,114709,96964,"Subtropical","136 - year_1",0.291054078014184,0.249123152069087,0.288999999999998,0.495000000000001,0.510687943262411,0.446121372705672,0.483000000000001,0.866400000000001,0.669410714285714,0.606513632208421,0.6755,0.9861,1.5975,1.54019964634822,1.4815,2.0466,2.05933333333333,1.9845158314244,1.86,3.0152,3.2284,2.89176807117816,3.046,4.9864
"696","136","Hawaii, Kaneohe Bay",-157.8286639,21.493201,"2017-07-26 18:00:00","2019-10-01 8:00:00",796.5833333,2.182,10,3.2,15.4695795447611,114709,96964,"Subtropical","136 - year_2",0.286664594680031,0.25122274750622,0.288999999999998,0.492000000000001,0.515490708796296,0.463112013803552,0.491999999999997,0.792999999999999,0.66192563250774,0.621624347581277,0.594,0.945600000000001,1.85633333333333,1.65821142892578,1.6465,2.7895,2.64069230769231,2.41166845041601,2.422,3.4644,3.5895,3.4314577432098,3.281,4.914
"697","136","Hawaii, Kaneohe Bay",-157.8286639,21.493201,"2017-07-26 18:00:00","2019-10-01 8:00:00",796.5833333,2.182,10,3.2,15.4695795447611,114709,96964,"Subtropical","136 - year_3",0.286647940074906,0.255563808580398,0.298000000000002,0.497,0.544320895522388,0.510354412587894,0.501000000000001,0.7957,0.650588235294118,0.628552245712008,0.601,0.8936,1.9773724125,1.66051403038248,1.3945,2.99969379,2.757994825,2.28252555721763,1.795,4.79868551,4.36548965,3.66517894845531,4.36548965,6.26268137
"698","137","Panama, Punta Donato",-82.14454,9.21583,"2015-06-05 9:15:00","2016-08-17 10:15:00",439.0416667,1.203,15,8,0,42149,42149,"Tropical","137 - year_1",0.316084989718986,0.260423065254992,0.275000000000002,0.598,0.489792866941015,0.440673546612688,0.474,0.771999999999999,0.706443526170799,0.66575250491639,0.706,0.9976,1.53772549019608,1.50001077236261,1.473,2.101,2.05704,2.00319953419788,2.03,2.7692,2.47754545454545,2.41975233354714,2.425,3.076
"699","137","Panama, Punta Donato",-82.14454,9.21583,"2015-06-05 9:15:00","2016-08-17 10:15:00",439.0416667,1.203,15,8,0,42149,42149,"Tropical","137 - year_2",0.319013468013468,0.253331956513779,0.274999999999999,0.615799999999998,0.498718120805369,0.432486322550178,0.475999999999999,0.847800000000001,0.738573333333333,0.690555149510159,0.711,1.0884,1.58654545454545,1.55266677843239,1.565,2.009,1.92583333333333,1.91641783424169,1.9745,2.117,2.51966666666667,2.46169635788929,2.86,2.8928
"700","145","Panama, Cristobal",-82.14454,9.15742,"2015-06-05 13:45:00","2016-08-15 12:15:00",436.9375,1.197,15,5,0,41947,41947,"Tropical","145 - year_1",0.483684651851852,0.385993912879295,0.399999999999999,0.937222200000001,0.780714829903978,0.684978753241881,0.724999999999998,1.29955552,1.18495255674931,1.04924935054438,1.1211111,1.92633334,2.44885621176471,2.37807200913172,2.3461111,3.2911111,3.003466672,2.93029654491224,2.885,3.92877778,3.5350505,3.47826498870281,3.4688889,4.2422222
"701","145","Panama, Cristobal",-82.14454,9.15742,"2015-06-05 13:45:00","2016-08-15 12:15:00",436.9375,1.197,15,5,0,41947,41947,"Tropical","145 - year_2",0.440365243598616,0.345100789297703,0.351111100000001,0.861555539999999,0.703191571034483,0.610820405830603,0.6022222,1.27866668,1.1106164369863,0.980060600830612,0.9672222,2.0098889,2.34393939090909,2.27053243760765,2.385,2.9077778,2.84444443333333,2.78477945841292,2.8561111,3.54166665,3.74944443333333,3.73062464101113,3.5633333,4.1388889
"702","146","Panama, Cayo de Aqua",-82.02967,9.1101,"2015-06-02 13:43:00","2016-08-12 14:58:00",437.0520833,1.197,15,6,0,41958,41958,"Tropical","146 - year_1",0.40993762851268,0.345147902133539,0.349,0.748199999999999,0.647917695473251,0.592280388466656,0.622,1.036,0.97501652892562,0.895427359575693,0.949,1.4894,1.91350980392157,1.84064589306282,1.874,2.618,2.41588,2.35023428606275,2.276,3.1282,2.97090909090909,2.91408082824872,2.964,3.341
"703","146","Panama, Cayo de Aqua",-82.02967,9.1101,"2015-06-02 13:43:00","2016-08-12 14:58:00",437.0520833,1.197,15,6,0,41958,41958,"Tropical","146 - year_2",0.41021107266436,0.351470556465167,0.350000000000001,0.740599999999997,0.636220689655173,0.590462332007089,0.577000000000002,0.9522,0.998630136986301,0.922717643480581,0.934,1.5816,1.98363636363636,1.9346840700393,1.745,2.61,2.3935,2.36898518026854,2.2825,2.8595,2.96533333333333,2.93572521601313,3.234,3.2612
"704","147","Panama, Cayo de Aqua",-82.02958,9.11006,"2015-06-02 13:50:00","2016-08-12 15:05:00",437.0520833,1.197,15,6,0,41958,41958,"Tropical","147 - year_1",0.409436213991769,0.346534370960363,0.349499999999999,0.75,0.643338820301783,0.588882865049286,0.602999999999998,1.0052,0.983548209366391,0.903084203100843,0.96,1.5016,1.93301960784314,1.85871536658865,1.922,2.638,2.42092,2.35044591562672,2.306,3.0732,2.97445454545455,2.90626201194261,3.045,3.342
"705","147","Panama, Cayo de Aqua",-82.02958,9.11006,"2015-06-02 13:50:00","2016-08-12 15:05:00",437.0520833,1.197,15,6,0,41958,41958,"Tropical","147 - year_2",0.404072664359862,0.344897675451949,0.346,0.725600000000001,0.619020689655173,0.571548573917607,0.577999999999999,0.966,0.997383561643836,0.92008015627233,0.927,1.5628,2.00036363636364,1.95087206189816,1.897,2.636,2.41533333333333,2.39368922462599,2.2705,2.861,2.958,2.92353212652833,3.262,3.2668
"706","148","Panama, Drago Mar",-82.19483,9.25448,"2015-06-03 13:45:00","2016-08-13 15:00:00",437.0520833,1.197,15,10,0,41958,41958,"Tropical","148 - year_1",0.394115912208505,0.315689451618487,0.324500000000001,0.7533,0.575345679012346,0.499342904295725,0.496000000000002,0.983000000000001,0.8213608815427,0.7434360376314,0.768,1.2734,1.7226862745098,1.66318619884408,1.699,2.295,2.21704,2.1704967974663,2.142,2.8778,2.66990909090909,2.61288909757741,2.666,3.477
"707","148","Panama, Drago Mar",-82.19483,9.25448,"2015-06-03 13:45:00","2016-08-13 15:00:00",437.0520833,1.197,15,10,0,41958,41958,"Tropical","148 - year_2",0.348961937716263,0.297042371652515,0.300999999999998,0.6024,0.510151724137931,0.464176174400344,0.477,0.828600000000001,0.745616438356164,0.698619880683679,0.695,1.1214,1.525,1.48360791452442,1.541,1.963,2.00016666666667,1.97536799383384,1.9225,2.3685,2.683,2.67779638078088,2.587,2.8542
"708","149","Australia",113.7887,-23.2805,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,3,4.5301155537376,107569,102696,"Subtropical","149 - year_1",0.860502743142145,0.666960115367631,0.681000000000001,1.82268,1.45447950413223,1.29795157804223,1.3519,2.2593,1.85789131832797,1.71907596742505,1.7225,2.6038,3.49367254901961,3.16128843470434,3.1245,5.3377,4.32931923076923,3.9780796116126,3.82055,5.87345,5.38441666666667,4.94187794999542,5.11735,6.78674
"709","149","Australia",113.7887,-23.2805,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,3,4.5301155537376,107569,102696,"Subtropical","149 - year_2",0.905043455882353,0.732338915623768,0.749700000000001,1.7105,1.63737186588921,1.50953303088462,1.6345,2.34935,2.08584314285714,2.01533246262863,2.1544,2.6292,3.58266666666667,3.5072177958357,3.629,4.5587,4.249924,4.19017877726388,4.1588,5.0865,4.96513333333333,4.89926034901623,4.7936,5.94822
"710","149","Australia",113.7887,-23.2805,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,3,4.5301155537376,107569,102696,"Subtropical","149 - year_3",0.885180882352941,0.748535176188803,0.8547,1.5126,1.67436571428571,1.60525428788094,1.6795,2.16736,2.05162777777778,2.02219481076075,2.0694,2.44234,3.72226666666667,3.64163866772701,3.299,4.53868,4.31375,4.28046429023768,4.31375,4.74163,NA,NA,NA,NA
