plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
174,Australia,145.8652,-16.0398,12/2/2015 0:00,2/8/2020 0:00,Tropical,2,3.236862635,78193,75662,0.806387059,0.690521614,0.69055,1.4411,1.518903846,1.424269754,1.48045,2.20222,1.959557895,1.891113628,1.8596,2.7212,2.548723529,2.499848168,2.4795,3.21276,8.0083,8.0083,8.0083,8.0083,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,4.189041096
175,Australia,145.8688,-16.0384,2/10/2012 0:03,4/28/2012 15:53,Tropical,10.2,3.439959669,220177,212603,0.379428301,0.301444118,0.2802,0.72071,0.847052995,0.737083716,0.7102,1.47528,1.15972844,1.042775692,1.0507,1.87316,1.709415686,1.603078948,1.6419,2.3416,6.197325,6.175617708,5.98855,6.77343,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,0.215506088
176,Australia,115.4534,-20.5301,2/10/2012 0:03,4/28/2012 15:53,Subtropical,7.7,5.022951977,11328,10759,0.564068571,0.496429274,0.45555,0.97248,1.318945455,1.260874524,1.2478,1.743,1.8975,1.825220559,1.7232,2.52934,2.61455,2.450648359,2.61455,3.34347,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_37,0.215506088
177,Australia,159.0684,-31.5623,2/28/2009 0:04,4/7/2013 23:55,Subtropical,8.3,1.670194593,215424,211826,0.452533013,0.413198237,0.4073,0.72536,1.236148131,1.16591703,1.1454,1.87823,1.69296729,1.604973797,1.6093,2.4122,2.341914,2.226881519,2.11225,3.41166,8.563075,8.546088282,8.43845,9.14776,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_12,4.109686073
178,Australia,146.0871,-16.6891,3/28/1996 0:00,11/15/2008 13:30,Tropical,2.5,20.59012043,221548,175931,0.886698901,0.817232478,0.81,1.39615,1.914153175,1.814714799,1.79145,2.513,2.50806746,2.386743512,2.3875,3.167,3.307298305,3.145223941,3.11,4.11162,9.35132,9.303190231,9.5688,10.0868,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,12.64526256
179,Australia,146.1107,-16.6461,3/28/1996 0:00,11/15/2008 13:30,Tropical,7.2,21.21004216,221546,174556,0.742842074,0.663930378,0.6656,1.24,1.631325,1.544671686,1.5585,2.2739,2.14644375,2.054668508,2.046,2.803,2.871797297,2.768276343,2.755,3.4976,8.530285714,8.501935789,8.78,9.074,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,12.64526256
181,Australia,123.0423,-12.1991,11/6/2008 0:00,4/16/2009 15:30,Tropical,3,2.628865979,7760,7556,1.429134868,1.335797079,1.3543,2.0412,2.421773913,2.368926612,2.3552,3.14028,3.061772727,3.01232135,3.2188,3.6506,3.74476,3.738895541,3.6506,3.99206,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_39,0.442979452
182,Australia,122.9996,-12.2245,11/6/2008 0:08,7/13/2010 15:58,Tropical,5.1,7.280368764,88512,82068,0.977412181,0.887650394,0.8749,1.62438,1.777340909,1.705450372,1.7745,2.36204,2.276777273,2.223342281,2.1473,2.98039,2.99828,2.943155105,3.03705,3.59874,6.8595,6.8595,6.8595,6.8595,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_39,1.684113394
183,Australia,122.969,-12.2247,7/15/2010 0:02,3/3/2011 15:52,Tropical,5.1,6.558752998,33360,31172,0.92142132,0.842263776,0.84,1.5,1.926969697,1.869439069,1.98,2.392,2.315,2.262215309,2.15,3,2.842857143,2.834449255,2.87,3.096,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_39,0.63468417
184,Australia,122.9898,-12.2396,7/15/2010 0:08,9/9/2011 23:58,Tropical,4.7,3.380068457,60768,58714,2.181490244,2.0875385,2.0981,2.96999,3.640075,3.581102949,3.5827,4.41697,4.259616667,4.197135795,4.2557,5.22955,4.842414286,4.792689117,4.5476,5.71551,10.5996,10.5996,10.5996,10.5996,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_39,1.156145358
185,Australia,136.8196,-12.0742,5/12/2018 14:40,12/10/2019 0:00,Tropical,4.5,1.660220961,83001,81623,0.934496986,0.878804275,0.8506,1.401,1.64864878,1.576440949,1.56115,2.38379,2.108860976,2.029295548,2.0915,2.6619,2.773605263,2.687056244,2.8721,3.38848,7.0952,7.0952,7.0952,7.0952,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_41,1.579147641
186,Australia,96.8174,-11.8297,4/6/2002 0:30,5/31/2008 23:22,Tropical,10,49.23079775,53952,27391,0.404890255,0.401455421,0.4,0.7,0.787368421,0.72370816,0.7,1.1,1.058333333,0.976401054,0.9,1.8,1.454545455,1.362820553,1.5,2.19,4.8,4.8,4.8,4.8,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_32,6.158774734
187,Australia,136.8911,-12.4161,4/28/2018 0:00,8/31/2019 14:20,Tropical,2.9,2.779838929,55255,53719,1.122484946,1.019466722,1.031,1.7597,2.041030189,1.965205168,2.0519,2.76268,2.5363,2.48491651,2.4824,3.163,3.168058333,3.09084458,3.2331,3.95687,8.1579,8.1579,8.1579,8.1579,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_41,1.344101979
188,Australia,151.0707,-23.1578,5/10/2011 14:09,4/30/2020 0:00,Subtropical,4.2,56.22992364,471948,206572,0.540442629,0.509320275,0.5203,0.7604,1.124846154,1.073433308,1.09615,1.53171,1.516246154,1.47266777,1.4714,1.9356,2.254883333,2.11610958,2.3701,3.18091,10.3296,10.3296,10.3296,10.3296,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_22,8.979206621
189,Australia,115.5136,-21.0774,11/17/2010 0:05,4/29/2012 23:58,Subtropical,3.2,42.20985901,76032,43939,1.214655696,1.072083035,1.0595,2.07988,2.064234615,1.969747542,1.90315,3.0705,2.779976923,2.704554077,2.6291,3.48052,4.14795,3.959422336,3.4089,5.9693,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_37,1.452041476
190,Australia,115.4654,-20.9599,2/12/2011 16:02,9/19/2011 15:52,Subtropical,3.8,13.41007103,31536,27307,1.03161844,0.962070911,0.9716,1.6292,1.806780645,1.722893454,1.6095,2.5223,2.478446667,2.365761068,2.5223,2.93252,3.335457143,3.176977403,2.8559,4.42824,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_37,0.599980974
191,Australia,150.6576,-2.7426,8/5/2011 0:00,2/17/2012 0:00,Tropical,10,0.924646615,9409,9322,0.323641753,0.272336769,0.27955,0.5991,0.750303571,0.700633025,0.679,1.08433,0.918621429,0.871224024,0.84875,1.30002,1.218166667,1.173466163,1.318,1.5277,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_43,0.536986301
192,Australia,115.7061,-32.3723,5/16/2012 0:00,12/21/2016 0:00,Subtropical,3,41.29041059,80641,47344,1.02540617,0.937965446,0.94375,1.62197,2.131085714,2.076904419,2.0141,2.86406,2.769105882,2.714443336,2.6627,3.50958,3.2688,3.152938795,3.2384,4.09812,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_45,4.602739726
193,Australia,136.2736,-13.7543,6/21/2018 0:00,10/6/2019 0:00,Tropical,2,5.84972561,67969,63993,1.072180244,0.950193645,0.9104,1.74179,2.096981818,1.914355106,1.84085,2.92125,2.889454545,2.642846494,2.4611,3.81168,4.017773333,3.7424749,3.4615,5.96266,13.1558,13.1558,13.1558,13.1558,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_41,1.293150685
195,Australia,145.4872,-16.2445,3/31/1996 0:00,3/12/2007 13:30,Tropical,0.1,22.60019173,191932,148555,0.785798036,0.712541372,0.72,1.23,1.794758755,1.699037258,1.777,2.3874,2.359546875,2.236730481,2.2795,2.9793,3.259901639,3.098158083,3.07,4.153,9.795833333,9.753990658,10.031,10.6415,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,10.95496575
196,Australia,136.5806,-12.084,4/28/2018 0:00,12/10/2019 0:00,Tropical,3.2,7.819752071,85105,78450,0.861222669,0.808333679,0.7897,1.2985,1.70432381,1.631523102,1.7093,2.3591,2.296702381,2.182818265,2.17915,3.24071,3.113489474,3.00190331,3.1688,4.01634,7.7969,7.7969,7.7969,7.7969,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_41,1.619178082
197,Australia,141.9113,-10.6031,12/17/2012 0:00,12/4/2017 0:00,Tropical,1.9,65.40009882,261073,90331,1.967484524,1.584760637,1.4291,3.98113,2.384054545,2.189794867,2.0269,4.16955,3.266790909,3.08781374,2.8955,5.0322,4.4751,4.382513768,4.573,5.41964,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_47,4.967123288
198,Australia,149.0319,-20.171,4/20/2013 14:03,3/2/2017 0:00,Subtropical,1.6,6.150212797,203245,190745,1.003698211,0.878969561,0.8624,1.6551,1.963929744,1.845885793,1.7996,2.55852,2.603537755,2.485401514,2.3667,3.51878,3.431197826,3.301191157,3.1338,4.7409,9.5919,9.58668863,9.6297,9.89234,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,3.866889269
199,Australia,149.0377,-20.1819,3/24/2011 13:59,3/2/2017 0:00,Subtropical,9.3,3.059888539,312397,302838,0.279801839,0.266491586,0.27,0.3855,0.700248185,0.668328886,0.6623,0.9949,1.035118421,0.983016397,0.99745,1.4699,1.731316901,1.634481695,1.7594,2.392,8.245933333,8.213786106,8.04305,9.2075,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,5.943609209
200,Australia,152.2725,-23.747,9/13/2013 14:05,1/6/2020 13:50,Subtropical,1.3,2.07008911,332063,325189,2.463062654,2.210087254,2.2916,3.97511,4.402472036,4.222117701,4.2233,6.07338,5.348592683,5.192728974,5.20475,7.06629,6.433110526,6.301077162,6.08475,8.32885,14.11043333,14.06575606,14.2259,15.08025,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_20,6.31777968
201,Australia,152.2747,-23.7452,9/13/2013 14:06,1/6/2020 13:50,Subtropical,7,2.840115159,332064,322633,0.743862574,0.652350534,0.6405,1.28582,1.510345289,1.406793267,1.4463,2.2521,1.923167073,1.826716838,1.86055,2.74428,2.574476316,2.489294725,2.5595,3.3101,8.150316667,8.146576836,8.1804,8.412,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_20,6.317777778
202,Australia,143.8767,-9.4732,12/14/2011 0:00,11/3/2020 0:00,Tropical,3,57.21997301,467571,200027,1.188209717,0.923007562,1.1005,2.14378,1.923930323,1.60749015,1.9246,3.3349,2.36547013,2.060071134,2.3552,3.80882,3.023466667,2.783962387,2.94455,4.37185,6.8733,6.77290669,7.0491,7.96006,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_49,8.895890411
204,Australia,143.8767,-9.1395,12/14/2011 0:02,11/3/2020 0:00,Tropical,5.1,56.91994123,467569,201429,1.258052752,1.12437593,1.1387,2.049,2.192944516,2.065968769,2.102,3.1481,2.670590909,2.563943158,2.5974,3.67702,3.233275,3.124002866,3.15635,4.4112,6.8577,6.848958451,7.0593,7.12218,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_49,8.895886606
205,Australia,115.5829,-20.6295,11/16/2010 0:07,2/3/2012 23:57,Subtropical,9,35.9593969,63936,40945,0.626197551,0.563188205,0.5518,1.05346,1.1966,1.185537087,1.2415,1.3341,1.50505,1.468462861,1.3351,1.88785,2.20705,2.09650057,2.20705,2.75885,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_37,1.219159056
206,Australia,114.1602,-21.8632,2/9/2018 0:00,2/24/2020 0:00,Subtropical,3,36.72970983,107281,67877,2.39519837,2.21775436,2.292,3.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_33,2.04109589
207,Australia,152.4503,-24.7989,8/31/2001 0:00,9/4/2002 0:00,Subtropical,4,0.937270623,17711,17545,1.155464481,0.857025905,1.245,1.991,2.256528302,1.99521497,2.542,3.3062,2.882423077,2.675028384,2.942,3.9905,3.991833333,3.82438058,4.168,5.1882,14.717,14.717,14.717,14.717,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_20,1.010958904
208,Australia,152.4267,-24.7759,8/31/2001 0:00,9/4/2002 0:00,Subtropical,4,1.45091176,17713,17456,0.962862637,0.906654596,0.934,1.3429,2.085830189,1.978413204,1.997,3.1794,2.683192308,2.578167212,2.597,3.7375,3.840166667,3.748619275,4.0155,4.8413,14.721,14.721,14.721,14.721,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_20,1.010958904
210,Australia,96.8435,-12.0969,1/11/2006 17:30,1/4/2007 23:30,Tropical,3,0,8599,8599,0.979329609,0.902500121,1.1,1.5,1.576470588,1.537631986,1.5,1.9,1.892,1.861115173,1.8,2.38,2.258333333,2.244082626,2.2,2.5,4.7,4.7,4.7,4.7,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_32,0.981506849
211,Australia,96.8433,-12.0947,2/28/2006 0:30,1/4/2007 23:30,Tropical,10,0,7464,7464,0.523794212,0.50977365,0.4,0.8,1.006818182,0.967931876,1.1,1.41,1.281818182,1.243568434,1.1,1.77,1.78,1.734436416,1.8,2.23,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_32,0.851940639
212,Australia,147.9052,-19.8508,5/5/2016 0:00,10/13/2019 0:00,Tropical,2,7.05996185,180865,168096,0.676519277,0.634785698,0.6305,0.9699,1.611816477,1.54315739,1.59445,2.1766,2.209659551,2.124148247,2.0893,3.129,3.113231707,3.01039635,3.059,4.3186,10.30006667,10.27133667,10.4967,10.99414,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,3.44109589
214,Australia,123.5797,-12.5267,10/28/2008 0:00,4/12/2010 0:00,Tropical,1,0.61987524,25489,25331,1.019214367,0.924884371,0.9376,1.5821,1.800294737,1.711880249,1.8361,2.5587,2.178863158,2.072550286,2.2071,3.04313,2.658670588,2.569468738,2.8908,3.29698,5.2151,5.2151,5.2151,5.2151,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_39,1.454908676
215,Australia,123.5741,-12.5258,10/28/2008 0:00,4/12/2010 0:00,Tropical,2,1.561457884,25489,25091,0.851478865,0.698303953,0.659,1.6086,1.541051316,1.357371993,1.5408,2.4711,1.906497368,1.706922804,1.94785,2.94587,2.357664706,2.193781599,2.3839,3.29868,4.6515,4.6515,4.6515,4.6515,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_39,1.454908676
216,Australia,123.5565,-12.5242,11/6/2008 0:06,4/12/2010 15:56,Tropical,8.5,1.550542092,75264,74097,0.729961508,0.622342068,0.6339,1.2477,1.393152703,1.276208361,1.3181,2.14414,1.742864865,1.617723524,1.6702,2.37664,2.117717647,1.994073604,1.952,2.97024,5.0913,5.0913,5.0913,5.0913,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_39,1.4320586
217,Australia,145.5817,-14.5238,9/4/2016 0:00,12/11/2018 0:00,Tropical,8,1.440037573,119233,117516,0.326795771,0.264627447,0.2502,0.6105,0.748405932,0.660178788,0.63055,1.3861,1.072061017,0.971614747,1.0108,1.5733,1.533466667,1.452184428,1.5212,2.2098,5.6096,5.609419503,5.6096,5.6456,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,2.268493151
218,Australia,146.482,-18.5691,2/12/1993 0:00,9/15/1995 0:00,Tropical,0,40.1909129,45361,27130,1.857775701,1.675672027,1.62,3.066,3.462142857,3.267040411,3.155,4.762,4.229285714,4.018646927,3.805,5.567,5.332857143,5.176870471,4.75,6.95,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,2.589041096
219,Australia,146.4833,-18.5719,2/12/1993 0:00,6/18/2009 14:00,Tropical,4,8.160117799,286589,263203,1.63583556,1.488159756,1.51,2.519,2.921843946,2.792415459,2.7458,3.9812,3.681246269,3.542213932,3.46,5.02458,4.753541772,4.621817331,4.53,6.178,11.32245714,11.296307,11.15975,12.408,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,16.35776256
220,Australia,146.4817,-18.5783,2/12/1993 0:00,9/15/1995 0:00,Tropical,0,23.87072595,45361,34533,1.851325116,1.588160479,1.54,3.28,3.607435897,3.344955638,3.01,5.056,4.653333333,4.479934495,4.16,6.3,5.894,5.730620077,5.885,7.353,11.82,11.82,11.82,11.82,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,2.589041096
221,Australia,146.4823,-18.5691,8/3/2008 14:00,6/17/2009 13:30,Tropical,3,0.773060797,15264,15146,0.729615974,0.655830483,0.6638,1.148,1.466882222,1.394219955,1.4643,1.9445,1.869845455,1.801578642,1.82545,2.55563,2.71771,2.628107193,2.6845,3.45966,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,0.871175799
222,Australia,146.483,-18.5718,3/30/1993 14:30,6/18/2009 14:00,Tropical,7,29.18003038,284352,201378,0.547038196,0.478378152,0.47,0.9108,1.192197802,1.05422554,1.03,1.57,1.69826087,1.495209752,1.455,2.135,2.600909091,2.253575456,2.06,3.319,8.915,8.665344771,8.915,10.591,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,16.23007991
224,Australia,145.3115,-14.9522,5/14/1998 0:00,5/3/2008 13:30,Tropical,0,10.8599666,174844,155856,0.835512308,0.725321024,0.7,1.4022,1.919903308,1.743057299,1.75,3.1374,2.667903553,2.478462261,2.529,3.921,3.660641304,3.481454354,3.58,5.144,10.72,10.68300793,10.835,11.8088,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,9.979623288
226,Australia,142.2799,-10.6893,12/10/2013 14:00,12/3/2017 23:56,Tropical,1.3,36.72989968,209437,132511,1.643639893,1.478199553,1.4806,2.64116,2.779963492,2.619656368,2.5111,4.3319,3.542212903,3.386227148,3.4316,5.2323,4.55345,4.430961156,4.42695,6.04067,10.4747,10.4747,10.4747,10.4747,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_47,3.984695586
227,Australia,147.7199,-18.6534,4/30/2009 14:08,5/10/2017 13:50,Tropical,3,26.73006324,422210,309353,0.821017521,0.680236673,0.6585,1.54183,1.638064368,1.541192438,1.6,2.34802,2.056948837,1.979852755,1.95,2.7692,2.78686,2.713171174,2.6699,3.34317,8.9514,8.950931315,8.9514,9.02468,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,8.032842466
228,Australia,152.664,-21.9973,9/20/2013 0:04,9/1/2020 0:00,Subtropical,2.5,6.940047555,365473,340109,1.083693856,0.915317342,0.9006,1.94205,2.061960674,1.882539508,1.9716,3.0321,2.669277654,2.504753522,2.5542,3.87124,3.379556627,3.244908662,3.164,4.87058,9.548557143,9.50134512,9.8058,10.36278,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_22,6.953417047
229,Australia,152.6686,-21.9979,2/1/2015 0:00,8/26/2020 23:50,Subtropical,10,3.470150018,292898,282734,0.255560322,0.236204138,0.2301,0.4001,0.568570588,0.538696507,0.5402,0.80258,0.830288276,0.789495337,0.7907,1.17632,1.343138806,1.280108058,1.3203,1.9584,6.20314,6.194696249,5.9649,6.6148,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_22,5.572583714
230,Australia,147.7217,-18.6521,4/30/2009 14:18,3/20/2021 0:00,Tropical,9,37.88007966,625165,388352,0.340831059,0.29771278,0.2886,0.5395,0.845336709,0.79774444,0.8092,1.152,1.148566667,1.102047667,1.0689,1.55644,1.679594737,1.609911107,1.5,2.12432,6.1038,6.1038,6.1038,6.1038,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,11.89425799
231,Australia,147.7238,-18.6558,4/24/1999 14:00,5/2/2000 13:30,Tropical,6,1.237458194,17940,17718,0.284986301,0.251119788,0.25,0.476,0.680754717,0.621424526,0.6,1.056,0.936923077,0.859423142,0.9,1.37,1.393333333,1.338659668,1.44,1.751,6.27,6.27,6.27,6.27,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,1.024600457
232,Australia,105.668,-10.4295,11/24/2009 17:27,6/19/2017 23:59,Tropical,2.5,73.37004721,398033,105996,0.612366894,0.563668425,0.5998,0.88,1.22787234,1.177223233,1.14,1.69,1.55,1.496789005,1.56,2.14,2.013636364,1.947573764,1.96,2.62,4.56,4.56,4.56,4.56,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_53,7.573348554
233,Australia,105.6672,-10.4287,11/24/2009 17:07,6/19/2017 23:58,Tropical,12,55.12010812,398058,178648,0.42984485,0.361311295,0.3348,0.78126,1.148468085,1.015459303,0.9809,2.04892,1.515478261,1.373634106,1.6051,2.24512,1.944654545,1.830933509,1.9618,2.8039,4.2802,4.2802,4.2802,4.2802,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_53,7.573384703
234,Australia,119.384,-17.3552,10/13/2018 16:00,10/19/2019 15:59,Tropical,2.9,17.07004343,534240,443045,0.929740083,0.78589284,0.8052,1.6904,1.591069565,1.458947149,1.42535,2.3506,2.077204167,1.899447991,1.76045,3.0568,2.645236364,2.45767174,2.0906,4.0511,6.8818,6.8818,6.8818,6.8818,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_55,1.016436454
235,Australia,119.3834,-17.3562,10/13/2018 16:00,10/19/2019 15:59,Tropical,5.5,14.97005091,534240,454264,0.894255952,0.766236715,0.7859,1.5618,1.647133333,1.540046047,1.4516,2.633,2.148546154,2.023847813,2.01725,3.02335,2.763075,2.613063527,2.41765,4.30776,6.9278,6.9278,6.9278,6.9278,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_55,1.016436454
236,Australia,119.3704,-17.2838,6/25/2009 16:27,8/11/2020 23:57,Tropical,6,38.12008035,585408,362250,0.850090869,0.76730558,0.8096,1.34142,1.810995652,1.767002049,1.7478,2.4706,2.255017647,2.204824892,2.19475,2.94374,2.9448625,2.905905729,2.9315,3.5666,7.377,7.377,7.377,7.377,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_55,11.13784247
237,Australia,119.3604,-17.253,10/12/2015 16:10,8/12/2020 0:00,Tropical,7,20.96983573,254208,200901,1.274061594,0.988421223,1.0728,2.44078,2.159045455,1.898259878,2.0658,3.61393,2.711893506,2.465456572,2.7311,4.14786,3.330627778,3.156208241,3.34425,4.6239,7.165,7.148659458,7.2228,7.62344,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_55,4.836510654
238,Australia,146.8813,-19.1557,9/16/2005 0:00,12/21/2005 0:00,Tropical,1,0.824473856,4609,4571,0.76111383,0.698946771,0.68205,1.19,1.657978571,1.617404595,1.5635,2.11546,2.170657143,2.116122405,2.1406,2.83748,3.4908,3.380736782,3.0431,4.41982,NA,NA,NA,NA,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,0.263013699
240,Australia,159.0654,-31.5391,3/4/2009 0:03,4/8/2013 12:51,Subtropical,4,12.71020491,215504,188113,1.133126947,1.041121426,1.0682,1.76177,2.501413139,2.356677456,2.2839,3.37556,3.134573913,2.970709364,2.9591,3.98858,4.233375758,4.037473585,3.6939,5.53444,10.42686667,10.41160057,10.047,10.99676,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_12,4.100205479
241,Australia,113.7719,-23.2086,2/9/2018 0:00,2/26/2020 0:00,Subtropical,3,17.88991252,107569,88325,1.519815385,1.385178069,1.53075,2.13965,2.802745545,2.664474694,2.6713,3.5917,3.535506,3.366883506,3.4617,4.2813,4.459466667,4.232008909,3.84655,5.52941,11.92995,11.73517417,11.92995,13.64751,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_33,2.046575342
242,Australia,113.7532,-23.1305,12/2/2012 16:30,11/5/2016 0:00,Subtropical,4.9,12.43023256,68800,60248,1.053999582,0.955475902,0.9904,1.66388,2.238102094,2.13813011,2.1059,3.1177,2.923865979,2.824426257,2.8215,3.85602,3.715884783,3.628028811,3.63985,4.72455,8.699075,8.676075014,8.65155,9.39028,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_33,3.926883562
244,Australia,143.5112,-12.5847,11/23/2017 0:00,12/12/2020 0:00,Tropical,7.6,2.889867402,160561,155921,0.687161306,0.626217252,0.6303,1.05442,1.269267296,1.209655017,1.1905,1.79852,1.63945443,1.570985427,1.5205,2.459,2.218910811,2.141452107,2.2307,3.1373,7.527633333,7.525203624,7.623,7.68284,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_57,3.054794521
245,Australia,147.6339,-18.8312,3/3/2010 14:18,6/29/2019 0:00,Tropical,4.4,70.040082,490245,146877,0.632984109,0.594102919,0.61,0.9,1.184901961,1.145807211,1.17,1.68,1.540384615,1.475156903,1.445,2.205,2.21,2.124519803,2,3.215,7.08,7.08,7.08,7.08,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,9.327134703
246,Australia,147.634,-18.8313,12/17/2009 14:18,6/29/2019 0:00,Tropical,8.4,33.95001008,501181,331030,0.465891953,0.440742546,0.4402,0.6703,1.017808865,0.979884722,0.97885,1.3907,1.364904965,1.320959522,1.3409,1.823,1.91074697,1.859247784,1.8139,2.5253,7.1955,7.169486799,7.1539,7.9113,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_51,9.535353881
249,"Australia, CooksPath",145.4523,-14.65832,12/10/2015 12:50,11/1/2019 23:45,Tropical,1.6,13.68607526,81287,70162,2.093638743,1.866261468,1.856,3.2725,4.029068966,3.689628454,3.459,6.5026,5.202883721,4.877571948,4.903,7.4436,6.27045,5.943043319,6.37,9.0719,14.055,14.055,14.055,14.055,Maria Azeredo de Dornelas,Same as PI,Maria Azeredo de Dornelas,spatial_block_35,3.897136606
