"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","net_no_of_data","climate_classification","annual_a_mean","annual_gm_mean","annual_median","annual_ninetieth_perc"
"108","130","Hawaii, Kaneohe Bay",-157.8255025,21.47663006,"2017-12-21 18:00:00","2019-10-02 12:20:00",649.7638889,1.78,10,1.2,17.3597529043359,93567,77324,"Subtropical",5.854825195e-07,5.84860090793609e-07,5.854825195e-07,6.070744415e-07
"109","131","Hawaii, Kaneohe Bay",-157.8418562,21.49264318,"2017-07-26 18:00:00","2019-07-20 18:00:00",724,1.984,10,1.2,23.490029446464,104257,79767,"Subtropical",6.27975762e-07,6.27931934994252e-07,6.27975762e-07,6.33911022e-07
"110","132","Hawaii, Kaneohe Bay",-157.8279405,21.48684894,"2017-08-29 18:00:00","2019-03-20 8:00:00",567.5833333,1.555,10,2.7,14.5901900089315,81733,69808,"Subtropical",4.94810148e-07,4.94758118184816e-07,4.94810148e-07,5.005505064e-07
"111","133","Hawaii, Kaneohe Bay",-157.8293183,21.49226608,"2017-07-26 18:00:00","2019-05-21 4:10:00",663.4236111,1.818,10,2.4,23.3801578495614,95534,73198,"Subtropical",4.889804575e-07,4.88693532781497e-07,4.889804575e-07,5.023794147e-07
"112","134","Hawaii, Kaneohe Bay",-157.8276872,21.49068257,"2017-12-20 18:00:00","2019-08-03 8:50:00",590.6180556,1.618,10,3.5,14.5302763080541,85050,72692,"Subtropical",5.26004078e-07,5.23071827918807e-07,5.26004078e-07,5.703745396e-07
"113","135","Hawaii, Kaneohe Bay",-157.828215,21.48967842,"2017-07-26 18:00:00","2019-10-01 10:00:00",796.6666667,2.183,10,3.3,15.4697047619878,114721,96974,"Subtropical",3.86047631666667e-07,3.56277416970135e-07,4.68850653e-07,4.890186514e-07
"114","136","Hawaii, Kaneohe Bay",-157.8286639,21.493201,"2017-07-26 18:00:00","2019-10-01 8:00:00",796.5833333,2.182,10,3.2,15.4695795447611,114709,96964,"Subtropical",3.81950631e-07,3.51194448656218e-07,4.65766916e-07,4.855355304e-07
"115","137","Panama, Punta Donato",-82.14454,9.21583,"2015-06-05 9:15:00","2016-08-17 10:15:00",439.0416667,1.203,15,8,0,42149,42149,"Tropical",3.65527659e-07,3.59936392124995e-07,3.65527659e-07,4.164786982e-07
"116","145","Panama, Cristobal",-82.14454,9.15742,"2015-06-05 13:45:00","2016-08-15 12:15:00",436.9375,1.197,15,5,0,41947,41947,"Tropical",4.913327825e-07,4.8603503632979e-07,4.913327825e-07,5.488985869e-07
"117","146","Panama, Cayo de Aqua",-82.02967,9.1101,"2015-06-02 13:43:00","2016-08-12 14:58:00",437.0520833,1.197,15,6,0,41958,41958,"Tropical",4.13175602e-07,4.10741544684243e-07,4.13175602e-07,4.49001506e-07
"118","147","Panama, Cayo de Aqua",-82.02958,9.11006,"2015-06-02 13:50:00","2016-08-12 15:05:00",437.0520833,1.197,15,6,0,41958,41958,"Tropical",4.157046815e-07,4.13177905556406e-07,4.157046815e-07,4.523163787e-07
"119","148","Panama, Drago Mar",-82.19483,9.25448,"2015-06-03 13:45:00","2016-08-13 15:00:00",437.0520833,1.197,15,10,0,41958,41958,"Tropical",3.448658855e-07,3.40506805616287e-07,3.448658855e-07,3.885929979e-07
"120","149","Australia",113.7887,-23.2805,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,3,4.5301155537376,107569,102696,"Subtropical",5.94735085333333e-07,5.38836459990249e-07,5.92222874e-07,8.366124316e-07
"121","150","Australia",149.3786,-19.7641,"2015-02-01 0:00:00","2019-04-20 0:00:00",1539,4.216,10,2,7.73992969853396,221617,204464,"Tropical",4.682477528e-07,4.46439489494199e-07,5.12318794e-07,5.626337672e-07
"122","157","Australia",150.8534,-21.028,"2016-03-16 0:00:00","2018-03-06 13:50:00",720.5763889,1.974,10,2.5,2.20982228904052,103764,101471,"Subtropical",4.963988095e-07,4.95519130255182e-07,4.963988095e-07,5.200302411e-07
"123","159","Australia",150.8538,-21.0266,"2013-12-08 0:05:00","2018-03-06 0:00:00",1548.996343,4.244,10,7,3.60014185097567,222769,214749,"Subtropical",4.00258199e-07,3.78034332406596e-07,4.47379057e-07,4.939926138e-07
"124","160","Australia",151.4654,-21.4552,"2016-03-11 14:00:00","2019-09-14 0:00:00",1281.416667,3.511,10,2.6,4.86004606421894,184525,175557,"Subtropical",5.0348668175e-07,5.03069165093659e-07,5.10019856e-07,5.215297576e-07
"125","162","Australia",151.4654,-21.4547,"2013-12-07 0:09:00","2019-09-16 0:00:00",2108.993079,5.778,10,8,1.54987612207666,303121,298423,"Subtropical",4.32529900666667e-07,4.31874649644732e-07,4.27028799e-07,4.574951185e-07
"126","164","Australia",151.6414,-21.4072,"2016-03-11 0:04:00","2019-09-14 0:00:00",1281.996782,3.512,10,1.5,11.6698585619653,184321,162811,"Subtropical",4.4438966525e-07,4.43594320483961e-07,4.385255045e-07,4.748561346e-07
"127","166","Australia",151.6384,-21.4054,"2016-03-11 0:00:00","2019-09-14 0:00:00",1282,3.512,10,8,7.89993987292061,184609,170025,"Subtropical",4.29623734e-07,4.28824445067764e-07,4.1832649e-07,4.596190452e-07
"128","168","Australia",152.4465,-21.2965,"2011-11-20 14:00:00","2013-11-30 13:50:00",740.9930556,2.03,10,7.8,0.800344879292248,106704,105850,"Subtropical",3.14929505e-07,2.542892791692e-07,4.1635839e-07,4.339377164e-07
"129","169","Australia",152.5502,-21.1085,"2011-11-20 0:02:00","2016-01-04 23:57:00",1506.996412,4.129,10,8.3,5.56985022871477,216864,204785,"Subtropical",3.360806652e-07,3.17252244842295e-07,3.78922236e-07,3.933494942e-07
"130","171","Australia",152.3069,-21.9471,"2013-09-03 0:03:00","2020-01-12 0:00:00",2321.997373,6.362,10,1.7,6.20990843483128,334079,313333,"Subtropical",4.96884530285714e-07,4.94967627186137e-07,5.11339109e-07,5.381173212e-07
"131","172","Australia",152.3168,-21.9612,"2016-01-16 14:10:00","2020-01-12 13:50:00",1456.986111,3.992,10,9,3.58996601638649,209807,202275,"Subtropical",4.0125125625e-07,4.01133989701611e-07,4.025700415e-07,4.110287444e-07
"132","173","Australia",150.3807,-21.0266,"2012-01-21 0:01:00","2019-09-20 13:50:00",2799.575694,7.67,10,9,25.8900776159092,403139,298766,"Subtropical",3.93650678428571e-07,3.68665671734209e-07,4.25798181e-07,4.662316078e-07
"133","174","Australia",145.8652,-16.0398,"2015-12-02 0:00:00","2020-02-08 0:00:00",188.5763889,1.488,10,2,3.2368626347627,78193,75662,"Tropical",4.66841173e-07,4.59836516510523e-07,4.66841173e-07,5.312948594e-07
"134","177","Australia",159.0684,-31.5623,"2009-02-28 0:04:00","2013-04-07 23:55:00",1499.994236,4.11,10,8.3,1.67019459298871,215424,211826,"Subtropical",3.381424606e-07,2.8593494510312e-07,3.8825081e-07,4.339691082e-07
"135","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical",5.53048458461538e-07,5.36318900842533e-07,5.81338474e-07,6.677524886e-07
"136","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical",5.45730641916667e-07,5.39695856044704e-07,5.598268175e-07,6.320203579e-07
"137","182","Australia",122.9996,-12.2245,"2008-11-06 0:08:00","2010-07-13 15:58:00",614.6597222,1.684,10,5.1,7.28036876355748,88512,82068,"Tropical",5.173455945e-07,5.17341052626977e-07,5.173455945e-07,5.190798453e-07
"138","183","Australia",122.969,-12.2247,"2010-07-15 0:02:00","2011-03-03 15:52:00",231.6597222,0.635,10,5.1,6.55875299760192,33360,31172,"Tropical",5.69708646e-07,5.69708646e-07,5.69708646e-07,5.69708646e-07
"139","184","Australia",122.9898,-12.2396,"2010-07-15 0:08:00","2011-09-09 23:58:00",421.9930556,1.156,10,4.7,3.38006845708268,60768,58714,"Tropical",6.356047305e-07,6.17380281937019e-07,6.356047305e-07,7.564946597e-07
"140","185","Australia",136.8196,-12.0742,"2018-05-12 14:40:00","2019-12-10 0:00:00",576.3888889,1.579,10,4.5,1.66022096119324,83001,81623,"Tropical",5.25253519e-07,5.24982142750969e-07,5.25253519e-07,5.38759287e-07
"141","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical",2.507822408e-07,2.36487054060779e-07,2.40669685e-07,3.48408001e-07
"142","187","Australia",136.8911,-12.4161,"2018-04-28 0:00:00","2019-08-31 14:20:00",490.5972222,1.344,10,2.9,2.77983892860375,55255,53719,"Tropical",4.442816845e-07,4.00875028665123e-07,4.442816845e-07,5.975092049e-07
"143","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical",4.451249906e-07,2.92975417700275e-07,4.81504195e-07,6.353773276e-07
"144","189","Australia",115.5136,-21.0774,"2010-11-17 0:05:00","2012-04-29 23:58:00",529.9951852,1.452,10,3.2,42.209859006734,76032,43939,"Subtropical",6.258557455e-07,6.20619614221545e-07,6.258557455e-07,6.904861835e-07
"145","190","Australia",115.4654,-20.9599,"2011-02-12 16:02:00","2011-09-19 15:52:00",218.9930556,0.6,10,3.8,13.410071029934,31536,27307,"Subtropical",6.88256596e-07,6.88256596e-07,6.88256596e-07,6.88256596e-07
"146","191","Australia",150.6576,-2.7426,"2011-08-05 0:00:00","2012-02-17 0:00:00",196,0.537,30,10,0.92464661494314,9409,9322,"Tropical",1.7095279e-07,1.7095279e-07,1.7095279e-07,1.7095279e-07
"147","192","Australia",115.7061,-32.3723,"2012-05-16 0:00:00","2016-12-21 0:00:00",1680,4.603,30,3,41.2904105851862,80641,47344,"Subtropical",4.1081828075e-07,4.0328610962002e-07,4.44880035e-07,4.646226163e-07
"148","193","Australia",136.2736,-13.7543,"2018-06-21 0:00:00","2019-10-06 0:00:00",472,1.293,10,2,5.84972561020465,67969,63993,"Tropical",6.60855654e-07,6.20092227951294e-07,6.60855654e-07,8.436619108e-07
"149","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical",5.97572646727273e-07,5.84254638594679e-07,6.51231959e-07,6.93646106e-07
"150","196","Australia",136.5806,-12.084,"2018-04-28 0:00:00","2019-12-10 0:00:00",591,1.619,10,3.2,7.81975207097115,85105,78450,"Tropical",6.501856135e-07,6.49683253214369e-07,6.501856135e-07,6.706287443e-07
"151","197","Australia",141.9113,-10.6031,"2012-12-17 0:00:00","2017-12-04 0:00:00",1812.999769,4.967,10,1.9,65.4000988229346,261073,90331,"Tropical",6.25122298e-07,6.21808708180321e-07,6.09667248e-07,6.909652e-07
"152","198","Australia",149.0319,-20.171,"2013-04-20 14:03:00","2017-03-02 0:00:00",1411.413935,3.867,10,1.6,6.15021279736279,203245,190745,"Subtropical",5.7576071475e-07,5.75650672459017e-07,5.72304745e-07,5.88445507e-07
"153","199","Australia",149.0377,-20.1819,"2011-03-24 13:59:00","2017-03-02 0:00:00",2169.416678,5.944,10,9.3,3.05988853926254,312397,302838,"Subtropical",5.056299815e-07,5.04284622009987e-07,5.077229495e-07,5.45579138e-07
"154","200","Australia",152.2725,-23.747,"2013-09-13 14:05:00","2020-01-06 13:50:00",2305.989248,6.318,10,1.3,2.07008910959667,332063,325189,"Subtropical",7.58069254285714e-07,7.46823607820042e-07,8.02637645e-07,8.547051774e-07
"155","201","Australia",152.2747,-23.7452,"2013-09-13 14:06:00","2020-01-06 13:50:00",2305.988611,6.318,10,7,2.84011515852366,332064,322633,"Subtropical",4.42707864571429e-07,4.37533520644172e-07,4.61295996e-07,4.862353006e-07
"156","202","Australia",143.8767,-9.4732,"2011-12-14 0:00:00","2020-11-03 0:00:00",3246.999618,8.896,10,3,57.2199730094467,467571,200027,"Tropical",5.188303186e-07,4.9814096887085e-07,5.28480077e-07,6.773069234e-07
"157","204","Australia",143.8767,-9.1395,"2011-12-14 0:02:00","2020-11-03 0:00:00",3246.998553,8.896,10,5.1,56.9199412279257,467569,201429,"Tropical",5.077565718e-07,4.86271764183534e-07,5.2948321e-07,6.463358414e-07
"158","205","Australia",115.5829,-20.6295,"2010-11-16 0:07:00","2012-02-03 23:57:00",444.992963,1.219,10,9,35.9593968968969,63936,40945,"Subtropical",4.29824908e-07,4.15029964238357e-07,4.29824908e-07,5.192661256e-07
"159","206","Australia",114.1602,-21.8632,"2018-02-09 0:00:00","2020-02-24 0:00:00",745,2.041,10,3,36.7297098274625,107281,67877,"Subtropical",6.37045581666667e-07,5.70410046462487e-07,7.81956286e-07,8.363337492e-07
"160","207","Australia",152.4503,-24.7989,"2001-08-31 0:00:00","2002-09-04 0:00:00",369,1.011,30,4,0.937270622776805,17711,17545,"Subtropical",4.53202159e-07,2.80743433921272e-07,4.53202159e-07,7.378215638e-07
"161","208","Australia",152.4267,-24.7759,"2001-08-31 0:00:00","2002-09-04 0:00:00",369,1.011,30,4,1.4509117597245,17713,17456,"Subtropical",4.678694815e-07,2.95420771197362e-07,4.678694815e-07,7.581145307e-07
"162","210","Australia",96.8435,-12.0969,"2006-01-11 17:30:00","2007-01-04 23:30:00",358.25,0.982,60,3,0,8599,8599,"Tropical",3.36711691e-07,3.36711691e-07,3.36711691e-07,3.36711691e-07
"163","211","Australia",96.8433,-12.0947,"2006-02-28 0:30:00","2007-01-04 23:30:00",310.9583333,0.852,60,10,0,7464,7464,"Tropical",2.85140676e-07,2.85140676e-07,2.85140676e-07,2.85140676e-07
"164","212","Australia",147.9052,-19.8508,"2016-05-05 0:00:00","2019-10-13 0:00:00",1256,3.441,10,2,7.05996184999862,180865,168096,"Tropical",5.78867415e-07,5.56073430880243e-07,6.2766149e-07,7.06684567e-07
"165","214","Australia",123.5797,-12.5267,"2008-10-28 0:00:00","2010-04-12 0:00:00",531,1.455,30,1,0.619875240299737,25489,25331,"Tropical",4.19365986e-07,4.18820843223971e-07,4.19365986e-07,4.364667508e-07
"166","215","Australia",123.5741,-12.5258,"2008-10-28 0:00:00","2010-04-12 0:00:00",531,1.455,30,2,1.56145788379301,25489,25091,"Tropical",3.918838315e-07,3.91879039791777e-07,3.918838315e-07,3.934341735e-07
"167","216","Australia",123.5565,-12.5242,"2008-11-06 0:06:00","2010-04-12 15:56:00",522.6597222,1.432,10,8.5,1.55054209183673,75264,74097,"Tropical",3.20947852e-07,3.14430986410403e-07,3.20947852e-07,3.724263352e-07
"168","217","Australia",145.5817,-14.5238,"2016-09-04 0:00:00","2018-12-11 0:00:00",828,2.268,10,8,1.44003757349056,119233,117516,"Tropical",3.67773082333333e-07,3.65278707646859e-07,3.86010625e-07,4.030764602e-07
"169","218","Australia",146.482,-18.5691,"1993-02-12 0:00:00","1995-09-15 0:00:00",945,2.589,30,0,40.1909128987456,45361,27130,"Tropical",7.09454226e-07,7.09031552338337e-07,7.02303087e-07,7.344722046e-07
"170","219","Australia",146.4833,-18.5719,"1993-02-12 0:00:00","2009-06-18 14:00:00",5970.583333,16.358,30,4,8.16011779935727,286589,263203,"Tropical",7.34793819e-07,7.32014977513393e-07,7.22048999e-07,8.055018136e-07
"171","220","Australia",146.4817,-18.5783,"1993-02-12 0:00:00","1995-09-15 0:00:00",945,2.589,30,0,23.8707259540134,45361,34533,"Tropical",7.82402782666667e-07,7.81173501967573e-07,7.57296565e-07,8.272855114e-07
"172","221","Australia",146.4823,-18.5691,"2008-08-03 14:00:00","2009-06-17 13:30:00",317.9791667,0.871,30,3,0.773060796645702,15264,15146,"Tropical",5.86218625e-07,5.86218625000001e-07,5.86218625e-07,5.86218625e-07
"173","222","Australia",146.483,-18.5718,"1993-03-30 14:30:00","2009-06-18 14:00:00",5923.979167,16.23,30,7,29.1800303848751,284352,201378,"Tropical",5.21831146e-07,4.90223517318396e-07,5.82644858e-07,6.624227682e-07
"174","224","Australia",145.3115,-14.9522,"1998-05-14 0:00:00","2008-05-03 13:30:00",3642.5625,9.98,30,0,10.8599665987966,174844,155856,"Tropical",7.836693999e-07,7.78623006227671e-07,7.72287945e-07,8.608556084e-07
"175","226","Australia",142.2799,-10.6893,"2013-12-10 14:00:00","2017-12-03 23:56:00",1454.413669,3.985,10,1.3,36.729899683437,209437,132511,"Tropical",5.4266230275e-07,5.08907725772231e-07,5.605529635e-07,7.305868001e-07
"176","227","Australia",147.7199,-18.6534,"2009-04-30 14:08:00","2017-05-10 13:50:00",2931.987407,8.033,10,3,26.7300632386727,422210,309353,"Tropical",5.0099247925e-07,4.54621009916306e-07,5.63045969e-07,6.133597771e-07
"177","228","Australia",152.664,-21.9973,"2013-09-20 0:04:00","2020-09-01 0:00:00",2537.997072,6.953,10,2.5,6.94004755481253,365473,340109,"Subtropical",5.79069567285714e-07,5.76027933791022e-07,5.99176527e-07,6.288042426e-07
"178","229","Australia",152.6686,-21.9979,"2015-02-01 0:00:00","2020-08-26 23:50:00",2033.99331,5.573,10,10,3.47015001809504,292898,282734,"Subtropical",3.93604386166667e-07,3.91891484762201e-07,3.792397375e-07,4.38656439e-07
"179","230","Australia",147.7217,-18.6521,"2009-04-30 14:18:00","2021-03-20 0:00:00",4341.403576,11.894,10,9,37.88007965897,625165,388352,"Tropical",3.352573915e-07,2.38723633451646e-07,3.968108325e-07,5.005279295e-07
"180","231","Australia",147.7238,-18.6558,"1999-04-24 14:00:00","2000-05-02 13:30:00",373.9791667,1.025,30,6,1.23745819397993,17940,17718,"Tropical",2.495685525e-07,1.97330247287965e-07,2.495685525e-07,3.718017353e-07
"181","232","Australia",105.668,-10.4295,"2009-11-24 17:27:00","2017-06-19 23:59:00",2764.272361,7.573,10,2.5,73.3700472071411,398033,105996,"Tropical",2.85993068e-07,2.79422582233443e-07,2.58658391e-07,3.505281422e-07
"182","233","Australia",105.6672,-10.4287,"2009-11-24 17:07:00","2017-06-19 23:58:00",2764.284965,7.573,10,12,55.1201081249466,398058,178648,"Tropical",2.791457486e-07,2.69808540101783e-07,3.17333113e-07,3.372414674e-07
"183","234","Australia",119.384,-17.3552,"2018-10-13 16:00:00","2019-10-19 15:59:00",370.9993056,1.016,1,2.9,17.0700434261755,534240,443045,"Tropical",3.06322548e-07,2.45567889244113e-07,3.06322548e-07,4.528119528e-07
"184","235","Australia",119.3834,-17.3562,"2018-10-13 16:00:00","2019-10-19 15:59:00",370.9993056,1.016,1,5.5,14.9700509134471,534240,454264,"Tropical",3.15917297e-07,2.61140452698419e-07,3.15917297e-07,4.581495634e-07
"185","236","Australia",119.3704,-17.2838,"2009-06-25 16:27:00","2020-08-11 23:57:00",4065.31265,11.138,10,6,38.1200803542145,585408,362250,"Tropical",4.30219362454545e-07,3.82940610408494e-07,4.73203441e-07,5.93709382e-07
"186","237","Australia",119.3604,-17.253,"2015-10-12 16:10:00","2020-08-12 0:00:00",1765.326389,4.837,10,7,20.9698357250755,254208,200901,"Tropical",4.677433838e-07,4.32809782071137e-07,5.16055994e-07,5.727583312e-07
"187","240","Australia",159.0654,-31.5391,"2009-03-04 0:03:00","2013-04-08 12:51:00",1496.533912,4.1,10,4,12.71020491499,215504,188113,"Subtropical",4.250353956e-07,3.99710587557178e-07,4.50155198e-07,5.316120534e-07
"188","241","Australia",113.7719,-23.2086,"2018-02-09 0:00:00","2020-02-26 0:00:00",747,2.047,10,3,17.8899125212654,107569,88325,"Subtropical",5.75749354333333e-07,5.05130380331207e-07,5.47833204e-07,8.496455424e-07
"189","242","Australia",113.7532,-23.1305,"2012-12-02 16:30:00","2016-11-05 0:00:00",1433.3125,3.927,30,4.9,12.4302325581395,68800,60248,"Subtropical",4.9887420525e-07,4.95347118151023e-07,4.895693805e-07,5.621498493e-07
"190","244","Australia",143.5112,-12.5847,"2017-11-23 0:00:00","2020-12-12 0:00:00",1115,3.055,10,7.6,2.88986740242026,160561,155921,"Tropical",4.3920259975e-07,4.01077753045521e-07,5.22222874e-07,5.330926889e-07
"191","245","Australia",147.6339,-18.8312,"2010-03-03 14:18:00","2019-06-29 0:00:00",3404.403796,9.327,10,4.4,70.0400819998164,490245,146877,"Tropical",4.191054366e-07,4.05745774007466e-07,4.48694098e-07,4.99537103e-07
"192","246","Australia",147.634,-18.8313,"2009-12-17 14:18:00","2019-06-29 0:00:00",3480.403993,9.535,10,8.4,33.9500100762,501181,331030,"Tropical",4.35181870125e-07,4.31165248797013e-07,4.41802468e-07,5.098886322e-07
"193","249","Australia, CooksPath",145.4523,-14.65832,"2015-12-10 12:50:00","2019-11-01 23:45:00",1064.449028,3.778,30,1.643517254,13.6860752641874,81287,70162,"Tropical",7.7721813625e-07,7.74394426299272e-07,7.58338539e-07,8.538142363e-07
"194","250","Australia, CornerBeach",145.4419,-14.67503,"2015-12-10 12:59:00","2017-11-07 12:04:00",697.9615856,1.912,30,3.617456996,3.2007643616386,33492,32420,"Tropical",6.13306128e-07,6.12979471790628e-07,6.13306128e-07,6.293176e-07
"195","251","Australia, EasterPoint",145.4757,-14.67732,"2016-12-08 12:43:00","2019-11-01 23:45:00",713.4684259,2.817,30,2.631037377,1.75871596659526,64422,63289,"Tropical",5.57262669666667e-07,5.54420038077844e-07,5.20299853e-07,6.148849034e-07
"196","252","Australia, GnarlyTree",145.4679,-14.6552,"2016-12-08 12:37:00","2018-09-11 10:23:00",641.9069792,1.759,30,2.668781722,3.72065842018116,30801,29655,"Tropical",6.908210355e-07,6.86436476594827e-07,6.908210355e-07,7.529881223e-07
"197","253","Australia, Horseshoe",145.4439,-14.68752,"2015-12-10 12:56:00","2018-11-21 23:29:00",1077.439549,2.952,30,2.877390047,55.1298663623881,51707,23201,"Tropical",5.21437639333333e-07,4.59306755308126e-07,6.03363444e-07,7.171081736e-07
"198","254","Australia, Lagoon1",145.4549,-14.68692,"2015-12-10 12:55:00","2019-11-01 23:45:00",1077.449688,3.814,30,2.458625276,2.72849298352654,81950,79714,"Tropical",6.947640705e-07,6.94253264310835e-07,7.032190555e-07,7.180454078e-07
"199","255","Australia, Lagoon2",145.4469,-14.69769,"2016-12-08 12:03:00","2018-11-21 23:41:00",713.4847338,1.955,30,2.71369569,3.13111545988258,34237,33165,"Tropical",6.37893539e-07,6.37548805584379e-07,6.37893539e-07,6.546685222e-07
"200","256","Australia, LizardHead",145.4722,-14.68655,"2016-12-08 12:10:00","2018-11-21 23:34:00",713.4750694,1.955,30,2.838314219,3.35027456478561,34236,33089,"Tropical",6.3706577e-07,6.35159523962421e-07,6.3706577e-07,6.76462618e-07
"201","257","Australia, NoMansLand",145.4783,-14.67114,"2017-12-01 12:56:00","2019-11-01 23:45:00",355.4583333,1.836,30,2.721198607,0,47247,47247,"Tropical",6.17376414e-07,6.16717192213427e-07,6.17376414e-07,6.401945316e-07
"202","258","Australia, NorthReef1",145.4549,-14.64538,"2016-12-08 12:39:00","2019-11-01 23:45:00",713.4569329,2.817,30,2.038942751,1.78513217739557,64421,63271,"Tropical",6.17002448e-07,6.16280598675311e-07,5.97766357e-07,6.472388138e-07
"203","259","Australia, NorthReef2",145.4548,-14.64524,"2015-12-10 12:19:00","2019-11-01 23:45:00",697.8042014,2.774,30,2.088088848,1.6821108842469,63670,62599,"Tropical",5.51336974666667e-07,5.5124967401003e-07,5.45188316e-07,5.612281888e-07
"204","260","Australia, MermaidCove",145.454,-14.64595,"2015-12-10 12:33:00","2019-11-01 23:45:00",1077.456181,3.814,30,1.824204201,22.2949458439671,81893,63635,"Tropical",5.5488591175e-07,4.97686412338442e-07,6.454517695e-07,7.025839269e-07
"205","261","Australia, NorthOfParadise",145.475,-14.66163,"2015-12-10 12:38:00","2019-11-01 23:45:00",1077.456979,3.814,30,2.573916782,2.78587902231876,81949,79666,"Tropical",6.417381885e-07,6.37316289791818e-07,6.3330148e-07,7.212837451e-07
"206","262","Australia, Osprey",145.4429,-14.66804,"2015-12-10 12:09:00","2017-11-07 16:36:00",698.1853472,1.913,30,2.252110468,3.19980896662886,33502,32430,"Tropical",6.446760525e-07,6.43646205483689e-07,6.446760525e-07,6.738159889e-07
"207","263","Australia, Resort",145.4475,-14.66408,"2015-12-10 12:58:00","2018-11-21 23:46:00",1077.45,2.952,30,2.58848161,29.4506641916584,51717,36486,"Tropical",6.46188088666667e-07,6.42079390425988e-07,6.08251132e-07,7.218408256e-07
"208","264","Australia, Southeast",145.4634,-14.69596,"2015-12-10 12:33:00","2018-11-21 23:30:00",1077.456354,2.952,30,2.834633522,4.34967522424992,51728,49478,"Tropical",7.33843258333333e-07,7.31256135595192e-07,7.67178488e-07,7.816926488e-07
"209","265","Australia, Southisland",145.4601,-14.704,"2016-12-08 12:14:00","2018-11-21 23:40:00",713.4766551,1.955,30,1.356668091,3.3812193412754,34248,33090,"Tropical",5.606900635e-07,5.60054332092238e-07,5.606900635e-07,5.820441063e-07
"210","266","Australia, Trimodal",145.4475,-14.69923,"2016-12-08 12:34:00","2018-11-21 23:43:00",713.4641782,1.955,30,2.42321941,3.36953982714319,34248,33094,"Tropical",6.28757769e-07,6.28020352290927e-07,6.28757769e-07,6.531120762e-07
"211","267","Australia, TurtleBeach",145.4514,-14.65268,"2016-12-08 12:39:00","2019-11-01 23:45:00",713.4691204,2.817,30,1.723184919,1.79086874204662,64438,63284,"Tropical",6.73756764666667e-07,6.73717576516747e-07,6.75125826e-07,6.805321588e-07
"212","268","Australia, Vickis",145.44,-14.68441,"2015-12-10 12:42:00","2019-11-01 23:45:00",1077.4514,3.814,30,2.713796773,2.72494200952265,81910,79678,"Tropical",5.77338164e-07,5.76915114431935e-07,5.71449574e-07,6.025973305e-07
"213","269","Australia, WashingMachine",145.4598,-14.64867,"2016-12-08 12:11:00","2018-11-21 23:38:00",713.4773843,1.955,30,2.32674085,3.39873861247372,34248,33084,"Tropical",6.359469465e-07,6.35817469601579e-07,6.359469465e-07,6.462126677e-07
"214","273","Australia",147.6315,-18.8301,"2014-10-02 0:00:00","2015-11-24 23:56:00",418.9977315,1.148,10,3.2,2.99981769063759,60337,58527,"Tropical",3.388689365e-07,3.11794198070234e-07,3.388689365e-07,4.450507705e-07
"215","275","Australia",148.8122,-20.2557,"2007-01-30 0:30:00","2014-07-08 23:50:00",902.5416667,7.441,30,4,1.58610768058439,304456,299627,"Subtropical",6.11530474625e-07,6.09289974692887e-07,6.255485455e-07,6.688757087e-07
"216","277","Australia",147.4519,-18.3999,"2016-09-23 0:00:00","2019-06-10 13:50:00",990.5763889,2.714,10,9,5.55018086985783,142644,134727,"Tropical",4.15537095e-07,4.14624231140655e-07,4.01081545e-07,4.438797666e-07
"217","278","Australia",150.8694,-9.7363,"2011-04-28 0:06:00","2016-10-05 23:52:00",1987.990289,5.447,10,3.8,32.6699782025486,286272,192747,"Tropical",3.804595004e-07,3.70082299255129e-07,3.74281644e-07,4.867154342e-07
"218","279","Australia",150.8689,-9.7365,"2012-04-24 14:02:00","2014-03-28 13:55:00",702.995081,1.926,10,3.1,1.78993016111347,101233,99421,"Tropical",3.800090545e-07,3.8000514833476e-07,3.800090545e-07,3.813874573e-07
"219","280","Australia",150.8691,-9.7366,"2014-03-29 14:08:00","2014-11-06 13:58:00",221.9930556,0.608,10,2,2.58070570570571,31968,31143,"Tropical",3.17483074e-07,3.17483074e-07,3.17483074e-07,3.17483074e-07
"220","283","Australia",146.1461,-17.9263,"2008-09-20 0:30:00","2010-06-03 23:52:00",289.5416667,1.701,30,3,2.07555743078771,61622,60343,"Tropical",6.006350805e-07,6.00622648741655e-07,6.006350805e-07,6.037266169e-07
